# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.977673, -4.771571, 1.025168, 1.025168
-7.127842, -4.772584, 1.026292, 1.026292
-7.277975, -4.775648, 1.027503, 1.027503
-7.424627, -4.759740, 1.028798, 1.028798
-7.564624, -4.705405, 1.030175, 1.030175
-7.713672, -4.688532, 1.031629, 1.031629
-7.863031, -4.672931, 1.033157, 1.033157
-8.011693, -4.652541, 1.034757, 1.034757
-8.159518, -4.628415, 1.036422, 1.036422
-8.309456, -4.636798, 1.038151, 1.038151
-8.458887, -4.625229, 1.039937, 1.039937
-8.607754, -4.605756, 1.041778, 1.041778
-8.755906, -4.581416, 1.043667, 1.043667
-8.903059, -4.551457, 1.045601, 1.045601
-9.052870, -4.542442, 1.047575, 1.047575
-9.201662, -4.555713, 1.049582, 1.049582
-9.350430, -4.574853, 1.051619, 1.051619
-9.500173, -4.585355, 1.053680, 1.053680
-9.648183, -4.610744, 1.055759, 1.055759
-9.797426, -4.606294, 1.057851, 1.057851
-9.945368, -4.582830, 1.059950, 1.059950
-10.086734, -4.537925, 1.062050, 1.062050
-10.208733, -4.450359, 1.064145, 1.064145
-10.321259, -4.351055, 1.066230, 1.066230
-10.387087, -4.222455, 1.068298, 1.068298
-10.423668, -4.076861, 1.070343, 1.070343
-10.453930, -3.929770, 1.072360, 1.072360
-10.449097, -3.780277, 1.074342, 1.074342
-10.440491, -3.630360, 1.076282, 1.076282
-10.433832, -3.480336, 1.078176, 1.078176
-10.366962, -3.348233, 1.080015, 1.080015
-10.298400, -3.215054, 1.081795, 1.081795
-10.241408, -3.076116, 1.083509, 1.083509
-10.180517, -2.938846, 1.085151, 1.085151
-10.109391, -2.807080, 1.086715, 1.086715
-10.028975, -2.680303, 1.088195, 1.088195
-9.961066, -2.546362, 1.089584, 1.089584
-9.899585, -2.409467, 1.090877, 1.090877
-9.840142, -2.271664, 1.092068, 1.092068
-9.769145, -2.139334, 1.093151, 1.093151
-9.688873, -2.012630, 1.094120, 1.094120
-9.606708, -1.887022, 1.094970, 1.094970
-9.531533, -1.757021, 1.095696, 1.095696
-9.439352, -1.638979, 1.096292, 1.096292
-9.345995, -1.521500, 1.096752, 1.096752
-9.258683, -1.399318, 1.097073, 1.097073
-9.195323, -1.263346, 1.097249, 1.097249
-9.127735, -1.129429, 1.097275, 1.097275
-9.054054, -0.998659, 1.097146, 1.097146
-9.003247, -0.857343, 1.096860, 1.096860
-8.956329, -0.714724, 1.096411, 1.096411
-8.915506, -0.570378, 1.095795, 1.095795
-8.887138, -0.422909, 1.095009, 1.095009
-8.897447, -0.274206, 1.094049, 1.094049
-8.930308, -0.128739, 1.092912, 1.092912
-8.984908, 0.011061, 1.091595, 1.091595
-9.066482, 0.137146, 1.090095, 1.090095
-9.135440, 0.270148, 1.088409, 1.088409
