# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.791719, 2.838764, 0.750631, 0.750631
-6.941465, 2.837377, 0.754217, 0.754217
-7.089790, 2.855906, 0.757825, 0.757825
-7.239221, 2.844454, 0.761452, 0.761452
-7.386900, 2.820984, 0.765096, 0.765096
-7.529388, 2.775183, 0.768756, 0.768756
-7.652887, 2.694858, 0.772429, 0.772429
-7.751140, 2.582110, 0.776116, 0.776116
-7.787472, 2.439523, 0.779813, 0.779813
-7.796969, 2.290113, 0.783522, 0.783522
-7.761315, 2.144553, 0.787240, 0.787240
-7.714229, 2.002388, 0.790967, 0.790967
-7.647482, 1.868906, 0.794703, 0.794703
-7.560195, 1.747051, 0.798448, 0.798448
-7.471109, 1.626507, 0.802201, 0.802201
-7.378786, 1.508449, 0.805962, 0.805962
-7.286512, 1.390341, 0.809731, 0.809731
-7.191306, 1.274617, 0.813509, 0.813509
-7.083520, 1.170756, 0.817296, 0.817296
-6.981929, 1.060666, 0.821092, 0.821092
-6.874849, 0.955807, 0.824897, 0.824897
-6.777130, 0.842174, 0.828713, 0.828713
-6.689205, 0.720807, 0.832539, 0.832539
-6.612015, 0.592330, 0.836376, 0.836376
-6.542798, 0.459558, 0.840225, 0.840225
-6.498026, 0.316729, 0.844085, 0.844085
-6.486043, 0.167451, 0.847958, 0.847958
-6.507377, 0.019236, 0.851842, 0.851842
-6.566514, -0.118500, 0.855740, 0.855740
-6.627101, -0.255526, 0.859650, 0.859650
-6.701456, -0.385668, 0.863573, 0.863573
-6.784676, -0.509610, 0.867509, 0.867509
-6.887031, -0.619028, 0.871456, 0.871456
-6.982355, -0.734672, 0.875415, 0.875415
-7.070499, -0.855766, 0.879384, 0.879384
-7.163216, -0.972778, 0.883364, 0.883364
-7.254615, -1.090807, 0.887352, 0.887352
-7.334423, -1.217674, 0.891347, 0.891347
-7.408646, -1.347866, 0.895347, 0.895347
-7.469630, -1.484655, 0.899351, 0.899351
-7.527413, -1.622964, 0.903356, 0.903356
-7.577276, -1.764302, 0.907359, 0.907359
-7.617544, -1.908641, 0.911359, 0.911359
-7.641682, -2.055877, 0.915351, 0.915351
-7.625471, -2.204087, 0.919333, 0.919333
-7.571332, -2.343027, 0.923300, 0.923300
-7.481692, -2.460139, 0.927249, 0.927249
-7.351717, -2.532713, 0.931175, 0.931175
-7.206673, -2.568600, 0.935074, 0.935074
-7.057425, -2.582118, 0.938941, 0.938941
-6.907865, -2.583383, 0.942770, 0.942770
-6.758300, -2.574119, 0.946556, 0.946556
-6.608596, -2.566913, 0.950294, 0.950294
-6.459028, -2.557023, 0.953977, 0.953977
-6.309423, -2.547745, 0.957599, 0.957599
-6.159694, -2.540787, 0.961153, 0.961153
-6.010217, -2.529913, 0.964633, 0.964633
-5.861952, -2.508251, 0.968032, 0.968032
-5.712976, -2.491837, 0.971342, 0.971342
-5.564174, -2.473778, 0.974557, 0.974557
-5.415139, -2.457858, 0.977669, 0.977669
-5.265566, -2.448634, 0.980670, 0.980670
-5.116070, -2.441532, 0.983552, 0.983552
-4.967275, -2.429969, 0.984378, 0.984378
-4.817814, -2.429493, 0.984378, 0.984378
-4.668343, -2.419592, 0.984378, 0.984378
-4.518505, -2.415459, 0.984378, 0.984378
-4.368759, -2.409036, 0.984378, 0.984378
-4.219663, -2.394334, 0.984378, 0.984378
-4.070048, -2.390182, 0.984378, 0.984378
-3.920191, -2.393294, 0.984378, 0.984378
-3.770304, -2.392780, 0.984378, 0.984378
-3.620428, -2.391445, 0.984378, 0.984378
-3.471064, -2.380175, 0.984378, 0.984378
-3.321332, -2.383945, 0.984378, 0.984378
-3.171693, -2.375494, 0.984378, 0.984378
-3.021918, -2.369862, 0.984378, 0.984378
-2.872222, -2.362321, 0.984378, 0.984378
-2.723373, -2.347957, 0.984378, 0.984378
-2.574674, -2.338110, 0.984378, 0.984378
-2.425516, -2.330021, 0.984378, 0.984378
-2.276089, -2.320700, 0.984378, 0.984378
-2.126211, -2.318885, 0.984378, 0.984378
-1.976433, -2.313470, 0.984378, 0.984378
-1.826595, -2.315339, 0.984378, 0.984378
-1.676705, -2.314908, 0.984378, 0.984378
-1.529557, -2.286818, 0.984378, 0.984378
-1.380073, -2.276151, 0.984378, 0.984378
-1.230194, -2.274446, 0.984378, 0.984378
-1.080430, -2.272176, 0.984378, 0.984378
-0.930963, -2.260972, 0.984378, 0.984378
-0.781464, -2.261035, 0.983801, 0.983801
-0.632141, -2.262000, 0.980164, 0.980164
-0.482537, -2.253597, 0.976268, 0.976268
-0.333283, -2.241182, 0.972116, 0.972116
-0.183814, -2.240334, 0.967711, 0.967711
-0.034241, -2.234097, 0.963058, 0.963058
0.115582, -2.232856, 0.958163, 0.958163
0.264326, -2.215536, 0.953029, 0.953029
0.414151, -2.214876, 0.947663, 0.947663
0.563981, -2.211145, 0.942073, 0.942073
0.713481, -2.201409, 0.936265, 0.936265
0.863256, -2.199950, 0.930247, 0.930247
1.012109, -2.183532, 0.924027, 0.924027
1.160481, -2.165080, 0.917616, 0.917616
1.310032, -2.156359, 0.911022, 0.911022
1.459496, -2.145821, 0.904255, 0.904255
1.609136, -2.148893, 0.897326, 0.897326
1.758632, -2.145522, 0.890246, 0.890246
1.908395, -2.141246, 0.883027, 0.883027
2.058058, -2.133666, 0.875680, 0.875680
2.207363, -2.120482, 0.868217, 0.868217
2.356728, -2.107889, 0.860653, 0.860653
2.501579, -2.069861, 0.852998, 0.852998
2.651036, -2.060221, 0.845267, 0.845267
2.800721, -2.068102, 0.837473, 0.837473
2.950450, -2.070421, 0.829629, 0.829629
3.100052, -2.061053, 0.821750, 0.821750
3.249706, -2.052689, 0.813850, 0.813850
3.399517, -2.048288, 0.805943, 0.805943
3.549021, -2.039690, 0.798042, 0.798042
3.698430, -2.027890, 0.790162, 0.790162
3.848183, -2.027240, 0.782317, 0.782317
3.998043, -2.026186, 0.774521, 0.774521
4.146059, -2.004517, 0.766789, 0.766789
4.295101, -1.989172, 0.759133, 0.759133
4.444930, -1.985628, 0.751568, 0.751568
4.594604, -1.984242, 0.744107, 0.744107
4.741750, -1.955908, 0.736763, 0.736763
4.890611, -1.938738, 0.729549, 0.729549
5.040134, -1.935038, 0.722477, 0.722477
5.189686, -1.942677, 0.715560, 0.715560
5.339534, -1.943862, 0.708809, 0.708809
5.488479, -1.935573, 0.702235, 0.702235
5.637425, -1.921266, 0.695850, 0.695850
5.785750, -1.902318, 0.689662, 0.689662
5.934506, -1.885410, 0.683683, 0.683683
6.084098, -1.876003, 0.677921, 0.677921
6.233540, -1.864457, 0.672384, 0.672384
6.383365, -1.861383, 0.667081, 0.667081
6.533255, -1.860946, 0.662019, 0.662019
6.682838, -1.855269, 0.657204, 0.657204
6.831346, -1.875587, 0.652643, 0.652643
6.980381, -1.890387, 0.648340, 0.648340
7.129977, -1.887773, 0.644300, 0.644300
7.276873, -1.861117, 0.640526, 0.640526
7.418814, -1.813124, 0.637023, 0.637023
7.546727, -1.739564, 0.633791, 0.633791
7.651021, -1.632592, 0.630833, 0.630833
7.733747, -1.508356, 0.628149, 0.628149
7.796897, -1.372666, 0.625740, 0.625740
7.827531, -1.227152, 0.623605, 0.623605
7.836216, -1.077612, 0.621741, 0.621741
7.851177, -0.928531, 0.620148, 0.620148
7.855856, -0.778768, 0.618822, 0.618822
7.853652, -0.628893, 0.617760, 0.617760
7.850785, -0.479130, 0.616958, 0.616958
7.860590, -0.329599, 0.616410, 0.616410
7.857637, -0.180016, 0.616111, 0.616111
7.839493, -0.031225, 0.616055, 0.616055
7.827918, 0.117987, 0.616234, 0.616234
7.815956, 0.267069, 0.616643, 0.616643
7.800309, 0.416051, 0.617272, 0.617272
7.793644, 0.565762, 0.618113, 0.618113
7.787540, 0.715529, 0.619158, 0.619158
7.780062, 0.865236, 0.620396, 0.620396
7.771607, 1.014892, 0.621819, 0.621819
7.776199, 1.164685, 0.623415, 0.623415
7.772976, 1.314543, 0.625175, 0.625175
7.771582, 1.464210, 0.627087, 0.627087
7.781403, 1.613499, 0.629141, 0.629141
7.770222, 1.762768, 0.631324, 0.631324
7.746541, 1.910768, 0.633625, 0.633625
7.716712, 2.057614, 0.636033, 0.636033
7.679487, 2.202782, 0.638536, 0.638536
7.604712, 2.330187, 0.641121, 0.641121
7.523847, 2.456289, 0.643778, 0.643778
7.415723, 2.559133, 0.646492, 0.646492
7.290578, 2.641395, 0.649254, 0.649254
7.153179, 2.700376, 0.652050, 0.652050
7.006674, 2.731963, 0.654870, 0.654870
6.858526, 2.752870, 0.657701, 0.657701
6.708961, 2.751864, 0.660533, 0.660533
6.559749, 2.737595, 0.663353, 0.663353
6.410169, 2.730042, 0.666152, 0.666152
6.261139, 2.717632, 0.668918, 0.668918
6.111866, 2.711780, 0.671642, 0.671642
5.962262, 2.720504, 0.674313, 0.674313
5.812462, 2.723492, 0.676922, 0.676922
5.662568, 2.723458, 0.679460, 0.679460
5.513613, 2.739544, 0.681918, 0.681918
5.364581, 2.755178, 0.684289, 0.684289
5.214970, 2.747562, 0.686564, 0.686564
5.068485, 2.716016, 0.688736, 0.688736
4.926498, 2.668625, 0.690799, 0.690799
4.801535, 2.585957, 0.692748, 0.692748
4.697210, 2.478325, 0.694575, 0.694575
4.626437, 2.346394, 0.696277, 0.696277
4.576155, 2.205271, 0.697849, 0.697849
4.560387, 2.056479, 0.699288, 0.699288
4.556254, 1.906651, 0.700590, 0.700590
4.556173, 1.756757, 0.701753, 0.701753
4.556565, 1.606863, 0.702775, 0.702775
4.556351, 1.456971, 0.703655, 0.703655
4.556620, 1.307111, 0.704392, 0.704392
4.568562, 1.157944, 0.704986, 0.704986
4.583114, 1.009040, 0.705438, 0.705438
4.584933, 0.859177, 0.705748, 0.705748
4.579939, 0.709394, 0.705919, 0.705919
4.545438, 0.564072, 0.705952, 0.705952
4.479736, 0.429689, 0.705851, 0.705851
4.373055, 0.330827, 0.705618, 0.705618
4.242410, 0.257352, 0.705258, 0.705258
4.100425, 0.211065, 0.704775, 0.704775
3.951630, 0.193205, 0.704173, 0.704173
3.802851, 0.176920, 0.703457, 0.703457
3.653817, 0.163329, 0.702634, 0.702634
3.504923, 0.147576, 0.701709, 0.701709
3.355155, 0.142125, 0.700688, 0.700688
3.205627, 0.132866, 0.699578, 0.699578
3.056869, 0.114750, 0.698387, 0.698387
2.907374, 0.105804, 0.697121, 0.697121
2.759591, 0.082088, 0.695787, 0.695787
2.610671, 0.065402, 0.694394, 0.694394
2.462597, 0.042223, 0.692949, 0.692949
2.316131, 0.010481, 0.691461, 0.691461
2.167791, -0.010754, 0.689936, 0.689936
2.018409, -0.023028, 0.688384, 0.688384
1.869255, -0.036448, 0.686812, 0.686812
1.720494, -0.051417, 0.685228, 0.685228
1.570761, -0.056526, 0.683637, 0.683637
1.421131, -0.065215, 0.682044, 0.682044
1.272019, -0.057931, 0.680449, 0.680449
1.128196, -0.019310, 0.678844, 0.678844
0.988498, 0.035025, 0.677208, 0.677208
0.851870, 0.096458, 0.675505, 0.675505
0.724391, 0.174660, 0.673666, 0.673666
0.599862, 0.258092, 0.671592, 0.671592
0.478579, 0.346132, 0.669142, 0.669142
0.358955, 0.436455, 0.666137, 0.666137
0.239544, 0.527057, 0.662375, 0.662375
0.123185, 0.621531, 0.657660, 0.657660
0.001839, 0.709365, 0.651845, 0.651845
-0.123637, 0.791102, 0.644891, 0.644891
-0.243700, 0.880823, 0.636922, 0.636922
-0.362008, 0.972662, 0.628262, 0.628262
-0.481946, 1.061979, 0.619440, 0.619440
-0.609390, 1.140860, 0.611151, 0.611151
-0.737899, 1.218021, 0.604165, 0.604165
-0.871672, 1.285298, 0.599206, 0.599206
-0.994254, 1.370501, 0.596823, 0.596823
-1.112988, 1.461991, 0.597287, 0.597287
-1.237308, 1.545683, 0.600533, 0.600533
-1.363661, 1.626196, 0.606182, 0.606182
-1.482201, 1.717559, 0.613608, 0.613608
-1.612900, 1.790934, 0.622062, 0.622062
-1.743535, 1.864282, 0.630798, 0.630798
-1.871687, 1.941961, 0.639185, 0.639185
-2.004827, 2.010499, 0.646775, 0.646775
-2.140261, 2.074684, 0.653327, 0.653327
-2.270006, 2.149324, 0.658788, 0.658788
-2.400244, 2.223320, 0.663244, 0.663244
-2.537823, 2.282300, 0.666868, 0.666868
-2.672509, 2.347796, 0.669865, 0.669865
-2.811178, 2.404478, 0.672433, 0.672433
-2.950053, 2.460888, 0.674741, 0.674741
-3.089312, 2.516310, 0.676919, 0.676919
-3.226900, 2.575737, 0.679060, 0.679060
-3.367386, 2.627832, 0.681222, 0.681222
-3.511322, 2.669320, 0.683443, 0.683443
-3.658478, 2.696616, 0.685743, 0.685743
-3.807266, 2.714775, 0.688129, 0.688129
-3.955619, 2.736111, 0.690606, 0.690606
-4.104753, 2.748577, 0.693173, 0.693173
-4.254472, 2.755777, 0.695827, 0.695827
-4.402816, 2.776092, 0.698565, 0.698565
-4.551462, 2.795263, 0.701384, 0.701384
-4.700479, 2.811456, 0.704279, 0.704279
-4.849222, 2.828417, 0.707246, 0.707246
-4.998403, 2.813998, 0.710281, 0.710281
-5.147566, 2.812920, 0.713381, 0.713381
-5.295200, 2.836225, 0.716541, 0.716541
-5.445064, 2.839237, 0.719757, 0.719757
-5.594919, 2.842613, 0.723025, 0.723025
-5.744772, 2.845990, 0.726342, 0.726342
-5.894620, 2.849490, 0.729704, 0.729704
-6.044083, 2.859842, 0.733107, 0.733107
-6.193716, 2.867113, 0.736548, 0.736548
-6.343572, 2.865676, 0.740024, 0.740024
-6.492339, 2.848665, 0.743532, 0.743532
-6.641841, 2.838699, 0.747068, 0.747068
