# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.835797, 3.156420, 0.943490, 0.943490
-7.685751, 3.150379, 0.940001, 0.940001
-7.536018, 3.160258, 0.936399, 0.936399
-7.386000, 3.159893, 0.932691, 0.932691
-7.235853, 3.158042, 0.928879, 0.928879
-7.085689, 3.158340, 0.924970, 0.924970
-6.935604, 3.162187, 0.920969, 0.920969
-6.785635, 3.169892, 0.916881, 0.916881
-6.635652, 3.176721, 0.912710, 0.912710
-6.485520, 3.176835, 0.908462, 0.908462
-6.335661, 3.167224, 0.904142, 0.904142
-6.185563, 3.162726, 0.899755, 0.899755
-6.035410, 3.160990, 0.895305, 0.895305
-5.885576, 3.169360, 0.890798, 0.890798
-5.735591, 3.171313, 0.886238, 0.886238
-5.585477, 3.172032, 0.881631, 0.881631
-5.435417, 3.171659, 0.876979, 0.876979
-5.286620, 3.155925, 0.872289, 0.872289
-5.140103, 3.123083, 0.867564, 0.867564
-4.993359, 3.091685, 0.862809, 0.862809
-4.850136, 3.046640, 0.858027, 0.858027
-4.711294, 2.989432, 0.853223, 0.853223
-4.577216, 2.921861, 0.848401, 0.848401
-4.451364, 2.840211, 0.843563, 0.843563
-4.320881, 2.766223, 0.838715, 0.838715
-4.192744, 2.688217, 0.833858, 0.833858
-4.061762, 2.615607, 0.828996, 0.828996
-3.929333, 2.545506, 0.824133, 0.824133
-3.802738, 2.464739, 0.819270, 0.819270
-3.674837, 2.386132, 0.814412, 0.814412
-3.542772, 2.314673, 0.809559, 0.809559
-3.415773, 2.234539, 0.804716, 0.804716
-3.290159, 2.152257, 0.799883, 0.799883
-3.155034, 2.087664, 0.795063, 0.795063
-3.028806, 2.008076, 0.790258, 0.790258
-2.901457, 1.929529, 0.785470, 0.785470
-2.766748, 1.863227, 0.780700, 0.780700
-2.631345, 1.798350, 0.775950, 0.775950
-2.498089, 1.729136, 0.771221, 0.771221
-2.366408, 1.656954, 0.766515, 0.766515
-2.235151, 1.584006, 0.761832, 0.761832
-2.106109, 1.507213, 0.757174, 0.757174
-1.970845, 1.442315, 0.752541, 0.752541
-1.836366, 1.375574, 0.747935, 0.747935
-1.705943, 1.301338, 0.743355, 0.743355
-1.578079, 1.222595, 0.738804, 0.738804
-1.450562, 1.143288, 0.734281, 0.734281
-1.324123, 1.062362, 0.729787, 0.729787
-1.201928, 0.975099, 0.725322, 0.725322
-1.083129, 0.883246, 0.720887, 0.720887
-0.957241, 0.801399, 0.716483, 0.716483
-0.839342, 0.708564, 0.712110, 0.712110
-0.717191, 0.621400, 0.707768, 0.707768
-0.597904, 0.530409, 0.703458, 0.703458
-0.481108, 0.436027, 0.699181, 0.699181
-0.360716, 0.346524, 0.694936, 0.694936
-0.237437, 0.261034, 0.690725, 0.690725
-0.119458, 0.168401, 0.686548, 0.686548
0.009497, 0.091455, 0.682406, 0.682406
0.135821, 0.010263, 0.678299, 0.678299
0.269163, -0.058577, 0.674229, 0.674229
0.406533, -0.119090, 0.670196, 0.670196
0.547193, -0.171430, 0.666201, 0.666201
0.691783, -0.210687, 0.662245, 0.662245
0.840013, -0.232539, 0.658330, 0.658330
0.989829, -0.242207, 0.654457, 0.654457
1.139020, -0.255653, 0.650627, 0.650627
1.287354, -0.232268, 0.646842, 0.646842
1.436860, -0.218401, 0.643104, 0.643104
1.586922, -0.215578, 0.639414, 0.639414
1.737076, -0.213743, 0.635774, 0.635774
1.887183, -0.209734, 0.632187, 0.632187
2.037211, -0.210823, 0.628654, 0.628654
2.187080, -0.211140, 0.625178, 0.625178
2.336782, -0.199332, 0.621761, 0.621761
2.486563, -0.188906, 0.618407, 0.618407
2.636669, -0.184679, 0.615117, 0.615117
2.786639, -0.176981, 0.611895, 0.611895
2.936459, -0.166809, 0.608744, 0.608744
3.086361, -0.157918, 0.605666, 0.605666
3.236340, -0.150454, 0.602666, 0.602666
3.385331, -0.133606, 0.599746, 0.599746
3.534503, -0.120194, 0.596909, 0.596909
3.684593, -0.116175, 0.594161, 0.594161
3.834614, -0.110122, 0.591503, 0.591503
3.984739, -0.107703, 0.588940, 0.588940
4.134635, -0.098705, 0.586476, 0.586476
4.284740, -0.094414, 0.584114, 0.584114
4.432794, -0.070127, 0.581858, 0.581858
4.578996, -0.036079, 0.579713, 0.579713
4.718518, 0.017964, 0.577682, 0.577682
4.849574, 0.090564, 0.577641, 0.577641
4.963388, 0.186038, 0.577641, 0.577641
5.050809, 0.306622, 0.577641, 0.577641
5.110731, 0.444038, 0.577641, 0.577641
5.151163, 0.588651, 0.577641, 0.577641
5.169340, 0.737714, 0.577641, 0.577641
5.186149, 0.886936, 0.577641, 0.577641
5.180835, 1.036393, 0.577641, 0.577641
5.175967, 1.186289, 0.577641, 0.577641
5.178138, 1.336439, 0.577641, 0.577641
5.179076, 1.486572, 0.577641, 0.577641
5.172968, 1.636513, 0.577641, 0.577641
5.154093, 1.785473, 0.577641, 0.577641
5.155322, 1.935635, 0.577641, 0.577641
5.151871, 2.085751, 0.577641, 0.577641
5.166941, 2.234760, 0.577641, 0.577641
5.203793, 2.379882, 0.577641, 0.577641
5.261988, 2.517770, 0.577641, 0.577641
5.342016, 2.644146, 0.577641, 0.577641
5.451239, 2.743770, 0.577641, 0.577641
5.581660, 2.817778, 0.577641, 0.577641
5.720423, 2.873987, 0.577641, 0.577641
5.866488, 2.905505, 0.577641, 0.577641
6.016087, 2.917254, 0.577641, 0.577641
6.166180, 2.919501, 0.577641, 0.577641
6.316156, 2.920595, 0.577641, 0.577641
6.465701, 2.934245, 0.579022, 0.579022
6.615198, 2.948265, 0.581487, 0.581487
6.762930, 2.975198, 0.584132, 0.584132
6.912845, 2.979249, 0.586957, 0.586957
7.062313, 2.992395, 0.589958, 0.589958
7.212187, 2.998522, 0.593134, 0.593134
7.361765, 3.008964, 0.596483, 0.596483
7.511075, 3.024839, 0.600002, 0.600002
7.660754, 3.036687, 0.603687, 0.603687
7.810702, 3.041749, 0.607536, 0.607536
7.960713, 3.034909, 0.611544, 0.611544
8.110736, 3.028911, 0.615707, 0.615707
8.258294, 3.001037, 0.620021, 0.620021
8.390843, 2.931712, 0.624481, 0.624481
8.510380, 2.841357, 0.629082, 0.629082
8.603819, 2.725584, 0.633818, 0.633818
8.675191, 2.594037, 0.638683, 0.638683
