# x_m, y_m, w_tr_right_m, w_tr_left_m
-9.339785, -2.866514, 0.501850, 0.501850
-9.190346, -2.879232, 0.501416, 0.501416
-9.040461, -2.883332, 0.501051, 0.501051
-8.890629, -2.876870, 0.500756, 0.500756
-8.740732, -2.878471, 0.500531, 0.500531
-8.591312, -2.891351, 0.500377, 0.500377
-8.442070, -2.906012, 0.500295, 0.500295
-8.292388, -2.909677, 0.500285, 0.500285
-8.143202, -2.895719, 0.500349, 0.500349
-7.994668, -2.874951, 0.500486, 0.500486
-7.845695, -2.857583, 0.500699, 0.500699
-7.696292, -2.844599, 0.500987, 0.500987
-7.546468, -2.838817, 0.501352, 0.501352
-7.396506, -2.835953, 0.501795, 0.501795
-7.246634, -2.830295, 0.502316, 0.502316
-7.096712, -2.830951, 0.502916, 0.502916
-6.946744, -2.833387, 0.503597, 0.503597
-6.797021, -2.825618, 0.504358, 0.504358
-6.647927, -2.809421, 0.505202, 0.505202
-6.500005, -2.784690, 0.506127, 0.506127
-6.350831, -2.769129, 0.507137, 0.507137
-6.201527, -2.754840, 0.508230, 0.508230
-6.051911, -2.744983, 0.509408, 0.509408
-5.902095, -2.741951, 0.510671, 0.510671
-5.753261, -2.723562, 0.512021, 0.512021
-5.605008, -2.700825, 0.513456, 0.513456
-5.456330, -2.681206, 0.514979, 0.514979
-5.306972, -2.667879, 0.516589, 0.516589
-5.157180, -2.660416, 0.518286, 0.518286
-5.007863, -2.648227, 0.520071, 0.520071
-4.859375, -2.627099, 0.521944, 0.521944
-4.710559, -2.608690, 0.523904, 0.523904
-4.561121, -2.596032, 0.525953, 0.525953
-4.412075, -2.579672, 0.528089, 0.528089
-4.264066, -2.555596, 0.530312, 0.530312
-4.117139, -2.525525, 0.532623, 0.532623
-3.972145, -2.487285, 0.535020, 0.535020
-3.826907, -2.449844, 0.537503, 0.537503
-3.679379, -2.422964, 0.540071, 0.540071
-3.531274, -2.399294, 0.542724, 0.542724
-3.382361, -2.382001, 0.545460, 0.545460
-3.237063, -2.345174, 0.548279, 0.548279
-3.096182, -2.293707, 0.551179, 0.551179
-2.954084, -2.247853, 0.554160, 0.554160
-2.805236, -2.229460, 0.557218, 0.557218
-2.656796, -2.209125, 0.560354, 0.560354
-2.509900, -2.178825, 0.563565, 0.563565
-2.362599, -2.150622, 0.566850, 0.566850
-2.215774, -2.120358, 0.570206, 0.570206
-2.070066, -2.084776, 0.573631, 0.573631
-1.926326, -2.042376, 0.577124, 0.577124
-1.785679, -1.990400, 0.580682, 0.580682
-1.646809, -1.933747, 0.584302, 0.584302
-1.507933, -1.877091, 0.587983, 0.587983
-1.370261, -1.817600, 0.591720, 0.591720
-1.229393, -1.766330, 0.595512, 0.595512
-1.087707, -1.717119, 0.599356, 0.599356
-0.947491, -1.663881, 0.603247, 0.603247
-0.808339, -1.607907, 0.607185, 0.607185
-0.674808, -1.539775, 0.611164, 0.611164
-0.532799, -1.491501, 0.615182, 0.615182
-0.391251, -1.442044, 0.619235, 0.619235
-0.253863, -1.382021, 0.623319, 0.623319
-0.119377, -1.315680, 0.627432, 0.627432
0.017151, -1.253582, 0.631568, 0.631568
0.152490, -1.188958, 0.635726, 0.635726
0.285961, -1.120558, 0.639899, 0.639899
0.418449, -1.050246, 0.644086, 0.644086
0.550254, -0.978684, 0.648281, 0.648281
0.680947, -0.905092, 0.652480, 0.652480
0.811781, -0.831752, 0.656680, 0.656680
0.943893, -0.760754, 0.660876, 0.660876
1.077305, -0.692220, 0.665064, 0.665064
1.208570, -0.619719, 0.669240, 0.669240
1.337567, -0.543204, 0.673400, 0.673400
1.466311, -0.466252, 0.677539, 0.677539
1.596850, -0.392395, 0.681652, 0.681652
1.723225, -0.311643, 0.685737, 0.685737
1.855011, -0.240082, 0.689789, 0.689789
1.992770, -0.180760, 0.693803, 0.693803
2.129038, -0.118782, 0.697775, 0.697775
