# x_m, y_m, w_tr_right_m, w_tr_left_m
13.448220, -0.656230, 0.416266, 0.433789
13.547724, -0.664060, 0.408431, 0.431073
13.647411, -0.669007, 0.403481, 0.404649
13.747156, -0.672533, 0.413704, 0.400556
13.846919, -0.675630, 0.446963, 0.403646
13.946728, -0.676301, 0.446933, 0.404316
14.046532, -0.676168, 0.447061, 0.404183
14.146345, -0.676444, 0.446782, 0.404459
14.246151, -0.675290, 0.447930, 0.403306
14.345925, -0.672533, 0.450676, 0.400550
14.445737, -0.672441, 0.467339, 0.417313
14.545550, -0.672441, 0.502194, 0.451761
14.645363, -0.672441, 0.502189, 0.451761
14.745152, -0.673940, 0.500688, 0.453252
14.844944, -0.675976, 0.498653, 0.455277
14.944755, -0.676484, 0.498141, 0.475021
15.044510, -0.679760, 0.494869, 0.508845
15.144185, -0.685000, 0.489634, 0.514080
15.243887, -0.689681, 0.484957, 0.520729
15.343673, -0.691653, 0.482985, 0.543297
15.443433, -0.689027, 0.485589, 0.578204
15.542803, -0.679998, 0.494532, 0.621744
15.641136, -0.663161, 0.511165, 0.656269
15.737157, -0.636231, 0.537700, 0.669248
15.829067, -0.597590, 0.575744, 0.684495
15.913815, -0.545113, 0.627556, 0.698534
15.988124, -0.478682, 0.693813, 0.709281
16.046284, -0.397809, 0.776213, 0.712322
16.087254, -0.307097, 0.865395, 0.709463
16.111203, -0.210357, 0.930497, 0.702507
16.120910, -0.111134, 0.882649, 0.691082
16.117180, -0.011452, 0.856837, 0.671182
16.106345, 0.087744, 0.849233, 0.658668
16.089175, 0.186045, 0.859653, 0.641439
16.066539, 0.283237, 0.846196, 0.618692
16.038264, 0.378944, 0.788704, 0.590239
16.002654, 0.472188, 0.743561, 0.554363
15.961927, 0.563292, 0.707900, 0.513353
15.914881, 0.651296, 0.670619, 0.477259
15.865330, 0.737932, 0.624206, 0.441818
15.813151, 0.823020, 0.594110, 0.420015
15.761261, 0.908283, 0.570495, 0.421697
15.707879, 0.992620, 0.548603, 0.443720
15.653870, 1.076559, 0.527448, 0.447464
15.598672, 1.159714, 0.502205, 0.448327
15.543091, 1.242618, 0.462257, 0.467736
15.486820, 1.325058, 0.434532, 0.466252
15.432819, 1.409000, 0.413336, 0.471321
15.381066, 1.494338, 0.389572, 0.495197
15.331276, 1.580812, 0.376371, 0.499099
15.287025, 1.670280, 0.383048, 0.517411
15.249082, 1.762557, 0.408032, 0.556176
15.216853, 1.856980, 0.432018, 0.577999
15.193750, 1.953944, 0.455181, 0.617565
15.186017, 2.053354, 0.462924, 0.681805
15.188801, 2.153067, 0.460145, 0.653023
15.200879, 2.252097, 0.448095, 0.602276
15.221901, 2.349596, 0.435139, 0.566693
15.252184, 2.444665, 0.435303, 0.531162
15.289945, 2.537040, 0.431838, 0.517522
15.334577, 2.626295, 0.419916, 0.485876
15.388330, 2.710343, 0.421046, 0.476022
15.445652, 2.792036, 0.438351, 0.482854
15.507311, 2.870509, 0.452764, 0.484808
15.569375, 2.948672, 0.487151, 0.488353
15.632591, 3.025912, 0.505890, 0.501930
15.696197, 3.102830, 0.515316, 0.512594
15.758378, 3.180900, 0.531005, 0.501345
15.821311, 3.258367, 0.563304, 0.491061
15.882869, 3.336932, 0.583715, 0.479018
15.943879, 3.415924, 0.596448, 0.485568
16.002438, 3.496746, 0.612217, 0.508287
16.058761, 3.579135, 0.635852, 0.513352
16.109865, 3.664865, 0.679072, 0.512273
16.155451, 3.753626, 0.720900, 0.524206
16.198669, 3.843598, 0.754058, 0.551684
16.240308, 3.934293, 0.792353, 0.593328
16.275803, 4.027565, 0.823150, 0.628274
16.304439, 4.123161, 0.798246, 0.663950
16.326524, 4.220483, 0.792096, 0.698244
16.342175, 4.319023, 0.804933, 0.738710
16.347354, 4.418605, 0.801441, 0.780738
16.342815, 4.518265, 0.805981, 0.822861
16.326569, 4.616621, 0.822236, 0.855568
16.295464, 4.711227, 0.853395, 0.884164
16.248055, 4.798858, 0.879012, 0.905001
16.184819, 4.875853, 0.801815, 0.908211
16.109360, 4.940976, 0.739205, 0.900908
16.024333, 4.992991, 0.700221, 0.881727
15.933007, 5.033062, 0.687230, 0.849341
15.837538, 5.062009, 0.667053, 0.816186
15.739736, 5.081688, 0.647567, 0.784908
15.640630, 5.093241, 0.636101, 0.753062
15.540966, 5.098270, 0.631103, 0.719611
15.441164, 5.098171, 0.631207, 0.693864
15.341432, 5.094271, 0.635106, 0.678097
15.241797, 5.088307, 0.641071, 0.661333
15.142127, 5.083001, 0.646378, 0.656038
15.042340, 5.081053, 0.648327, 0.654092
14.942550, 5.078974, 0.650406, 0.652017
14.842759, 5.077559, 0.651824, 0.650604
14.742946, 5.077559, 0.651828, 0.650604
14.643132, 5.077559, 0.651833, 0.650604
14.543319, 5.077559, 0.651837, 0.650604
14.443506, 5.077559, 0.651842, 0.650604
14.343692, 5.077559, 0.651847, 0.653951
14.243879, 5.077559, 0.651851, 0.672267
14.144066, 5.077559, 0.651856, 0.697401
14.044252, 5.077559, 0.651860, 0.700038
13.944439, 5.077559, 0.651865, 0.700038
13.844626, 5.077559, 0.651962, 0.700038
13.744812, 5.077559, 0.667163, 0.700039
13.644999, 5.077559, 0.696479, 0.700039
13.545186, 5.077559, 0.700592, 0.700039
13.445372, 5.077559, 0.700595, 0.700039
13.345559, 5.077559, 0.700598, 0.700039
13.245746, 5.077559, 0.700600, 0.700039
13.145932, 5.077559, 0.700603, 0.700039
13.046119, 5.077559, 0.700605, 0.700039
12.946305, 5.077559, 0.700608, 0.700039
