# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.838151, 2.750939, 0.893524, 0.893524
-7.956976, 2.659094, 0.898065, 0.898065
-8.063853, 2.553840, 0.902710, 0.902710
-8.121375, 2.419273, 0.907453, 0.907453
-8.179406, 2.281220, 0.912287, 0.912287
-8.158017, 2.144817, 0.917207, 0.917207
-8.091016, 2.010447, 0.922209, 0.922209
-8.015207, 1.880861, 0.927286, 0.927286
-7.982225, 1.735172, 0.932434, 0.932434
-7.925206, 1.597265, 0.937648, 0.937648
-7.820796, 1.489318, 0.942924, 0.942924
-7.717410, 1.380397, 0.948257, 0.948257
-7.617437, 1.269007, 0.953644, 0.953644
-7.535215, 1.143362, 0.959081, 0.959081
-7.455911, 1.015825, 0.964565, 0.964565
-7.355280, 0.907423, 0.970094, 0.970094
-7.275410, 0.785929, 0.975664, 0.975664
-7.179795, 0.673297, 0.981275, 0.981275
-7.124860, 0.535780, 0.986922, 0.986922
-7.095587, 0.388820, 0.992607, 0.992607
-7.077801, 0.239825, 0.998326, 0.998326
-7.123117, 0.108269, 1.004081, 1.004081
-7.209714, -0.014424, 1.009869, 1.009869
-7.250832, -0.157065, 1.015691, 1.015691
-7.258194, -0.305692, 1.021547, 1.021547
-7.324112, -0.438848, 1.027438, 1.027438
-7.339444, -0.587638, 1.033364, 1.033364
-7.356249, -0.733557, 1.039327, 1.039327
-7.412472, -0.872748, 1.045326, 1.045326
-7.465872, -1.013106, 1.051364, 1.051364
-7.526923, -1.150238, 1.057443, 1.057443
-7.601442, -1.280470, 1.063563, 1.063563
-7.612158, -1.426942, 1.069726, 1.069726
-7.624596, -1.575801, 1.075935, 1.075935
-7.699161, -1.705942, 1.082191, 1.082191
-7.736964, -1.846953, 1.088497, 1.088497
-7.682534, -1.986126, 1.094853, 1.094853
-7.661212, -2.134298, 1.101262, 1.101262
-7.611587, -2.275831, 1.107725, 1.107725
-7.544152, -2.408288, 1.114245, 1.114245
-7.409965, -2.475730, 1.120822, 1.120822
-7.266223, -2.518459, 1.127457, 1.127457
-7.121570, -2.492724, 1.134152, 1.134152
-6.979861, -2.443288, 1.140908, 1.140908
-6.838855, -2.467494, 1.147724, 1.147724
-6.697416, -2.451780, 1.154602, 1.154602
-6.550096, -2.431253, 1.161539, 1.161539
-6.400141, -2.423064, 1.168537, 1.168537
-6.251342, -2.403684, 1.175594, 1.175594
-6.101586, -2.400898, 1.182707, 1.182707
-5.951456, -2.404856, 1.189876, 1.189876
-5.801576, -2.396996, 1.197098, 1.197098
-5.657467, -2.356478, 1.204369, 1.204369
-5.509234, -2.334211, 1.211686, 1.211686
-5.359485, -2.323106, 1.219045, 1.219045
-5.211960, -2.295406, 1.226442, 1.226442
-5.062386, -2.305588, 1.233870, 1.233870
-4.914732, -2.332905, 1.241324, 1.241324
-4.764916, -2.324097, 1.248797, 1.248797
-4.618631, -2.290740, 1.256283, 1.256283
-4.468489, -2.294223, 1.263773, 1.263773
-4.318358, -2.298140, 1.271260, 1.271260
-4.168699, -2.298846, 1.278734, 1.278734
-4.021561, -2.272268, 1.286185, 1.286185
-3.871602, -2.276325, 1.293605, 1.293605
-3.722604, -2.260103, 1.300981, 1.300981
-3.577719, -2.245315, 1.308303, 1.308303
-3.435315, -2.287731, 1.315560, 1.315560
-3.285237, -2.284822, 1.322738, 1.322738
-3.135263, -2.287260, 1.329825, 1.329825
-2.985696, -2.274052, 1.336808, 1.336808
-2.838071, -2.248691, 1.343674, 1.343674
-2.692037, -2.218518, 1.350408, 1.350408
-2.542425, -2.208752, 1.356996, 1.356996
-2.396901, -2.175180, 1.363424, 1.363424
-2.253276, -2.145594, 1.369676, 1.369676
-2.103850, -2.160501, 1.375738, 1.375738
-1.954475, -2.166513, 1.381594, 1.381594
-1.805351, -2.169683, 1.387229, 1.387229
-1.656734, -2.174827, 1.387431, 1.387431
-1.507245, -2.167645, 1.387431, 1.387431
-1.357290, -2.165889, 1.387431, 1.387431
-1.207400, -2.165821, 1.387431, 1.387431
-1.057366, -2.167473, 1.387431, 1.387431
-0.908617, -2.181463, 1.387431, 1.387431
-0.760114, -2.181090, 1.387431, 1.387431
-0.610887, -2.183807, 1.387431, 1.387431
-0.461280, -2.196789, 1.387431, 1.387431
-0.311814, -2.211294, 1.387431, 1.387431
-0.162414, -2.226605, 1.387431, 1.387431
-0.012493, -2.227318, 1.387431, 1.387431
0.137176, -2.215569, 1.387431, 1.387431
0.283927, -2.184908, 1.387431, 1.387431
0.430994, -2.200862, 1.387431, 1.387431
0.580423, -2.200493, 1.387431, 1.387431
0.726428, -2.167287, 1.387431, 1.387431
0.871262, -2.127565, 1.387431, 1.387431
1.015284, -2.085008, 1.387431, 1.387431
1.164302, -2.070443, 1.387431, 1.387431
1.314198, -2.077595, 1.387431, 1.387431
1.463483, -2.062851, 1.387431, 1.387431
1.611348, -2.036656, 1.387431, 1.387431
1.759606, -2.013691, 1.387431, 1.387431
1.901849, -2.061875, 1.387431, 1.387431
2.046625, -2.101772, 1.387431, 1.387431
2.196375, -2.108656, 1.387431, 1.387431
2.344913, -2.087009, 1.387431, 1.387431
2.493439, -2.065867, 1.387431, 1.387431
2.642689, -2.080633, 1.386649, 1.386649
2.791474, -2.060196, 1.379548, 1.379548
2.940576, -2.042383, 1.371976, 1.371976
3.089852, -2.028084, 1.363939, 1.363939
3.236617, -1.996700, 1.355448, 1.355448
3.385257, -1.986714, 1.346513, 1.346513
3.531880, -2.000901, 1.337143, 1.337143
3.675969, -1.973297, 1.327352, 1.327352
3.822339, -1.999763, 1.317152, 1.317152
3.971900, -1.987419, 1.306559, 1.306559
4.119062, -1.971415, 1.295587, 1.295587
4.258054, -1.937954, 1.284254, 1.284254
4.400407, -1.983792, 1.272576, 1.272576
4.549802, -1.996689, 1.260573, 1.260573
4.699113, -1.985915, 1.248262, 1.248262
4.846248, -1.966247, 1.235665, 1.235665
4.995362, -1.978161, 1.222803, 1.222803
5.145249, -1.968921, 1.209696, 1.209696
5.294662, -1.972593, 1.196368, 1.196368
5.443405, -1.989811, 1.182842, 1.182842
5.593291, -1.984750, 1.169140, 1.169140
5.741169, -1.960789, 1.155288, 1.155288
5.886978, -1.924923, 1.141309, 1.141309
6.033850, -1.918264, 1.127229, 1.127229
6.182100, -1.934765, 1.113073, 1.113073
6.324334, -1.901687, 1.098865, 1.098865
6.459496, -1.838382, 1.084633, 1.084633
6.603571, -1.795994, 1.070400, 1.070400
6.747326, -1.752592, 1.056194, 1.056194
6.893141, -1.720596, 1.042039, 1.042039
7.040579, -1.695085, 1.027961, 1.027961
7.184882, -1.653554, 1.013986, 1.013986
7.328612, -1.610006, 1.000137, 1.000137
7.468582, -1.555977, 0.986441, 0.986441
7.588345, -1.466450, 0.972921, 0.972921
7.702627, -1.373329, 0.959601, 0.959601
7.790157, -1.252033, 0.946504, 0.946504
7.882838, -1.134006, 0.933652, 0.933652
7.933923, -0.994659, 0.921068, 0.921068
7.927700, -0.846021, 0.908772, 0.908772
7.949530, -0.701779, 0.896785, 0.896785
7.908675, -0.557347, 0.885126, 0.885126
7.888866, -0.409334, 0.873814, 0.873814
7.896715, -0.259609, 0.862866, 0.862866
7.863395, -0.116972, 0.852298, 0.852298
7.842202, 0.029947, 0.842126, 0.842126
7.855332, 0.179242, 0.832363, 0.832363
7.855388, 0.329197, 0.823025, 0.823025
7.831902, 0.477512, 0.814121, 0.814121
7.818620, 0.625940, 0.805663, 0.805663
7.799938, 0.772243, 0.797660, 0.797660
7.753671, 0.915121, 0.790120, 0.790120
7.756837, 1.063715, 0.783051, 0.783051
7.735304, 1.212192, 0.776457, 0.776457
7.720657, 1.361654, 0.770343, 0.770343
7.722083, 1.510454, 0.764713, 0.764713
7.740453, 1.658754, 0.759567, 0.759567
7.752487, 1.807951, 0.754905, 0.754905
7.761205, 1.957304, 0.750728, 0.750728
7.753923, 2.107281, 0.747032, 0.747032
7.734748, 2.255303, 0.743814, 0.743814
7.738915, 2.398829, 0.741070, 0.741070
7.644911, 2.515700, 0.738792, 0.738792
7.528399, 2.606800, 0.736974, 0.736974
7.385712, 2.639868, 0.735608, 0.735608
7.236728, 2.626393, 0.734684, 0.734684
7.087325, 2.625612, 0.734190, 0.734190
6.937254, 2.630910, 0.734116, 0.734116
6.792086, 2.597874, 0.734449, 0.734449
6.644047, 2.574622, 0.735175, 0.735175
6.494424, 2.561920, 0.736279, 0.736279
6.344466, 2.553834, 0.737746, 0.737746
6.196461, 2.529072, 0.739560, 0.739560
6.046579, 2.521260, 0.741704, 0.741704
5.901281, 2.483804, 0.744159, 0.744159
5.752189, 2.500167, 0.746909, 0.746909
5.602152, 2.506262, 0.749934, 0.749934
5.453428, 2.485555, 0.753214, 0.753214
5.303532, 2.476531, 0.756731, 0.756731
5.155431, 2.455898, 0.760464, 0.760464
5.021201, 2.388544, 0.764394, 0.764394
4.886141, 2.322872, 0.768498, 0.768498
4.751716, 2.256648, 0.772758, 0.772758
4.634094, 2.163268, 0.777152, 0.777152
4.567797, 2.028572, 0.781660, 0.781660
4.543012, 1.880478, 0.786262, 0.786262
4.513953, 1.733409, 0.790936, 0.790936
4.513681, 1.583275, 0.795663, 0.795663
4.519073, 1.435494, 0.800423, 0.800423
4.576340, 1.296932, 0.805197, 0.805197
4.638731, 1.160560, 0.809964, 0.809964
4.675539, 1.015898, 0.814708, 0.814708
4.697430, 0.867319, 0.819409, 0.819409
4.668352, 0.722003, 0.824051, 0.824051
4.697308, 0.576572, 0.828616, 0.828616
4.612573, 0.452625, 0.833087, 0.833087
4.515079, 0.339272, 0.837451, 0.837451
4.391039, 0.260214, 0.841692, 0.841692
4.246046, 0.221258, 0.845795, 0.845795
4.099615, 0.187918, 0.849749, 0.849749
3.954401, 0.188652, 0.853541, 0.853541
3.808537, 0.217780, 0.857160, 0.857160
3.658380, 0.220368, 0.860596, 0.860596
3.508274, 0.224246, 0.863839, 0.863839
3.362468, 0.204095, 0.866881, 0.866881
3.218468, 0.163383, 0.869715, 0.869715
3.069816, 0.155394, 0.872335, 0.872335
2.920250, 0.153750, 0.874735, 0.874735
2.770556, 0.152011, 0.876911, 0.876911
2.622089, 0.172409, 0.878860, 0.878860
2.475960, 0.161999, 0.880580, 0.880580
2.333808, 0.114219, 0.882069, 0.882069
2.187934, 0.087503, 0.883328, 0.883328
2.039008, 0.099414, 0.884358, 0.884358
1.891306, 0.126513, 0.885159, 0.885159
1.742025, 0.136135, 0.885735, 0.885735
1.592185, 0.127992, 0.886090, 0.886090
1.444792, 0.144791, 0.886227, 0.886227
1.299204, 0.181636, 0.886153, 0.886153
1.169224, 0.251896, 0.885874, 0.885874
