# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.625501, -2.400668, 0.712131, 0.712131
-8.700518, -2.270845, 0.714988, 0.714988
-8.750481, -2.129962, 0.717773, 0.717773
-8.808847, -1.992102, 0.720486, 0.720486
-8.824920, -1.846264, 0.723130, 0.723130
-8.840400, -1.697634, 0.725705, 0.725705
-8.837528, -1.548390, 0.728212, 0.728212
-8.845496, -1.398854, 0.730654, 0.730654
-8.847168, -1.248955, 0.733032, 0.733032
-8.851153, -1.099554, 0.735346, 0.735346
-8.830018, -0.951113, 0.737599, 0.737599
-8.808240, -0.802768, 0.739791, 0.739791
-8.801594, -0.653697, 0.741924, 0.741924
-8.795349, -0.504152, 0.743998, 0.743998
-8.768470, -0.356837, 0.746014, 0.746014
-8.755455, -0.207613, 0.747971, 0.747971
-8.717194, -0.063316, 0.749868, 0.749868
-8.715992, 0.086430, 0.751702, 0.751702
-8.706194, 0.235884, 0.753469, 0.753469
-8.693642, 0.384734, 0.755162, 0.755162
-8.685984, 0.533665, 0.756773, 0.756773
-8.675659, 0.682901, 0.758287, 0.758287
-8.698557, 0.829884, 0.759688, 0.759688
-8.703478, 0.979490, 0.760950, 0.760950
-8.697224, 1.128295, 0.762044, 0.762044
-8.703486, 1.273268, 0.762929, 0.762929
-8.644873, 1.411141, 0.763556, 0.763556
-8.560179, 1.532009, 0.763863, 0.763863
-8.438153, 1.614534, 0.763776, 0.763776
-8.300486, 1.673669, 0.763207, 0.763207
-8.163782, 1.734746, 0.762054, 0.762054
-8.020446, 1.776432, 0.760199, 0.760199
-7.874323, 1.806594, 0.757511, 0.757511
-7.732847, 1.851542, 0.753849, 0.753849
-7.582955, 1.849564, 0.749062, 0.749062
-7.433547, 1.836964, 0.742996, 0.742996
-7.284275, 1.822839, 0.735501, 0.735501
-7.134988, 1.808876, 0.726436, 0.726436
-6.985577, 1.796313, 0.715679, 0.715679
-6.838221, 1.820073, 0.703139, 0.703139
-6.689002, 1.819593, 0.688763, 0.688763
-6.542767, 1.846149, 0.672552, 0.672552
-6.394508, 1.855018, 0.654563, 0.654563
-6.245567, 1.839658, 0.634925, 0.634925
-6.096846, 1.839185, 0.613838, 0.613838
-5.947816, 1.839206, 0.591583, 0.591583
-5.799233, 1.840918, 0.568512, 0.568512
-5.650519, 1.853812, 0.545053, 0.545053
-5.500657, 1.852141, 0.521690, 0.521690
-5.350816, 1.857481, 0.498955, 0.498955
-5.201433, 1.868242, 0.477408, 0.477408
-5.053085, 1.889393, 0.457612, 0.457612
-4.904227, 1.903811, 0.440116, 0.440116
-4.759772, 1.942794, 0.425426, 0.425426
-4.609908, 1.938075, 0.413979, 0.413979
-4.459971, 1.938131, 0.406128, 0.406128
-4.311537, 1.958541, 0.402121, 0.402121
-4.164606, 1.933678, 0.402087, 0.402087
-4.015439, 1.934974, 0.406032, 0.406032
-3.867299, 1.916959, 0.413837, 0.413837
-3.718319, 1.915528, 0.425264, 0.425264
-3.568510, 1.919975, 0.439970, 0.439970
-3.418652, 1.916713, 0.457521, 0.457521
-3.269866, 1.900537, 0.477415, 0.477415
-3.122058, 1.875358, 0.499104, 0.499104
-2.974256, 1.850151, 0.522023, 0.522023
-2.825912, 1.838846, 0.545606, 0.545606
-2.676589, 1.850828, 0.569316, 0.569316
-2.526680, 1.853242, 0.592660, 0.592660
-2.376858, 1.859156, 0.615203, 0.615203
-2.227277, 1.868010, 0.636582, 0.636582
-2.079194, 1.888679, 0.656511, 0.656511
-1.931071, 1.865411, 0.674777, 0.674777
-1.785502, 1.900805, 0.691249, 0.691249
-1.643100, 1.859530, 0.705861, 0.705861
-1.494820, 1.853186, 0.718610, 0.718610
-1.344898, 1.854098, 0.729546, 0.729546
-1.198213, 1.879660, 0.738760, 0.738760
-1.050160, 1.897988, 0.746372, 0.746372
-0.900344, 1.904023, 0.752525, 0.752525
-0.750463, 1.907863, 0.757372, 0.757372
-0.601210, 1.899213, 0.761070, 0.761070
-0.452166, 1.890416, 0.763772, 0.763772
-0.302517, 1.890736, 0.765626, 0.765626
-0.152956, 1.880303, 0.766766, 0.766766
-0.004006, 1.866748, 0.767314, 0.767314
0.142643, 1.847553, 0.767377, 0.767377
0.289517, 1.875408, 0.767049, 0.767049
0.439311, 1.870598, 0.766408, 0.766408
0.587237, 1.846111, 0.765521, 0.765521
0.736385, 1.859981, 0.764443, 0.764443
0.886146, 1.866924, 0.763218, 0.763218
1.026470, 1.916753, 0.761884, 0.761884
1.173335, 1.939801, 0.760468, 0.760468
1.323104, 1.945637, 0.758995, 0.758995
1.473026, 1.947685, 0.757483, 0.757483
1.620373, 1.969988, 0.755946, 0.755946
1.766453, 2.003761, 0.754397, 0.754397
1.914440, 2.024247, 0.752846, 0.752846
2.064255, 2.030065, 0.751300, 0.751300
2.214108, 2.029868, 0.749768, 0.749768
2.363181, 2.034065, 0.748254, 0.748254
2.511370, 2.051799, 0.746764, 0.746764
2.660862, 2.051718, 0.745304, 0.745304
2.809437, 2.070198, 0.743877, 0.743877
2.959361, 2.069467, 0.742488, 0.742488
3.109005, 2.065462, 0.741140, 0.741140
3.255931, 2.095371, 0.739837, 0.739837
3.405301, 2.108282, 0.738584, 0.738584
3.554174, 2.126076, 0.737383, 0.737383
3.702424, 2.108031, 0.736237, 0.736237
3.850730, 2.122102, 0.735149, 0.735149
4.000129, 2.120695, 0.734123, 0.734123
4.149570, 2.108719, 0.733160, 0.733160
4.299291, 2.105043, 0.732264, 0.732264
4.449167, 2.102401, 0.731436, 0.731436
4.598979, 2.096270, 0.730678, 0.730678
4.746846, 2.110135, 0.729993, 0.729993
4.894500, 2.128421, 0.729381, 0.729381
5.043444, 2.116098, 0.728844, 0.728844
5.191545, 2.098957, 0.728382, 0.728382
5.341225, 2.107372, 0.727998, 0.727998
5.489807, 2.125090, 0.727690, 0.727690
5.634757, 2.163118, 0.727459, 0.727459
5.777643, 2.205480, 0.727306, 0.727306
5.926609, 2.210299, 0.727229, 0.727229
6.063351, 2.271749, 0.727227, 0.727227
6.204751, 2.321626, 0.727301, 0.727301
6.345990, 2.371933, 0.727448, 0.727448
6.490547, 2.411741, 0.727668, 0.727668
6.639224, 2.430944, 0.727957, 0.727957
6.785281, 2.464493, 0.728315, 0.728315
6.933848, 2.483596, 0.728738, 0.728738
7.071855, 2.538428, 0.729223, 0.729223
7.217433, 2.558108, 0.729768, 0.729768
7.367317, 2.561608, 0.730370, 0.730370
7.515662, 2.547937, 0.731024, 0.731024
7.663986, 2.534710, 0.731728, 0.731728
7.812548, 2.526931, 0.732475, 0.732475
7.957903, 2.490624, 0.733264, 0.733264
8.097264, 2.438248, 0.734088, 0.734088
8.215785, 2.346733, 0.734943, 0.734943
8.313435, 2.232953, 0.735824, 0.735824
8.343157, 2.087281, 0.736726, 0.736726
8.303638, 1.944726, 0.737643, 0.737643
8.232355, 1.813386, 0.738570, 0.738570
8.136270, 1.698887, 0.739500, 0.739500
8.072016, 1.565168, 0.740429, 0.740429
7.978712, 1.449737, 0.741349, 0.741349
7.884058, 1.333531, 0.742256, 0.742256
7.765466, 1.242868, 0.743142, 0.743142
7.662937, 1.133917, 0.744001, 0.744001
7.541797, 1.045896, 0.744827, 0.744827
7.422901, 0.954555, 0.745613, 0.745613
7.322899, 0.843023, 0.746354, 0.746354
7.201159, 0.755644, 0.747042, 0.747042
7.069591, 0.683946, 0.747671, 0.747671
6.968555, 0.573920, 0.748235, 0.748235
6.842991, 0.494272, 0.748728, 0.748728
6.763339, 0.367716, 0.749143, 0.749143
6.663890, 0.255534, 0.749474, 0.749474
6.579966, 0.132761, 0.749716, 0.749716
6.536968, -0.009595, 0.749861, 0.749861
6.598318, -0.134486, 0.749905, 0.749905
6.651003, -0.272750, 0.749843, 0.749843
6.739327, -0.393271, 0.749667, 0.749667
6.848130, -0.496343, 0.749375, 0.749375
6.955487, -0.600201, 0.748960, 0.748960
7.057373, -0.709018, 0.748418, 0.748418
7.176020, -0.800654, 0.747744, 0.747744
7.303802, -0.877053, 0.746935, 0.746935
7.437239, -0.943757, 0.745987, 0.745987
7.567111, -1.016520, 0.744895, 0.744895
7.703091, -1.077621, 0.743658, 0.743658
7.830294, -1.156682, 0.742271, 0.742271
7.962162, -1.227992, 0.740733, 0.740733
