# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.861709, 2.791322, 0.659361, 0.659361
-6.711692, 2.795242, 0.665535, 0.665535
-6.562606, 2.811913, 0.671678, 0.671678
-6.412659, 2.806147, 0.677777, 0.677777
-6.262917, 2.813274, 0.683820, 0.683820
-6.115877, 2.842788, 0.689795, 0.689795
-5.966250, 2.851048, 0.695691, 0.695691
-5.816871, 2.836537, 0.701498, 0.701498
-5.667259, 2.824886, 0.707205, 0.707205
-5.517465, 2.816426, 0.712803, 0.712803
-5.368653, 2.797569, 0.718282, 0.718282
-5.220724, 2.778109, 0.723634, 0.723634
-5.071459, 2.792532, 0.728852, 0.728852
-4.923463, 2.806937, 0.733927, 0.733927
-4.775059, 2.797339, 0.738853, 0.738853
-4.626460, 2.809896, 0.743625, 0.743625
-4.477062, 2.795771, 0.748236, 0.748236
-4.330522, 2.766477, 0.752683, 0.752683
-4.188315, 2.718634, 0.756961, 0.756961
-4.057463, 2.648112, 0.761067, 0.761067
-3.930712, 2.568245, 0.764998, 0.764998
-3.805056, 2.486657, 0.768752, 0.768752
-3.680307, 2.403347, 0.772328, 0.772328
-3.549216, 2.330577, 0.775726, 0.775726
-3.422676, 2.250608, 0.778944, 0.778944
-3.292577, 2.176766, 0.781985, 0.781985
-3.169508, 2.092485, 0.784848, 0.784848
-3.041780, 2.015307, 0.787536, 0.787536
-2.901249, 1.964164, 0.790051, 0.790051
-2.762279, 1.908508, 0.792396, 0.792396
-2.633234, 1.832612, 0.794574, 0.794574
-2.500194, 1.764103, 0.796590, 0.796590
-2.363062, 1.703112, 0.798448, 0.798448
-2.236792, 1.623335, 0.800152, 0.800152
-2.110804, 1.541966, 0.801709, 0.801709
-1.975987, 1.476695, 0.803123, 0.803123
-1.839714, 1.413840, 0.804401, 0.804401
-1.712688, 1.334605, 0.805550, 0.805550
-1.590113, 1.248011, 0.806575, 0.806575
-1.468601, 1.159922, 0.807485, 0.807485
-1.351468, 1.066168, 0.808286, 0.808286
-1.229765, 0.978517, 0.808985, 0.808985
-1.106289, 0.893201, 0.809591, 0.809591
-1.001773, 0.786538, 0.810111, 0.810111
-0.888863, 0.688309, 0.810552, 0.810552
-0.762395, 0.607987, 0.810924, 0.810924
-0.632076, 0.533551, 0.811233, 0.811233
-0.522466, 0.432535, 0.811487, 0.811487
-0.403160, 0.342306, 0.811695, 0.811695
-0.278310, 0.259024, 0.811864, 0.811864
-0.148072, 0.184595, 0.812002, 0.812002
-0.022523, 0.102554, 0.812117, 0.812117
0.101728, 0.018371, 0.812215, 0.812215
0.242309, -0.030694, 0.812305, 0.812305
0.377428, -0.094813, 0.812393, 0.812393
0.521572, -0.133365, 0.812486, 0.812486
