# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.613388, -3.365734, 0.780588, 0.780588
-8.464596, -3.383603, 0.784616, 0.784616
-8.315585, -3.399544, 0.788687, 0.788687
-8.167191, -3.420358, 0.792800, 0.792800
-8.017721, -3.425618, 0.796954, 0.796954
-7.868622, -3.437840, 0.801147, 0.801147
-7.719860, -3.455965, 0.805378, 0.805378
-7.570757, -3.470661, 0.809644, 0.809644
-7.421246, -3.474318, 0.813944, 0.813944
-7.271564, -3.469566, 0.818276, 0.818276
-7.121799, -3.474553, 0.822639, 0.822639
-6.972211, -3.481432, 0.827030, 0.827030
-6.822678, -3.471586, 0.831449, 0.831449
-6.673839, -3.454110, 0.835895, 0.835895
-6.524204, -3.446305, 0.840365, 0.840365
-6.375515, -3.428219, 0.844858, 0.844858
-6.226037, -3.419906, 0.849374, 0.849374
-6.078510, -3.397148, 0.853911, 0.853911
-5.934321, -3.356954, 0.858468, 0.858468
-5.791539, -3.311446, 0.863045, 0.863045
-5.647726, -3.269438, 0.867641, 0.867641
-5.503407, -3.229255, 0.872255, 0.872255
-5.359851, -3.187163, 0.876887, 0.876887
-5.212731, -3.160005, 0.881535, 0.881535
-5.072715, -3.106582, 0.886200, 0.886200
-4.927111, -3.071125, 0.890881, 0.890881
-4.786955, -3.018424, 0.895577, 0.895577
-4.644495, -2.972111, 0.900288, 0.900288
-4.500137, -2.931961, 0.905014, 0.905014
-4.356477, -2.889422, 0.909755, 0.909755
-4.212746, -2.847073, 0.914510, 0.914510
-4.066626, -2.815120, 0.919278, 0.919278
-3.920609, -2.784112, 0.924059, 0.924059
-3.778103, -2.738012, 0.928853, 0.928853
-3.634219, -2.697015, 0.933659, 0.933659
-3.497237, -2.636237, 0.938477, 0.938477
-3.361459, -2.572811, 0.943306, 0.943306
-3.219539, -2.524836, 0.948145, 0.948145
-3.076525, -2.480063, 0.952994, 0.952994
-2.935866, -2.428532, 0.957852, 0.957852
-2.801773, -2.362350, 0.962717, 0.962717
-2.667162, -2.296891, 0.967589, 0.967589
-2.527297, -2.243569, 0.972467, 0.972467
