# x_m, y_m, w_tr_right_m, w_tr_left_m
16.211960, -3.199442, 0.842547, 0.759002
16.311345, -3.188897, 0.853107, 0.748442
16.409325, -3.169466, 0.872606, 0.739864
16.504516, -3.139113, 0.901874, 0.733454
16.595532, -3.098049, 0.818019, 0.729130
16.679248, -3.043654, 0.748714, 0.723263
16.751597, -2.974857, 0.698428, 0.712792
16.812217, -2.895480, 0.641803, 0.690298
16.861466, -2.808567, 0.609561, 0.665509
16.900775, -2.716688, 0.599882, 0.644097
16.934866, -2.622735, 0.568907, 0.632187
16.963099, -2.526868, 0.560624, 0.615280
16.985225, -2.429424, 0.565120, 0.598588
17.001074, -2.330756, 0.549330, 0.586189
17.009793, -2.231202, 0.545805, 0.583526
17.010345, -2.131277, 0.568242, 0.589762
17.001994, -2.031709, 0.614283, 0.603863
16.984351, -1.933359, 0.679164, 0.618507
16.956348, -1.837502, 0.744426, 0.632717
16.914510, -1.746946, 0.772993, 0.647664
16.857107, -1.665263, 0.708962, 0.659962
16.786640, -1.594626, 0.662815, 0.670155
16.704950, -1.537286, 0.626464, 0.677759
16.616191, -1.491460, 0.600316, 0.685682
16.522801, -1.455883, 0.572775, 0.684306
16.427502, -1.425756, 0.567681, 0.676880
16.330378, -1.402135, 0.568620, 0.665188
16.232914, -1.379955, 0.557191, 0.666744
16.134830, -1.360734, 0.566518, 0.652508
16.036888, -1.340780, 0.563302, 0.646961
15.939198, -1.319627, 0.572145, 0.622692
15.842263, -1.295282, 0.555498, 0.616912
15.744877, -1.272758, 0.548802, 0.608016
15.647432, -1.250530, 0.560447, 0.602381
15.549793, -1.229131, 0.559106, 0.596531
15.451973, -1.208597, 0.568191, 0.578341
15.354506, -1.186426, 0.549558, 0.569152
15.257563, -1.162155, 0.546630, 0.554456
15.162189, -1.132271, 0.556059, 0.563334
15.068380, -1.097791, 0.576638, 0.565324
14.977307, -1.056775, 0.579171, 0.578636
14.891395, -1.005781, 0.585235, 0.588700
14.813574, -0.943281, 0.594207, 0.616609
14.746556, -0.869441, 0.600015, 0.663824
14.693830, -0.784696, 0.592613, 0.694758
14.655787, -0.692353, 0.580225, 0.655774
14.631477, -0.595478, 0.559780, 0.601593
14.620560, -0.496182, 0.543166, 0.570772
14.621608, -0.396278, 0.532700, 0.538598
14.633593, -0.297095, 0.529926, 0.528482
14.655898, -0.199739, 0.535466, 0.505906
14.688026, -0.105158, 0.524273, 0.507954
14.730489, -0.014754, 0.511648, 0.539629
14.781934, 0.070880, 0.508220, 0.562504
14.842009, 0.150701, 0.501988, 0.582394
14.911725, 0.222185, 0.496342, 0.608324
14.992737, 0.280452, 0.493363, 0.609720
15.082057, 0.324945, 0.485104, 0.583914
15.177532, 0.354149, 0.471145, 0.536076
15.276001, 0.371176, 0.465636, 0.494560
15.375723, 0.377238, 0.470475, 0.481931
15.475575, 0.373526, 0.466772, 0.464397
15.575118, 0.364678, 0.477956, 0.448506
15.673927, 0.349700, 0.494928, 0.458892
15.771973, 0.330281, 0.498314, 0.452244
15.869663, 0.309117, 0.500661, 0.452155
15.967680, 0.289551, 0.487003, 0.471813
16.066241, 0.272923, 0.496562, 0.454673
16.164654, 0.255426, 0.505757, 0.454470
16.262872, 0.236863, 0.515938, 0.455798
16.361040, 0.218035, 0.521611, 0.455188
16.458895, 0.197697, 0.532454, 0.461420
16.556225, 0.174930, 0.532012, 0.476696
16.653769, 0.153114, 0.530698, 0.466540
16.752145, 0.135465, 0.528626, 0.473389
16.850931, 0.120288, 0.531558, 0.488571
16.950454, 0.111454, 0.556441, 0.506757
17.050377, 0.111457, 0.576762, 0.534938
17.149785, 0.120885, 0.612404, 0.566899
17.246513, 0.145472, 0.652470, 0.588637
17.337141, 0.187292, 0.710940, 0.608685
17.416126, 0.248129, 0.791911, 0.622601
17.481287, 0.323750, 0.740568, 0.632189
17.531661, 0.409934, 0.716426, 0.639318
17.569046, 0.502566, 0.699161, 0.647499
17.599621, 0.597706, 0.694798, 0.663647
17.623690, 0.694692, 0.680079, 0.663380
17.641526, 0.793028, 0.680045, 0.654115
17.652818, 0.892325, 0.700953, 0.653449
17.658131, 0.992112, 0.717449, 0.662014
17.656777, 1.092030, 0.743285, 0.678780
17.647919, 1.191558, 0.752136, 0.702284
17.630294, 1.289876, 0.769740, 0.730484
17.600248, 1.385075, 0.806466, 0.748993
17.553111, 1.473014, 0.838843, 0.759951
17.488549, 1.549093, 0.771747, 0.762899
17.411280, 1.612265, 0.728356, 0.760779
17.324701, 1.661876, 0.707266, 0.755291
17.232154, 1.699539, 0.692790, 0.749621
17.136769, 1.729343, 0.680130, 0.740834
17.039224, 1.751072, 0.669855, 0.732824
16.941017, 1.769672, 0.677567, 0.728871
16.842348, 1.785586, 0.688567, 0.729420
16.743268, 1.798796, 0.703515, 0.731329
16.644456, 1.813852, 0.697865, 0.719499
16.546227, 1.832338, 0.695503, 0.724914
16.448432, 1.852933, 0.705276, 0.721755
16.351056, 1.875502, 0.703501, 0.728236
16.253520, 1.897364, 0.700505, 0.739198
16.155418, 1.916455, 0.699162, 0.738914
16.057600, 1.937021, 0.699105, 0.737194
15.959302, 1.955034, 0.712515, 0.733445
15.861092, 1.973615, 0.715966, 0.731378
15.762820, 1.991893, 0.721085, 0.739735
15.664706, 2.010918, 0.715865, 0.750930
15.566216, 2.027985, 0.723772, 0.741746
15.467783, 2.045319, 0.727978, 0.739012
15.369193, 2.061739, 0.738214, 0.725765
15.270657, 2.078462, 0.745437, 0.726468
15.172129, 2.095263, 0.744303, 0.739429
15.073572, 2.111938, 0.751218, 0.738118
14.975360, 2.130462, 0.749946, 0.736841
14.876977, 2.148125, 0.762761, 0.741006
