# x_m, y_m, w_tr_right_m, w_tr_left_m
-9.002633, 3.644031, 0.563793, 0.563793
-8.855008, 3.669852, 0.557464, 0.557464
-8.707072, 3.652993, 0.551183, 0.551183
-8.558421, 3.634227, 0.544958, 0.544958
-8.409757, 3.638135, 0.538797, 0.538797
-8.261101, 3.644073, 0.532708, 0.532708
-8.112200, 3.636344, 0.526697, 0.526697
-7.963502, 3.654991, 0.520773, 0.520773
-7.814438, 3.670477, 0.514943, 0.514943
-7.667267, 3.698644, 0.509215, 0.509215
-7.523202, 3.739489, 0.503596, 0.503596
-7.375913, 3.749996, 0.498093, 0.498093
-7.226185, 3.745057, 0.492713, 0.492713
-7.078011, 3.731422, 0.487464, 0.487464
-6.932185, 3.698641, 0.482351, 0.482351
-6.782718, 3.688281, 0.477383, 0.477383
-6.635170, 3.662024, 0.472565, 0.472565
-6.485541, 3.662216, 0.467904, 0.467904
-6.348939, 3.609681, 0.463405, 0.463405
-6.208466, 3.561890, 0.459075, 0.459075
-6.060795, 3.537203, 0.454920, 0.454920
-5.913997, 3.510933, 0.450944, 0.450944
-5.772466, 3.461649, 0.447153, 0.447153
-5.631062, 3.412005, 0.445197, 0.445197
-5.486153, 3.373785, 0.445197, 0.445197
-5.345022, 3.323644, 0.445197, 0.445197
-5.197918, 3.305718, 0.445197, 0.445197
-5.050394, 3.285094, 0.445197, 0.445197
-4.907903, 3.240160, 0.445197, 0.445197
-4.768002, 3.188889, 0.445197, 0.445197
-4.619885, 3.166109, 0.445197, 0.445197
-4.472753, 3.137615, 0.445197, 0.445197
-4.333702, 3.082418, 0.445197, 0.445197
-4.194354, 3.027286, 0.445197, 0.445197
-4.052969, 2.977738, 0.445197, 0.445197
-3.909442, 2.934813, 0.445197, 0.445197
-3.771513, 2.881114, 0.445197, 0.445197
-3.644263, 2.805670, 0.445197, 0.445197
-3.495497, 2.787537, 0.445197, 0.445197
-3.353142, 2.741010, 0.445197, 0.445197
-3.216421, 2.680006, 0.445197, 0.445197
-3.076965, 2.625615, 0.445197, 0.445197
-2.936909, 2.572420, 0.445197, 0.445197
-2.799273, 2.513240, 0.445197, 0.445197
-2.663928, 2.448896, 0.445197, 0.445197
-2.529999, 2.381744, 0.445197, 0.445197
-2.405379, 2.298499, 0.445197, 0.445197
-2.266423, 2.243760, 0.445197, 0.445197
-2.134667, 2.173681, 0.445197, 0.445197
-2.002385, 2.103709, 0.445197, 0.445197
-1.871714, 2.031357, 0.445197, 0.445197
-1.744848, 1.952746, 0.445197, 0.445197
-1.608153, 1.892521, 0.445197, 0.445197
-1.491854, 1.797999, 0.445197, 0.445197
-1.356949, 1.733818, 0.445197, 0.445197
-1.230863, 1.653818, 0.445197, 0.445197
-1.102321, 1.577404, 0.445197, 0.445197
-0.965390, 1.517678, 0.447255, 0.447255
-0.823363, 1.469863, 0.450781, 0.450781
-0.682247, 1.419429, 0.454449, 0.454449
-0.542566, 1.365124, 0.458252, 0.458252
-0.403510, 1.309238, 0.462182, 0.462182
-0.286453, 1.217645, 0.466231, 0.466231
-0.168743, 1.125117, 0.470394, 0.470394
-0.038971, 1.053164, 0.474661, 0.474661
0.096771, 0.992028, 0.479025, 0.479025
0.221302, 0.908814, 0.483479, 0.483479
0.353122, 0.837515, 0.488013, 0.488013
0.495952, 0.792425, 0.492620, 0.492620
0.638727, 0.746873, 0.497293, 0.497293
0.779485, 0.695589, 0.502022, 0.502022
0.914539, 0.631520, 0.506800, 0.506800
1.049366, 0.567559, 0.511618, 0.511618
1.189265, 0.515021, 0.516468, 0.516468
1.320728, 0.443154, 0.521342, 0.521342
1.458623, 0.384461, 0.526233, 0.526233
1.598930, 0.331837, 0.531131, 0.531131
1.743435, 0.292870, 0.536029, 0.536029
1.888362, 0.254811, 0.540920, 0.540920
2.034373, 0.222068, 0.545795, 0.545795
2.182895, 0.207011, 0.550646, 0.550646
2.332694, 0.209927, 0.555467, 0.555467
2.482340, 0.203870, 0.560251, 0.560251
