# x_m, y_m, w_tr_right_m, w_tr_left_m
-5.215063, -2.992250, 0.662615, 0.662615
-5.363280, -3.015975, 0.667660, 0.667660
-5.513061, -3.005341, 0.672961, 0.672961
-5.663224, -3.006625, 0.678512, 0.678512
-5.813299, -3.003137, 0.684302, 0.684302
-5.963010, -3.005863, 0.690322, 0.690322
-6.111876, -2.989923, 0.696563, 0.696563
-6.261727, -2.989849, 0.703014, 0.703014
-6.411037, -2.973699, 0.709665, 0.709665
-6.559798, -2.953976, 0.716505, 0.716505
-6.706382, -2.921791, 0.723524, 0.723524
-6.853315, -2.901164, 0.730710, 0.730710
-7.003327, -2.903330, 0.738053, 0.738053
-7.153455, -2.900245, 0.745542, 0.745542
-7.303536, -2.895982, 0.753165, 0.753165
-7.450286, -2.868338, 0.760912, 0.760912
-7.597496, -2.839396, 0.768771, 0.768771
-7.722541, -2.761502, 0.776732, 0.776732
-7.772769, -2.622582, 0.784784, 0.784784
-7.798841, -2.475787, 0.792917, 0.792917
-7.773818, -2.327740, 0.801120, 0.801120
-7.743077, -2.180749, 0.809384, 0.809384
-7.709281, -2.034822, 0.817698, 0.817698
-7.653431, -1.895623, 0.826053, 0.826053
-7.583448, -1.762838, 0.834441, 0.834441
-7.506278, -1.634004, 0.842851, 0.842851
-7.421984, -1.510084, 0.851276, 0.851276
-7.329562, -1.391762, 0.859707, 0.859707
-7.230493, -1.280010, 0.868138, 0.868138
-7.120454, -1.177882, 0.876560, 0.876560
-7.007329, -1.079546, 0.884967, 0.884967
-6.901026, -0.975033, 0.893352, 0.893352
-6.803488, -0.860932, 0.901710, 0.901710
-6.715986, -0.739946, 0.910034, 0.910034
-6.633955, -0.614436, 0.918319, 0.918319
-6.565188, -0.483412, 0.926561, 0.926561
-6.523427, -0.339161, 0.934756, 0.934756
-6.500988, -0.193833, 0.942898, 0.942898
-6.533697, -0.047310, 0.950985, 0.950985
-6.579325, 0.095150, 0.959013, 0.959013
-6.660174, 0.221621, 0.966980, 0.966980
-6.750288, 0.341479, 0.974883, 0.974883
-6.820515, 0.474229, 0.982719, 0.982719
-6.891861, 0.606266, 0.990487, 0.990487
-6.972973, 0.732327, 0.998185, 0.998185
-7.040536, 0.865512, 1.005811, 1.005811
-7.135406, 0.981606, 1.013365, 1.013365
-7.212409, 1.110315, 1.020845, 1.020845
-7.282996, 1.242669, 1.028251, 1.028251
-7.355208, 1.373918, 1.035581, 1.035581
-7.414442, 1.511917, 1.042835, 1.042835
-7.472917, 1.650244, 1.050014, 1.050014
-7.511772, 1.794025, 1.057115, 1.057115
-7.537055, 1.942041, 1.064139, 1.064139
-7.541670, 2.091516, 1.071085, 1.071085
-7.533417, 2.241010, 1.077952, 1.077952
-7.460606, 2.365550, 1.084741, 1.084741
-7.325823, 2.424748, 1.091449, 1.091449
-7.176939, 2.443465, 1.098077, 1.098077
-7.027039, 2.451956, 1.104624, 1.104624
-6.877540, 2.462278, 1.111087, 1.111087
-6.727897, 2.450983, 1.117466, 1.117466
-6.579072, 2.430886, 1.123759, 1.123759
-6.429619, 2.417715, 1.129964, 1.129964
-6.279858, 2.408637, 1.136079, 1.136079
-6.130932, 2.389375, 1.142101, 1.142101
-5.981803, 2.372379, 1.148027, 1.148027
-5.832624, 2.355765, 1.153855, 1.153855
-5.683442, 2.353675, 1.159579, 1.159579
-5.533967, 2.350061, 1.165198, 1.165198
-5.385616, 2.327344, 1.170706, 1.170706
-5.236572, 2.327939, 1.176098, 1.176098
-5.086565, 2.329956, 1.181370, 1.181370
-4.936388, 2.329585, 1.186517, 1.186517
-4.786338, 2.335313, 1.191531, 1.191531
-4.638141, 2.313855, 1.196408, 1.196408
-4.488523, 2.301775, 1.201140, 1.201140
-4.339138, 2.315761, 1.205721, 1.205721
