# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.264126, -2.782649, 0.879486, 0.879486
-6.119398, -2.817985, 0.876669, 0.876669
-5.977368, -2.769499, 0.873713, 0.873713
-5.837784, -2.716691, 0.870629, 0.870629
-5.688452, -2.708468, 0.867426, 0.867426
-5.538882, -2.719842, 0.864114, 0.864114
-5.390334, -2.707185, 0.860703, 0.860703
-5.242298, -2.693500, 0.857202, 0.857202
-5.093156, -2.709214, 0.853620, 0.853620
-4.944527, -2.730492, 0.849968, 0.849968
-4.795973, -2.752289, 0.846254, 0.846254
-4.647862, -2.738478, 0.842488, 0.842488
-4.500256, -2.710994, 0.838677, 0.838677
-4.351361, -2.726362, 0.834832, 0.834832
-4.209673, -2.677468, 0.830960, 0.830960
-4.068943, -2.630443, 0.827069, 0.827069
-3.922015, -2.628888, 0.823168, 0.823168
-3.783014, -2.575263, 0.819263, 0.819263
-3.634290, -2.554690, 0.815362, 0.815362
-3.485009, -2.539060, 0.811472, 0.811472
-3.335150, -2.536914, 0.807600, 0.807600
-3.188045, -2.517804, 0.803751, 0.803751
-3.040099, -2.496254, 0.799932, 0.799932
-2.897160, -2.455187, 0.796148, 0.796148
-2.752439, -2.416260, 0.792403, 0.792403
-2.626201, -2.337644, 0.788703, 0.788703
-2.485329, -2.287883, 0.785052, 0.785052
-2.354949, -2.213940, 0.781454, 0.781454
-2.210531, -2.174345, 0.777911, 0.777911
-2.077179, -2.105353, 0.774428, 0.774428
-1.942960, -2.038579, 0.771006, 0.771006
-1.800007, -1.994750, 0.767649, 0.767649
-1.656102, -1.955788, 0.764357, 0.764357
-1.514324, -1.908046, 0.761133, 0.761133
-1.383768, -1.840606, 0.757977, 0.757977
-1.258963, -1.757524, 0.754890, 0.754890
-1.127134, -1.685807, 0.751873, 0.751873
-0.996626, -1.611633, 0.748926, 0.748926
-0.860285, -1.549045, 0.746048, 0.746048
-0.753330, -1.444691, 0.743239, 0.743239
-0.624678, -1.367881, 0.740498, 0.740498
-0.506723, -1.275774, 0.737824, 0.737824
-0.413750, -1.158670, 0.735215, 0.735215
-0.276543, -1.097954, 0.732670, 0.732670
-0.136285, -1.045449, 0.730186, 0.730186
-0.001159, -0.980936, 0.727763, 0.727763
0.136014, -0.921689, 0.725397, 0.725397
0.269166, -0.852807, 0.723086, 0.723086
0.404840, -0.788558, 0.720827, 0.720827
0.535493, -0.714817, 0.718618, 0.718618
0.673264, -0.656638, 0.716456, 0.716456
0.794802, -0.571261, 0.714338, 0.714338
0.913313, -0.479098, 0.712261, 0.712261
1.049661, -0.417334, 0.710222, 0.710222
1.190541, -0.365762, 0.708219, 0.708219
1.318468, -0.287317, 0.706247, 0.706247
1.450878, -0.217235, 0.704304, 0.704304
1.576283, -0.135787, 0.702387, 0.702387
1.714383, -0.076954, 0.700493, 0.700493
1.853231, -0.019933, 0.698619, 0.698619
1.995035, 0.026282, 0.696763, 0.696763
2.143068, 0.051169, 0.694921, 0.694921
2.289374, 0.083705, 0.693092, 0.693092
2.433870, 0.068249, 0.691273, 0.691273
2.580179, 0.034928, 0.689461, 0.689461
2.725856, -0.001295, 0.687655, 0.687655
2.874621, -0.020357, 0.685852, 0.685852
3.024260, -0.017843, 0.684052, 0.684052
3.167207, -0.063117, 0.682251, 0.682251
3.316080, -0.078427, 0.680449, 0.680449
3.465825, -0.072030, 0.678646, 0.678646
3.615762, -0.075830, 0.676838, 0.676838
3.765707, -0.076683, 0.675027, 0.675027
