# x_m, y_m, w_tr_right_m, w_tr_left_m
-9.011159, 4.143409, 0.907172, 0.907172
-8.861128, 4.138926, 0.898269, 0.898269
-8.711098, 4.134390, 0.889368, 0.889368
-8.561301, 4.137721, 0.880476, 0.880476
-8.411712, 4.149518, 0.871600, 0.871600
-8.261652, 4.152919, 0.862749, 0.862749
-8.112696, 4.170611, 0.853929, 0.853929
-7.963486, 4.186630, 0.845149, 0.845149
-7.813819, 4.197028, 0.836415, 0.836415
-7.663763, 4.200397, 0.827737, 0.827737
-7.513679, 4.198337, 0.819122, 0.819122
-7.363624, 4.194845, 0.810578, 0.810578
-7.213564, 4.194216, 0.802112, 0.802112
-7.063608, 4.193548, 0.793734, 0.793734
-6.914077, 4.180505, 0.785451, 0.785451
-6.764660, 4.192995, 0.777270, 0.777270
-6.615983, 4.213139, 0.769201, 0.769201
-6.467234, 4.223720, 0.761251, 0.761251
-6.317598, 4.212803, 0.753428, 0.753428
-6.167561, 4.217094, 0.745740, 0.745740
-6.021221, 4.187935, 0.738194, 0.738194
-5.877600, 4.144749, 0.730799, 0.730799
-5.736265, 4.094315, 0.723562, 0.723562
-5.596880, 4.038626, 0.716490, 0.716490
-5.460032, 3.976978, 0.709591, 0.709591
-5.321279, 3.919843, 0.702872, 0.702872
-5.189025, 3.851631, 0.696341, 0.696341
-5.068795, 3.761798, 0.690003, 0.690003
-4.942452, 3.680762, 0.683867, 0.683867
-4.817635, 3.597413, 0.677937, 0.677937
-4.695089, 3.510819, 0.672222, 0.672222
-4.575306, 3.420366, 0.666726, 0.666726
-4.455626, 3.329778, 0.661455, 0.661455
-4.328615, 3.250329, 0.656416, 0.656416
-4.197638, 3.177029, 0.651614, 0.651614
-4.065965, 3.104992, 0.647053, 0.647053
-3.939187, 3.024638, 0.642738, 0.642738
-3.810073, 2.948152, 0.638675, 0.638675
-3.681231, 2.871219, 0.635045, 0.635045
-3.554521, 2.790759, 0.635045, 0.635045
-3.426361, 2.712627, 0.635045, 0.635045
-3.307518, 2.621514, 0.635045, 0.635045
-3.188560, 2.530434, 0.635045, 0.635045
-3.062151, 2.449504, 0.635045, 0.635045
-2.932596, 2.373708, 0.635045, 0.635045
-2.806274, 2.292741, 0.635045, 0.635045
-2.682321, 2.208122, 0.635045, 0.635045
-2.560070, 2.121037, 0.635045, 0.635045
-2.440520, 2.030276, 0.635045, 0.635045
-2.318516, 1.942895, 0.635045, 0.635045
-2.194844, 1.857844, 0.635045, 0.635045
-2.070293, 1.774080, 0.635045, 0.635045
-1.948594, 1.686223, 0.635045, 0.635045
-1.827486, 1.597557, 0.635045, 0.635045
-1.708200, 1.506525, 0.635045, 0.635045
-1.592284, 1.411168, 0.635045, 0.635045
-1.472646, 1.320532, 0.635045, 0.635045
-1.354402, 1.228101, 0.635045, 0.635045
-1.235829, 1.136141, 0.635045, 0.635045
-1.113530, 1.049122, 0.635045, 0.635045
-0.995545, 0.956361, 0.635045, 0.635045
-0.880403, 0.860128, 0.635045, 0.635045
-0.765451, 0.763745, 0.635045, 0.635045
-0.644420, 0.674971, 0.635045, 0.635045
-0.537496, 0.569964, 0.635045, 0.635045
-0.427370, 0.468302, 0.635045, 0.635045
-0.312604, 0.371654, 0.638281, 0.638281
-0.205141, 0.266862, 0.642153, 0.642153
-0.090991, 0.169581, 0.646244, 0.646244
0.030485, 0.082136, 0.650547, 0.650547
0.160404, 0.007020, 0.655055, 0.655055
0.297573, -0.053924, 0.659760, 0.659760
0.423447, -0.134361, 0.664655, 0.664655
0.550639, -0.211906, 0.669733, 0.669733
0.690609, -0.266108, 0.674986, 0.674986
0.833736, -0.311311, 0.680405, 0.680405
0.978189, -0.351945, 0.685981, 0.685981
1.124890, -0.378916, 0.691708, 0.691708
1.274967, -0.381480, 0.697575, 0.697575
1.424967, -0.376154, 0.703574, 0.703574
1.574214, -0.361559, 0.709695, 0.709695
1.723336, -0.354606, 0.715930, 0.715930
1.872927, -0.366319, 0.722270, 0.722270
2.023025, -0.366795, 0.728704, 0.728704
2.172294, -0.352455, 0.735223, 0.735223
2.320433, -0.328991, 0.741818, 0.741818
2.468434, -0.307313, 0.748479, 0.748479
2.618532, -0.307452, 0.755197, 0.755197
2.765936, -0.279654, 0.761961, 0.761961
2.914721, -0.278845, 0.768762, 0.768762
3.064419, -0.284657, 0.775590, 0.775590
3.214367, -0.278161, 0.782436, 0.782436
3.364027, -0.266704, 0.789290, 0.789290
3.513662, -0.254919, 0.796142, 0.796142
3.663122, -0.241200, 0.802984, 0.802984
3.812546, -0.227145, 0.809804, 0.809804
3.962281, -0.216712, 0.816595, 0.816595
4.112368, -0.217574, 0.823348, 0.823348
4.262390, -0.213884, 0.830052, 0.830052
4.412424, -0.209986, 0.836699, 0.836699
4.562411, -0.210865, 0.843282, 0.843282
4.711870, -0.224699, 0.849790, 0.849790
4.860370, -0.206398, 0.856216, 0.856216
5.008560, -0.182559, 0.862552, 0.862552
5.153731, -0.148467, 0.868789, 0.868789
5.290206, -0.085985, 0.874922, 0.874922
5.419041, -0.009229, 0.880941, 0.880941
5.539824, 0.079018, 0.886840, 0.886840
5.651906, 0.178668, 0.892612, 0.892612
5.740097, 0.300125, 0.898251, 0.898251
5.803053, 0.433904, 0.903750, 0.903750
5.844601, 0.578138, 0.909104, 0.909104
5.890266, 0.721118, 0.914307, 0.914307
5.917353, 0.867294, 0.919353, 0.919353
5.922269, 1.017312, 0.924239, 0.924239
5.922123, 1.167402, 0.928959, 0.928959
5.921565, 1.317499, 0.933509, 0.933509
5.921086, 1.467597, 0.937886, 0.937886
5.914416, 1.617534, 0.942085, 0.942085
5.906859, 1.767441, 0.946104, 0.946104
5.898929, 1.917330, 0.949941, 0.949941
5.876742, 2.065705, 0.953592, 0.953592
5.858230, 2.214517, 0.957056, 0.957056
5.847569, 2.364237, 0.960331, 0.960331
5.847237, 2.514295, 0.963416, 0.963416
5.851565, 2.664267, 0.966310, 0.966310
5.861339, 2.814047, 0.969013, 0.969013
5.873903, 2.963615, 0.971524, 0.971524
5.897026, 3.111411, 0.973845, 0.973845
5.934540, 3.256746, 0.975975, 0.975975
5.984673, 3.398199, 0.977916, 0.977916
6.050861, 3.532018, 0.979670, 0.979670
6.137341, 3.652604, 0.981237, 0.981237
6.259296, 3.740105, 0.982620, 0.982620
6.387989, 3.817210, 0.983822, 0.983822
6.526273, 3.872976, 0.984846, 0.984846
6.671900, 3.907333, 0.985694, 0.985694
6.820666, 3.927142, 0.986371, 0.986371
