# x_m, y_m, w_tr_right_m, w_tr_left_m
-5.211965, -2.837801, 0.678391, 0.678391
-5.062322, -2.832764, 0.673698, 0.673698
-4.913522, -2.816068, 0.669068, 0.669068
-4.764065, -2.806884, 0.664501, 0.664501
-4.614387, -2.802782, 0.659999, 0.659999
-4.464707, -2.801506, 0.655563, 0.655563
-4.315913, -2.786694, 0.651193, 0.651193
-4.169635, -2.754894, 0.646892, 0.646892
-4.024162, -2.719620, 0.642660, 0.642660
-3.876664, -2.694293, 0.638499, 0.638499
-3.728461, -2.673183, 0.634411, 0.634411
-3.582147, -2.642005, 0.630398, 0.630398
-3.438844, -2.598800, 0.626462, 0.626462
-3.300610, -2.542065, 0.622605, 0.622605
-3.160913, -2.490996, 0.618830, 0.618830
-3.017089, -2.449870, 0.615140, 0.615140
-2.879089, -2.392525, 0.611537, 0.611537
-2.762518, -2.302174, 0.608025, 0.608025
-2.641259, -2.217867, 0.604606, 0.604606
-2.514715, -2.138472, 0.601285, 0.601285
-2.391501, -2.053372, 0.598065, 0.598065
-2.250685, -2.009594, 0.594950, 0.594950
-2.113117, -1.952660, 0.591943, 0.591943
-1.985793, -1.874158, 0.589050, 0.589050
-1.860754, -1.791760, 0.586273, 0.586273
-1.732526, -1.714435, 0.583618, 0.583618
-1.605557, -1.635112, 0.581089, 0.581089
-1.488015, -1.542726, 0.578690, 0.578690
-1.380944, -1.439196, 0.576427, 0.576427
-1.256483, -1.356665, 0.574303, 0.574303
-1.138830, -1.264719, 0.572325, 0.572325
-1.012407, -1.184502, 0.570496, 0.570496
-0.883448, -1.108964, 0.568821, 0.568821
-0.763578, -1.022472, 0.567305, 0.567305
-0.651253, -0.923766, 0.567106, 0.567106
-0.528108, -0.838950, 0.567106, 0.567106
-0.394696, -0.771593, 0.567106, 0.567106
-0.259266, -0.707710, 0.567106, 0.567106
-0.135856, -0.623765, 0.567106, 0.567106
-0.013388, -0.537611, 0.567106, 0.567106
0.112166, -0.456014, 0.567106, 0.567106
0.240319, -0.378583, 0.567106, 0.567106
0.363767, -0.294672, 0.567106, 0.567106
0.503650, -0.242190, 0.567106, 0.567106
0.632974, -0.167539, 0.567106, 0.567106
0.773790, -0.116812, 0.567106, 0.567106
0.912824, -0.068592, 0.567106, 0.567106
1.061987, -0.076480, 0.567106, 0.567106
1.209696, -0.052002, 0.567106, 0.567106
1.356651, -0.027651, 0.568124, 0.568124
1.505815, -0.031754, 0.569907, 0.569907
1.654216, -0.014784, 0.571905, 0.571905
1.802711, -0.026800, 0.574118, 0.574118
1.948771, -0.050664, 0.576545, 0.576545
2.097611, -0.034382, 0.579186, 0.579186
2.246243, -0.016320, 0.582039, 0.582039
2.394847, -0.016341, 0.585102, 0.585102
2.541517, -0.045684, 0.588373, 0.588373
2.688191, -0.073901, 0.591850, 0.591850
2.837361, -0.086435, 0.595528, 0.595528
2.986978, -0.088794, 0.599404, 0.599404
3.136619, -0.083487, 0.603474, 0.603474
3.284526, -0.062769, 0.607733, 0.607733
3.431659, -0.069369, 0.612176, 0.612176
3.579146, -0.061334, 0.616796, 0.616796
3.727247, -0.039301, 0.621588, 0.621588
3.875799, -0.020444, 0.626544, 0.626544
4.024520, -0.002942, 0.631658, 0.631658
4.169875, -0.030873, 0.636922, 0.636922
4.314611, -0.069288, 0.642327, 0.642327
4.440246, -0.147150, 0.647865, 0.647865
4.535043, -0.261056, 0.653527, 0.653527
4.581479, -0.400830, 0.659304, 0.659304
4.621969, -0.544862, 0.665185, 0.665185
4.618841, -0.692623, 0.671161, 0.671161
4.619574, -0.842234, 0.677222, 0.677222
4.589631, -0.988196, 0.683356, 0.683356
4.615094, -1.135756, 0.689553, 0.689553
4.629184, -1.284211, 0.695802, 0.695802
4.617107, -1.433431, 0.702090, 0.702090
4.600681, -1.582274, 0.708407, 0.708407
4.568865, -1.727852, 0.714741, 0.714741
4.568041, -1.873642, 0.721080, 0.721080
4.540201, -2.016906, 0.727412, 0.727412
4.535003, -2.164963, 0.733726, 0.733726
4.563497, -2.311751, 0.740008, 0.740008
