# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.143905, -2.754890, 0.691393, 0.691393
-6.993930, -2.757086, 0.682950, 0.682950
-6.848608, -2.793990, 0.674523, 0.674523
-6.698880, -2.795853, 0.666117, 0.666117
-6.549770, -2.811510, 0.657735, 0.657735
-6.406844, -2.856211, 0.649381, 0.649381
-6.265032, -2.905059, 0.641061, 0.641061
-6.117363, -2.899054, 0.632778, 0.632778
-5.977177, -2.941063, 0.624538, 0.624538
-5.836401, -2.931066, 0.616347, 0.616347
-5.689580, -2.911744, 0.608210, 0.608210
-5.540630, -2.925347, 0.600135, 0.600135
-5.391475, -2.937934, 0.592127, 0.592127
-5.246751, -2.909845, 0.584194, 0.584194
-5.101478, -2.881734, 0.576343, 0.576343
-4.954593, -2.859883, 0.568582, 0.568582
-4.809863, -2.843005, 0.560919, 0.560919
-4.664627, -2.847848, 0.553361, 0.553361
-4.524299, -2.794884, 0.545918, 0.545918
-4.384587, -2.740416, 0.538599, 0.538599
-4.247680, -2.679153, 0.531412, 0.531412
-4.112462, -2.614426, 0.524366, 0.524366
-3.983114, -2.538495, 0.517472, 0.517472
-3.852266, -2.465173, 0.510738, 0.510738
-3.720562, -2.393478, 0.504175, 0.504175
-3.583708, -2.332494, 0.497792, 0.497792
-3.464161, -2.242091, 0.491600, 0.491600
-3.368668, -2.126425, 0.485607, 0.485607
-3.229425, -2.073939, 0.479825, 0.479825
-3.115204, -1.978204, 0.474262, 0.474262
-2.996053, -1.887210, 0.468929, 0.468929
-2.871092, -1.804324, 0.463836, 0.463836
-2.741575, -1.728743, 0.458992, 0.458992
-2.619770, -1.641502, 0.454406, 0.454406
-2.496766, -1.555703, 0.450087, 0.450087
-2.377882, -1.464348, 0.446045, 0.446045
-2.252586, -1.382272, 0.442288, 0.442288
-2.111591, -1.335744, 0.438824, 0.438824
-1.990605, -1.254533, 0.435661, 0.435661
-1.855756, -1.205611, 0.432806, 0.432806
-1.721267, -1.149325, 0.430267, 0.430267
-1.592292, -1.073468, 0.428049, 0.428049
-1.461288, -1.000633, 0.426158, 0.426158
-1.333024, -0.922881, 0.424601, 0.424601
-1.223279, -0.824033, 0.423381, 0.423381
-1.109913, -0.732303, 0.422503, 0.422503
-0.987745, -0.650007, 0.421969, 0.421969
-0.867975, -0.567356, 0.421784, 0.421784
-0.727944, -0.514574, 0.421948, 0.421948
-0.604869, -0.433422, 0.422464, 0.422464
-0.499177, -0.327697, 0.423331, 0.423331
-0.373485, -0.249938, 0.424549, 0.424549
-0.232523, -0.200568, 0.426118, 0.426118
-0.102852, -0.125312, 0.428035, 0.428035
0.025007, -0.048129, 0.430298, 0.430298
0.165855, 0.003355, 0.432903, 0.432903
0.304041, 0.061680, 0.435846, 0.435846
0.443297, 0.115282, 0.439122, 0.439122
0.592854, 0.126680, 0.442724, 0.442724
0.742342, 0.138945, 0.446646, 0.446646
0.891914, 0.147587, 0.450880, 0.450880
1.040625, 0.135131, 0.455418, 0.455418
1.184425, 0.167306, 0.460251, 0.460251
1.311456, 0.087554, 0.465367, 0.465367
1.455719, 0.049896, 0.470758, 0.470758
1.601361, 0.075403, 0.476410, 0.476410
1.749512, 0.069528, 0.482312, 0.482312
1.896460, 0.040126, 0.488450, 0.488450
2.043652, 0.011383, 0.494812, 0.494812
2.192806, 0.009844, 0.501382, 0.501382
2.337863, -0.020189, 0.508146, 0.508146
2.484908, -0.046780, 0.515089, 0.515089
2.634369, -0.058717, 0.522195, 0.522195
2.781478, -0.085197, 0.529447, 0.529447
2.926791, -0.122337, 0.536829, 0.536829
3.074250, -0.120940, 0.544322, 0.544322
3.223725, -0.113638, 0.551911, 0.551911
3.371857, -0.095906, 0.559577, 0.559577
3.518668, -0.065183, 0.567302, 0.567302
3.666426, -0.056759, 0.575068, 0.575068
3.815584, -0.072201, 0.582857, 0.582857
3.965308, -0.076855, 0.590651, 0.590651
4.114804, -0.066547, 0.598430, 0.598430
4.249749, -0.105299, 0.606178, 0.606178
4.388978, -0.140672, 0.613875, 0.613875
4.511498, -0.201383, 0.621504, 0.621504
4.588201, -0.328111, 0.629047, 0.629047
4.656166, -0.461321, 0.636487, 0.636487
4.705360, -0.599499, 0.643807, 0.643807
4.726738, -0.747932, 0.650989, 0.650989
4.753108, -0.895569, 0.658018, 0.658018
4.764691, -1.043234, 0.664879, 0.664879
4.761828, -1.190995, 0.671554, 0.671554
4.791791, -1.337760, 0.678032, 0.678032
4.801573, -1.486824, 0.684296, 0.684296
4.790757, -1.636095, 0.690335, 0.690335
4.809931, -1.783310, 0.696135, 0.696135
4.865023, -1.921439, 0.701686, 0.701686
4.870019, -2.071345, 0.706976, 0.706976
4.919484, -2.204670, 0.711995, 0.711995
5.001883, -2.328844, 0.716735, 0.716735
5.122654, -2.416189, 0.721188, 0.721188
