# x_m, y_m, w_tr_right_m, w_tr_left_m
14.886596, -0.675830, 0.524300, 0.493709
14.986285, -0.681295, 0.518828, 0.482873
15.085485, -0.692593, 0.507505, 0.494193
15.184700, -0.703754, 0.496318, 0.505375
15.284155, -0.712467, 0.487590, 0.517703
15.383868, -0.717243, 0.482807, 0.543807
15.483676, -0.716322, 0.483718, 0.565716
15.583075, -0.707535, 0.492461, 0.596377
15.680919, -0.688114, 0.511754, 0.631745
15.774727, -0.654393, 0.557433, 0.666966
15.859995, -0.603002, 0.629819, 0.690954
15.930053, -0.532335, 0.717018, 0.696402
15.980386, -0.446437, 0.804083, 0.683255
16.008179, -0.350819, 0.778421, 0.654117
16.019876, -0.251798, 0.766722, 0.623052
16.017937, -0.152027, 0.768660, 0.593449
16.007177, -0.052812, 0.764557, 0.570933
15.988196, 0.045155, 0.720532, 0.552038
15.960104, 0.140950, 0.694831, 0.524158
15.926511, 0.234958, 0.654837, 0.490958
15.888595, 0.327288, 0.616219, 0.456009
15.846954, 0.418026, 0.590278, 0.437286
15.803834, 0.508075, 0.582205, 0.439326
15.758437, 0.596994, 0.552873, 0.445144
15.711026, 0.684800, 0.524282, 0.465808
15.657340, 0.768960, 0.512326, 0.487299
15.601637, 0.851816, 0.519013, 0.506465
15.541956, 0.931853, 0.504597, 0.498218
15.482063, 1.011734, 0.490444, 0.505876
15.420618, 1.090417, 0.490242, 0.512119
15.359268, 1.169184, 0.501645, 0.524398
15.296155, 1.246523, 0.491611, 0.526289
15.232883, 1.323752, 0.481723, 0.513261
15.169342, 1.400757, 0.486780, 0.519105
15.108128, 1.479616, 0.495400, 0.531511
15.050898, 1.561410, 0.478347, 0.536106
14.996584, 1.645143, 0.457434, 0.536748
14.949906, 1.733384, 0.445022, 0.564037
14.909491, 1.824575, 0.447892, 0.599497
14.877574, 1.919161, 0.463607, 0.643367
14.851217, 2.015432, 0.486300, 0.681210
14.832611, 2.113450, 0.504992, 0.719874
