# x_m, y_m, w_tr_right_m, w_tr_left_m
-5.938304, 2.975912, 1.346201, 1.346201
-5.794036, 2.933992, 1.346862, 1.346862
-5.649701, 2.892307, 1.347325, 1.347325
-5.504880, 2.852420, 1.347596, 1.347596
-5.358802, 2.817919, 1.347678, 1.347678
-5.217567, 2.766707, 1.347577, 1.347577
-5.075071, 2.720051, 1.347296, 1.347296
-4.927279, 2.693075, 1.346839, 1.346839
-4.780713, 2.661276, 1.346209, 1.346209
-4.636728, 2.619838, 1.345409, 1.345409
-4.488114, 2.597915, 1.344443, 1.344443
-4.340379, 2.572560, 1.343314, 1.343314
-4.195999, 2.531056, 1.342023, 1.342023
-4.050883, 2.492874, 1.340573, 1.340573
-3.905219, 2.457347, 1.338965, 1.338965
-3.764853, 2.404305, 1.337202, 1.337202
-3.624823, 2.350903, 1.335285, 1.335285
-3.484076, 2.299654, 1.333214, 1.333214
-3.347753, 2.236517, 1.330991, 1.330991
-3.211223, 2.173829, 1.328616, 1.328616
-3.072449, 2.116569, 1.326089, 1.326089
-2.932764, 2.061362, 1.323411, 1.323411
-2.791084, 2.012075, 1.320581, 1.320581
-2.652349, 1.955795, 1.317600, 1.317600
-2.513250, 1.899688, 1.314466, 1.314466
-2.369435, 1.856560, 1.311180, 1.311180
-2.227669, 1.807380, 1.307740, 1.307740
-2.089474, 1.748548, 1.304146, 1.304146
-1.949837, 1.693254, 1.300397, 1.300397
-1.810886, 1.636185, 1.296492, 1.296492
-1.672892, 1.576790, 1.292430, 1.292430
-1.531882, 1.525136, 1.288210, 1.288210
-1.392284, 1.469685, 1.283831, 1.283831
-1.258170, 1.402159, 1.279293, 1.279293
-1.121703, 1.339390, 1.274594, 1.274594
-0.979316, 1.291713, 1.269734, 1.269734
-0.843505, 1.227691, 1.264713, 1.264713
-0.709272, 1.160227, 1.259530, 1.259530
-0.579359, 1.084802, 1.254184, 1.254184
-0.441762, 1.024497, 1.248677, 1.248677
-0.306301, 0.959666, 1.243007, 1.243007
-0.177902, 0.881704, 1.237177, 1.237177
-0.045396, 0.810914, 1.231186, 1.231186
0.088092, 0.742052, 1.225035, 1.225035
0.219421, 0.669396, 1.218727, 1.218727
0.357138, 0.609368, 1.212263, 1.212263
0.494314, 0.548125, 1.205646, 1.205646
0.632291, 0.488704, 1.198877, 1.198877
0.769865, 0.428386, 1.191960, 1.191960
0.907885, 0.369173, 1.184899, 1.184899
1.043167, 0.303847, 1.177696, 1.177696
1.179177, 0.240229, 1.170358, 1.170358
1.318066, 0.182959, 1.162888, 1.162888
1.458157, 0.128771, 1.155291, 1.155291
1.600326, 0.080294, 1.147574, 1.147574
1.741506, 0.029258, 1.139742, 1.139742
1.886022, -0.005609, 1.131802, 1.131802
2.035511, -0.020551, 1.123761, 1.123761
2.185312, -0.031049, 1.115627, 1.115627
2.335486, -0.033675, 1.107408, 1.107408
2.484955, -0.045274, 1.099112, 1.099112
2.634686, -0.054598, 1.090747, 1.090747
2.784909, -0.055669, 1.082324, 1.082324
2.935141, -0.056394, 1.073852, 1.073852
3.084958, -0.066122, 1.065341, 1.065341
3.234863, -0.075836, 1.056801, 1.056801
3.384980, -0.074021, 1.048243, 1.048243
3.534813, -0.082629, 1.039678, 1.039678
3.684151, -0.098899, 1.031118, 1.031118
3.834074, -0.108044, 1.022574, 1.022574
3.984188, -0.114025, 1.014057, 1.014057
4.134114, -0.105522, 1.005581, 1.005581
4.281065, -0.075063, 0.997156, 0.997156
4.423390, -0.027375, 0.988796, 0.988796
4.554349, 0.045319, 0.980513, 0.980513
4.660131, 0.149796, 0.972318, 0.972318
4.739059, 0.276453, 0.964226, 0.964226
4.798026, 0.414300, 0.956247, 0.956247
4.833143, 0.559178, 0.948395, 0.948395
4.843130, 0.709022, 0.940681, 0.940681
4.844677, 0.859202, 0.933119, 0.933119
4.837303, 1.009174, 0.925718, 0.925718
4.822660, 1.158686, 0.918493, 0.918493
4.809161, 1.308302, 0.911453, 0.911453
4.793814, 1.457748, 0.904610, 0.904610
4.780431, 1.607381, 0.897974, 0.897974
4.767941, 1.757094, 0.891557, 0.891557
4.758482, 1.906966, 0.885367, 0.885367
4.753807, 2.057127, 0.879414, 0.879414
4.753148, 2.207282, 0.873708, 0.873708
4.764505, 2.356955, 0.868257, 0.868257
4.785428, 2.505700, 0.863068, 0.863068
4.854429, 2.637000, 0.858148, 0.858148
4.970491, 2.731399, 0.853505, 0.853505
5.108434, 2.787360, 0.849143, 0.849143
5.256417, 2.812364, 0.845069, 0.845069
5.405935, 2.812805, 0.841286, 0.841286
5.555937, 2.812717, 0.837798, 0.837798
5.705995, 2.819940, 0.834608, 0.834608
5.856156, 2.819784, 0.831718, 0.831718
6.006359, 2.821370, 0.829130, 0.829130
6.156283, 2.830470, 0.826843, 0.826843
6.306443, 2.831997, 0.824858, 0.824858
6.456660, 2.834025, 0.823172, 0.823172
6.606867, 2.831824, 0.821785, 0.821785
6.757072, 2.828856, 0.820692, 0.820692
6.905950, 2.847927, 0.819890, 0.819890
7.055594, 2.861059, 0.819375, 0.819375
7.205130, 2.875515, 0.819141, 0.819141
7.354913, 2.864129, 0.819180, 0.819180
7.503772, 2.852485, 0.819487, 0.819487
7.635359, 2.781344, 0.820054, 0.820054
7.740727, 2.675110, 0.820870, 0.820870
7.817256, 2.546260, 0.821927, 0.821927
7.870042, 2.406047, 0.823214, 0.823214
7.904058, 2.259752, 0.824720, 0.824720
7.927588, 2.111570, 0.826434, 0.826434
7.942826, 1.962117, 0.828342, 0.828342
7.957645, 1.812632, 0.830432, 0.830432
7.967542, 1.662747, 0.832690, 0.832690
7.973604, 1.512638, 0.835102, 0.835102
7.977752, 1.362464, 0.837653, 0.837653
7.978522, 1.212250, 0.840328, 0.840328
7.970145, 1.062372, 0.843110, 0.843110
7.971011, 0.912625, 0.845985, 0.845985
7.971781, 0.762608, 0.848936, 0.848936
7.971846, 0.612435, 0.851945, 0.851945
7.972046, 0.462217, 0.854997, 0.854997
7.960477, 0.312587, 0.858074, 0.858074
7.959773, 0.162684, 0.861158, 0.861158
7.958496, 0.012514, 0.864234, 0.864234
7.952523, -0.137597, 0.867283, 0.867283
7.950554, -0.287798, 0.870288, 0.870288
7.946693, -0.437975, 0.873233, 0.873233
7.946656, -0.588195, 0.876099, 0.876099
7.948764, -0.738414, 0.878872, 0.878872
7.943806, -0.888542, 0.881533, 0.881533
7.949694, -1.038612, 0.884068, 0.884068
7.950781, -1.188835, 0.886460, 0.886460
