# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.286411, -3.381743, 0.644995, 0.644995
-8.136730, -3.373004, 0.641776, 0.641776
-7.989388, -3.345205, 0.638632, 0.638632
-7.843969, -3.309089, 0.635565, 0.635565
-7.695739, -3.286421, 0.632577, 0.632577
-7.548411, -3.258330, 0.629669, 0.629669
-7.399811, -3.240464, 0.626845, 0.626845
-7.249951, -3.234639, 0.624104, 0.624104
-7.100113, -3.229166, 0.621450, 0.621450
-6.950421, -3.235487, 0.618883, 0.618883
-6.801184, -3.250502, 0.616406, 0.616406
-6.651682, -3.251845, 0.614018, 0.614018
-6.503154, -3.232465, 0.611722, 0.611722
-6.353967, -3.231790, 0.609518, 0.609518
-6.204036, -3.233844, 0.607408, 0.607408
-6.054054, -3.231963, 0.605392, 0.605392
-5.904072, -3.233518, 0.603471, 0.603471
-5.754128, -3.229874, 0.601646, 0.601646
-5.604150, -3.227828, 0.599917, 0.599917
-5.454447, -3.233559, 0.598285, 0.598285
-5.306943, -3.254956, 0.596749, 0.596749
-5.158986, -3.232011, 0.595311, 0.595311
-5.013188, -3.198937, 0.593970, 0.593970
-4.864176, -3.197635, 0.592725, 0.592725
-4.716228, -3.222301, 0.591578, 0.591578
-4.567610, -3.239751, 0.590527, 0.590527
-4.419219, -3.257604, 0.589572, 0.589572
-4.271800, -3.285122, 0.588713, 0.588713
-4.122761, -3.299880, 0.587949, 0.587949
-3.973002, -3.297012, 0.587279, 0.587279
-3.823151, -3.290573, 0.586702, 0.586702
-3.673179, -3.289548, 0.586218, 0.586218
-3.523451, -3.297728, 0.585825, 0.585825
-3.373572, -3.294605, 0.585523, 0.585523
-3.223592, -3.292523, 0.585309, 0.585309
-3.074083, -3.304372, 0.585182, 0.585182
-2.924213, -3.307569, 0.585142, 0.585142
-2.775159, -3.291771, 0.585186, 0.585186
-2.627993, -3.262774, 0.585313, 0.585313
-2.480024, -3.239339, 0.585520, 0.585520
-2.330302, -3.231657, 0.585807, 0.585807
-2.180315, -3.232317, 0.586172, 0.586172
-2.030343, -3.235061, 0.586611, 0.586611
-1.880401, -3.234219, 0.587123, 0.587123
-1.730547, -3.227825, 0.587707, 0.587707
-1.582109, -3.240798, 0.588359, 0.588359
-1.433212, -3.243875, 0.589078, 0.589078
-1.285413, -3.219950, 0.589860, 0.589860
-1.136472, -3.203972, 0.590704, 0.590704
-0.987230, -3.189027, 0.591608, 0.591608
-0.837474, -3.192941, 0.592567, 0.592567
-0.692531, -3.230651, 0.593581, 0.593581
-0.542598, -3.229944, 0.594646, 0.594646
-0.393460, -3.213977, 0.595760, 0.595760
-0.244657, -3.195401, 0.596920, 0.596920
-0.094975, -3.187526, 0.598123, 0.598123
0.054843, -3.193220, 0.599366, 0.599366
0.204386, -3.204571, 0.600647, 0.600647
0.353612, -3.200533, 0.601963, 0.601963
0.502537, -3.183924, 0.603311, 0.603311
0.651806, -3.188851, 0.604687, 0.604687
0.800576, -3.185736, 0.606090, 0.606090
0.949926, -3.172780, 0.607517, 0.607517
1.099825, -3.171444, 0.608963, 0.608963
1.247775, -3.150765, 0.610428, 0.610428
1.392469, -3.111615, 0.611907, 0.611907
1.537543, -3.073537, 0.613398, 0.613398
1.686992, -3.063998, 0.614898, 0.614898
1.836940, -3.060475, 0.616404, 0.616404
1.986412, -3.048212, 0.617914, 0.617914
