# x_m, y_m, w_tr_right_m, w_tr_left_m
15.231962, -0.480437, 0.421828, 0.428289
15.331617, -0.486003, 0.416269, 0.433855
15.431314, -0.490617, 0.411660, 0.428100
15.531020, -0.495211, 0.407073, 0.401159
15.630796, -0.497813, 0.404473, 0.396150
15.730572, -0.500080, 0.402209, 0.398406
15.830104, -0.507482, 0.404544, 0.405778
15.929455, -0.517069, 0.428610, 0.415328
16.028903, -0.525539, 0.426699, 0.423768
16.128586, -0.530447, 0.421788, 0.428661
16.228377, -0.530426, 0.421808, 0.428633
16.328007, -0.524667, 0.427561, 0.438439
16.427242, -0.514294, 0.437920, 0.465462
16.525042, -0.494664, 0.457518, 0.502727
16.619594, -0.463098, 0.489050, 0.532724
16.707099, -0.415481, 0.543791, 0.558661
16.782197, -0.350217, 0.623567, 0.580344
16.839770, -0.269023, 0.717801, 0.592019
16.877620, -0.176875, 0.817156, 0.585461
16.896528, -0.079115, 0.857323, 0.576045
16.898414, 0.020612, 0.787928, 0.566643
16.887682, 0.119797, 0.728708, 0.555935
16.863986, 0.216702, 0.687644, 0.538221
16.832595, 0.311410, 0.662383, 0.530718
16.792891, 0.402905, 0.625503, 0.532999
16.744626, 0.490238, 0.609104, 0.544334
16.692094, 0.575097, 0.610731, 0.539331
16.637190, 0.658449, 0.590535, 0.545176
16.583209, 0.742390, 0.582449, 0.539784
16.531390, 0.827695, 0.581575, 0.551329
16.478467, 0.912320, 0.559037, 0.548476
16.423809, 0.995826, 0.553716, 0.557877
16.370218, 1.080030, 0.553091, 0.553237
16.315523, 1.163518, 0.532623, 0.560800
16.260714, 1.246931, 0.529716, 0.556720
16.206685, 1.330855, 0.526929, 0.563308
16.155458, 1.416503, 0.503039, 0.549338
16.108941, 1.504771, 0.492970, 0.558348
16.069084, 1.596232, 0.495603, 0.577888
16.037194, 1.690785, 0.509605, 0.603828
16.010775, 1.786998, 0.522913, 0.636493
15.991037, 1.884821, 0.542752, 0.674401
15.978899, 1.983810, 0.550844, 0.730400
15.978320, 2.083527, 0.518846, 0.775793
15.987108, 2.182929, 0.495500, 0.722439
16.005247, 2.281024, 0.482243, 0.665153
16.031808, 2.377202, 0.463038, 0.615610
16.065216, 2.471198, 0.455359, 0.572692
16.108468, 2.561064, 0.458779, 0.539764
16.158982, 2.647111, 0.475418, 0.522508
16.214752, 2.729860, 0.492608, 0.530164
16.273598, 2.810478, 0.481167, 0.515491
16.333164, 2.890567, 0.489332, 0.500976
16.394243, 2.969505, 0.495337, 0.488348
16.455369, 3.048408, 0.483654, 0.475779
16.514349, 3.128929, 0.494983, 0.470740
16.572664, 3.209934, 0.510919, 0.479976
16.629970, 3.291654, 0.509210, 0.462682
16.686521, 3.373880, 0.513611, 0.444497
16.739721, 3.458328, 0.533595, 0.422368
16.790438, 3.544258, 0.543061, 0.410129
16.835520, 3.633288, 0.555665, 0.407249
16.874627, 3.725085, 0.591282, 0.407866
