# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.019652, -3.387819, 1.337328, 1.337328
-6.869687, -3.390978, 1.342162, 1.342162
-6.720572, -3.405994, 1.346655, 1.346655
-6.570971, -3.410552, 1.350806, 1.350806
-6.422132, -3.428524, 1.354614, 1.354614
-6.272200, -3.433246, 1.356639, 1.356639
-6.122154, -3.435173, 1.356639, 1.356639
-5.972107, -3.437912, 1.356639, 1.356639
-5.822215, -3.432330, 1.356639, 1.356639
-5.672708, -3.419456, 1.356639, 1.356639
-5.522974, -3.409451, 1.356639, 1.356639
-5.374813, -3.385716, 1.356639, 1.356639
-5.226811, -3.361073, 1.356639, 1.356639
-5.077956, -3.342364, 1.356639, 1.356639
-4.930948, -3.312751, 1.356639, 1.356639
-4.786744, -3.271396, 1.356639, 1.356639
-4.642568, -3.230063, 1.356639, 1.356639
-4.498079, -3.189664, 1.356639, 1.356639
-4.355681, -3.142366, 1.356639, 1.356639
-4.214371, -3.091832, 1.356639, 1.356639
-4.076720, -3.032181, 1.356639, 1.356639
-3.930478, -2.999501, 1.356639, 1.356639
-3.785819, -2.959733, 1.356639, 1.356639
-3.644892, -2.908190, 1.356639, 1.356639
-3.505518, -2.852540, 1.356639, 1.356639
-3.365311, -2.799043, 1.356639, 1.356639
-3.226262, -2.742854, 1.356090, 1.356090
-3.086997, -2.687260, 1.352879, 1.352879
-2.944276, -2.640973, 1.349443, 1.349443
-2.800715, -2.597236, 1.345790, 1.345790
-2.658827, -2.548417, 1.341930, 1.341930
-2.519923, -2.491650, 1.337873, 1.337873
-2.379495, -2.438752, 1.333628, 1.333628
-2.240487, -2.382813, 1.329206, 1.329206
-2.095380, -2.344528, 1.324616, 1.324616
-1.951406, -2.302319, 1.319870, 1.319870
-1.809894, -2.252474, 1.314975, 1.314975
-1.674532, -2.188599, 1.309945, 1.309945
-1.537855, -2.127662, 1.304787, 1.304787
-1.397871, -2.073570, 1.299514, 1.299514
-1.257460, -2.020598, 1.294134, 1.294134
-1.116120, -1.970150, 1.288659, 1.288659
-0.977293, -1.913301, 1.283099, 1.283099
-0.846840, -1.839113, 1.277463, 1.277463
-0.713158, -1.771535, 1.271763, 1.271763
-0.573718, -1.716357, 1.266007, 1.266007
-0.440159, -1.648234, 1.260206, 1.260206
-0.310543, -1.572588, 1.254370, 1.254370
-0.177343, -1.503802, 1.248508, 1.248508
-0.041051, -1.440978, 1.242628, 1.242628
0.092442, -1.372514, 1.236742, 1.236742
0.230035, -1.312837, 1.230857, 1.230857
0.370804, -1.260840, 1.224982, 1.224982
0.510017, -1.204821, 1.219125, 1.219125
0.644965, -1.139655, 1.213296, 1.213296
0.772975, -1.061411, 1.207501, 1.207501
0.905480, -0.991059, 1.201749, 1.201749
1.042658, -0.930511, 1.196047, 1.196047
1.183563, -0.878918, 1.190402, 1.190402
1.322680, -0.822902, 1.184821, 1.184821
1.462419, -0.768302, 1.179309, 1.179309
1.596563, -0.701483, 1.173874, 1.173874
1.729652, -0.632131, 1.168522, 1.168522
1.865059, -0.567435, 1.163256, 1.163256
2.002768, -0.507803, 1.158083, 1.158083
2.141977, -0.451738, 1.153008, 1.153008
2.282572, -0.399709, 1.148034, 1.148034
2.424919, -0.352531, 1.143165, 1.143165
2.563780, -0.295704, 1.138406, 1.138406
2.701940, -0.237112, 1.133760, 1.133760
2.843133, -0.186516, 1.129228, 1.129228
2.990063, -0.157824, 1.124815, 1.124815
3.137658, -0.130703, 1.120522, 1.120522
3.286458, -0.111420, 1.116351, 1.116351
3.436419, -0.105727, 1.112303, 1.112303
3.586476, -0.104681, 1.108380, 1.108380
3.735973, -0.113840, 1.104581, 1.104581
3.884663, -0.133500, 1.100909, 1.100909
4.034376, -0.143348, 1.097361, 1.097361
4.184094, -0.153186, 1.093940, 1.093940
4.332270, -0.175809, 1.090643, 1.090643
4.478149, -0.210789, 1.087469, 1.087469
4.624747, -0.242802, 1.084419, 1.084419
4.774144, -0.255907, 1.081489, 1.081489
4.923560, -0.269410, 1.078679, 1.078679
5.073611, -0.271250, 1.075986, 1.075986
5.223517, -0.278247, 1.073407, 1.073407
5.373325, -0.287202, 1.070941, 1.070941
5.522725, -0.300431, 1.068584, 1.068584
5.669659, -0.329444, 1.066333, 1.066333
5.812314, -0.375553, 1.064185, 1.064185
5.943508, -0.446963, 1.062137, 1.062137
