# x_m, y_m, w_tr_right_m, w_tr_left_m
-9.074447, -2.414115, 0.695162, 0.695162
-9.161205, -2.291747, 0.694567, 0.694567
-9.222623, -2.154990, 0.694005, 0.694005
-9.262732, -2.010462, 0.693475, 0.693475
-9.303114, -1.866416, 0.692981, 0.692981
-9.317391, -1.717201, 0.692524, 0.692524
-9.317801, -1.567323, 0.692108, 0.692108
-9.309439, -1.417554, 0.691733, 0.691733
-9.289098, -1.269454, 0.691405, 0.691405
-9.269000, -1.121302, 0.691124, 0.691124
-9.270217, -0.971529, 0.690896, 0.690896
-9.273488, -0.821595, 0.690722, 0.690722
-9.274503, -0.671596, 0.690608, 0.690608
-9.277085, -0.521617, 0.690555, 0.690555
-9.259175, -0.372840, 0.690570, 0.690570
-9.242525, -0.223975, 0.690655, 0.690655
-9.258144, -0.074846, 0.690815, 0.690815
-9.282313, 0.073106, 0.691055, 0.691055
-9.292622, 0.222683, 0.691379, 0.691379
-9.293687, 0.372673, 0.691792, 0.691792
-9.290895, 0.522639, 0.692298, 0.692298
-9.293119, 0.672417, 0.692903, 0.692903
-9.300835, 0.822193, 0.693612, 0.693612
-9.319650, 0.970585, 0.694430, 0.694430
-9.317805, 1.119132, 0.695362, 0.695362
-9.271460, 1.260674, 0.696412, 0.696412
-9.214512, 1.399446, 0.697587, 0.697587
-9.146408, 1.533033, 0.698892, 0.698892
-9.036251, 1.634541, 0.700331, 0.700331
-8.911108, 1.717245, 0.701909, 0.701909
-8.773583, 1.777134, 0.703633, 0.703633
-8.628672, 1.815785, 0.705506, 0.705506
-8.480785, 1.840532, 0.707533, 0.707533
-8.331082, 1.843377, 0.709720, 0.709720
-8.181213, 1.848508, 0.712071, 0.712071
-8.031408, 1.856208, 0.714590, 0.714590
-7.881531, 1.857717, 0.717282, 0.717282
-7.731579, 1.856902, 0.720150, 0.720150
-7.581709, 1.862475, 0.723199, 0.723199
-7.432150, 1.873741, 0.726432, 0.726432
-7.283128, 1.890839, 0.729852, 0.729852
-7.134813, 1.913274, 0.733463, 0.733463
-6.985005, 1.918530, 0.737268, 0.737268
-6.835089, 1.915042, 0.741268, 0.741268
-6.685184, 1.916717, 0.745467, 0.745467
-6.535681, 1.927763, 0.749865, 0.749865
-6.386349, 1.941729, 0.754465, 0.754465
-6.236641, 1.949263, 0.759267, 0.759267
-6.086673, 1.947051, 0.764272, 0.764272
-5.936851, 1.939711, 0.769481, 0.769481
-5.786924, 1.934928, 0.774894, 0.774894
-5.636938, 1.932848, 0.780509, 0.780509
-5.486938, 1.932838, 0.786326, 0.786326
-5.337332, 1.941926, 0.792344, 0.792344
-5.187630, 1.950333, 0.798561, 0.798561
-5.037691, 1.951052, 0.804975, 0.804975
-4.887921, 1.943929, 0.811582, 0.811582
-4.738481, 1.934124, 0.818381, 0.818381
-4.588833, 1.943637, 0.825366, 0.825366
-4.441192, 1.970147, 0.832534, 0.832534
-4.291515, 1.978460, 0.839881, 0.839881
-4.141565, 1.977487, 0.847401, 0.847401
-3.991799, 1.983296, 0.855089, 0.855089
-3.842044, 1.991799, 0.862940, 0.862940
-3.692655, 2.004047, 0.870945, 0.870945
-3.543777, 2.022362, 0.879100, 0.879100
-3.394562, 2.036822, 0.887396, 0.887396
-3.244610, 2.040673, 0.895826, 0.895826
-3.094738, 2.046941, 0.904382, 0.904382
-2.944843, 2.042038, 0.913054, 0.913054
-2.795025, 2.034644, 0.921835, 0.921835
-2.645814, 2.044442, 0.930715, 0.930715
-2.496447, 2.046786, 0.939685, 0.939685
-2.347798, 2.053764, 0.948733, 0.948733
-2.199749, 2.076225, 0.957850, 0.957850
-2.049994, 2.083155, 0.967026, 0.967026
-1.900054, 2.079977, 0.976249, 0.976249
-1.750346, 2.089376, 0.985508, 0.985508
-1.602996, 2.117061, 0.994791, 0.994791
-1.453536, 2.124604, 1.004088, 1.004088
-1.303594, 2.128748, 1.013385, 1.013385
-1.153625, 2.130888, 1.022671, 1.022671
-1.003659, 2.133125, 1.031934, 1.031934
-0.853744, 2.134845, 1.041161, 1.041161
-0.704217, 2.135056, 1.050340, 1.050340
-0.556272, 2.159426, 1.059458, 1.059458
-0.406360, 2.164632, 1.068503, 1.068503
-0.257701, 2.184236, 1.077461, 1.077461
