# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.680650, 3.674452, 0.996491, 0.996491
-7.532349, 3.651394, 0.994279, 0.994279
-7.385644, 3.620137, 0.991997, 0.991997
-7.240260, 3.583017, 0.989647, 0.989647
-7.095993, 3.541686, 0.987230, 0.987230
-6.952765, 3.496849, 0.984748, 0.984748
-6.811154, 3.447154, 0.982202, 0.982202
-6.668655, 3.400094, 0.979596, 0.979596
-6.525305, 3.355679, 0.976931, 0.976931
-6.382452, 3.310118, 0.974209, 0.974209
-6.244155, 3.251820, 0.971432, 0.971432
-6.098557, 3.216039, 0.968603, 0.968603
-5.951803, 3.184665, 0.965725, 0.965725
-5.806398, 3.148332, 0.962798, 0.962798
-5.662590, 3.106298, 0.959827, 0.959827
-5.514033, 3.084957, 0.956813, 0.956813
-5.369896, 3.043828, 0.953760, 0.953760
-5.223504, 3.012278, 0.950668, 0.950668
-5.077536, 2.979595, 0.947541, 0.947541
-4.935271, 2.931960, 0.944382, 0.944382
-4.789420, 2.896574, 0.941193, 0.941193
-4.644503, 2.857576, 0.937976, 0.937976
-4.501846, 2.811331, 0.934733, 0.934733
-4.361728, 2.757706, 0.931468, 0.931468
-4.223697, 2.698789, 0.928182, 0.928182
-4.084198, 2.643430, 0.924877, 0.924877
-3.945373, 2.586409, 0.921556, 0.921556
-3.806428, 2.529677, 0.918221, 0.918221
-3.665820, 2.477633, 0.914874, 0.914874
-3.522134, 2.434574, 0.911516, 0.911516
-3.387895, 2.367459, 0.908150, 0.908150
-3.254190, 2.299289, 0.904777, 0.904777
-3.116913, 2.239277, 0.901399, 0.901399
-2.976967, 2.185162, 0.898018, 0.898018
-2.839110, 2.125832, 0.894634, 0.894634
-2.703112, 2.062358, 0.891250, 0.891250
-2.565109, 2.003432, 0.887865, 0.887865
-2.424142, 1.952353, 0.884482, 0.884482
-2.282174, 1.904029, 0.881102, 0.881102
-2.143582, 1.846444, 0.877724, 0.877724
-2.000951, 1.799743, 0.874350, 0.874350
-1.862325, 1.742590, 0.870980, 0.870980
-1.725073, 1.681873, 0.867614, 0.867614
-1.587326, 1.622337, 0.864254, 0.864254
-1.447999, 1.566546, 0.860898, 0.860898
-1.308085, 1.512246, 0.857548, 0.857548
-1.168715, 1.456569, 0.854202, 0.854202
-1.031288, 1.396406, 0.850861, 0.850861
-0.894545, 1.334706, 0.847524, 0.847524
-0.754891, 1.279741, 0.844191, 0.844191
-0.617762, 1.218747, 0.840861, 0.840861
-0.484725, 1.149476, 0.837534, 0.837534
-0.348934, 1.086282, 0.834208, 0.834208
-0.211661, 1.026480, 0.830882, 0.830882
-0.082237, 0.950493, 0.827557, 0.827557
0.058362, 0.898016, 0.824230, 0.824230
0.192701, 0.831709, 0.820901, 0.820901
0.328184, 0.767632, 0.817567, 0.817567
0.466165, 0.708734, 0.814229, 0.814229
0.601152, 0.643138, 0.810883, 0.810883
0.731696, 0.569098, 0.807530, 0.807530
0.871344, 0.515740, 0.804167, 0.804167
1.012278, 0.464438, 0.800793, 0.800793
1.151035, 0.407255, 0.797406, 0.797406
1.289023, 0.348230, 0.794005, 0.794005
1.423041, 0.280693, 0.790588, 0.790588
1.563620, 0.229302, 0.787154, 0.787154
1.706035, 0.182017, 0.783700, 0.783700
1.848055, 0.133600, 0.780226, 0.780226
1.992128, 0.091559, 0.776730, 0.776730
2.140525, 0.069779, 0.773209, 0.773209
2.289291, 0.049953, 0.769664, 0.769664
2.436761, 0.023423, 0.766092, 0.766092
2.583005, -0.007948, 0.762492, 0.762492
2.733062, -0.010703, 0.758862, 0.758862
2.883083, -0.014952, 0.755202, 0.755202
3.033140, -0.016054, 0.751510, 0.751510
3.183109, -0.019120, 0.747786, 0.747786
3.332874, -0.028830, 0.744028, 0.744028
3.482453, -0.041105, 0.740236, 0.740236
3.632452, -0.041684, 0.736409, 0.736409
3.782415, -0.045556, 0.732546, 0.732546
3.932280, -0.053622, 0.728647, 0.728647
4.082116, -0.061927, 0.724713, 0.724713
4.232197, -0.061418, 0.720743, 0.720743
4.382253, -0.063811, 0.716736, 0.716736
4.532268, -0.068140, 0.712694, 0.712694
4.682260, -0.073349, 0.708617, 0.708617
4.832243, -0.078414, 0.704505, 0.704505
4.981091, -0.097625, 0.700360, 0.700360
5.130870, -0.102960, 0.696182, 0.696182
5.280894, -0.106288, 0.691972, 0.691972
5.430445, -0.105907, 0.687733, 0.687733
5.578362, -0.080506, 0.683466, 0.683466
5.723947, -0.044239, 0.679173, 0.679173
5.856495, 0.021247, 0.674857, 0.674857
5.973788, 0.113373, 0.670519, 0.670519
6.070886, 0.227814, 0.666164, 0.666164
6.133956, 0.363440, 0.661794, 0.661794
6.182583, 0.505105, 0.657414, 0.657414
6.216941, 0.650866, 0.653030, 0.653030
6.237012, 0.799561, 0.648647, 0.648647
6.246246, 0.949359, 0.644273, 0.644273
6.232270, 1.098468, 0.639917, 0.639917
6.211211, 1.247047, 0.635590, 0.635590
6.202135, 1.395957, 0.631306, 0.631306
6.211587, 1.545732, 0.627083, 0.627083
6.217229, 1.695619, 0.622938, 0.622938
6.190823, 1.843360, 0.618898, 0.618898
6.173450, 1.992373, 0.614991, 0.614991
6.159992, 2.141842, 0.611251, 0.611251
6.140817, 2.290446, 0.607715, 0.607715
6.118102, 2.438090, 0.604430, 0.604430
6.125468, 2.587991, 0.601443, 0.601443
6.124055, 2.738065, 0.598808, 0.598808
6.156436, 2.883797, 0.596583, 0.596583
6.189504, 3.030125, 0.594827, 0.594827
6.250359, 3.164222, 0.593598, 0.593598
6.352084, 3.271637, 0.592954, 0.592954
6.476867, 3.354377, 0.592944, 0.592944
6.612750, 3.415656, 0.593612, 0.593612
6.759170, 3.448152, 0.594988, 0.594988
6.908628, 3.461829, 0.597085, 0.597085
7.058494, 3.457600, 0.599899, 0.599899
7.208460, 3.451734, 0.603401, 0.603401
7.358078, 3.441601, 0.607540, 0.607540
7.507257, 3.425939, 0.612238, 0.612238
7.657308, 3.422881, 0.617392, 0.617392
7.807072, 3.431384, 0.622874, 0.622874
7.956982, 3.437605, 0.628534, 0.628534
8.107041, 3.439784, 0.634204, 0.634204
8.257113, 3.440348, 0.639708, 0.639708
8.407047, 3.447013, 0.644860, 0.644860
8.556805, 3.439847, 0.649481, 0.649481
8.706711, 3.436326, 0.653401, 0.653401
8.856681, 3.440828, 0.656469, 0.656469
9.006396, 3.451320, 0.658564, 0.658564
9.154615, 3.474842, 0.659583, 0.659583
9.304160, 3.480621, 0.659485, 0.659485
9.454173, 3.476881, 0.658273, 0.658273
9.603074, 3.463312, 0.655979, 0.655979
9.748475, 3.426121, 0.652662, 0.652662
9.886880, 3.368083, 0.648406, 0.648406
10.014548, 3.289821, 0.643319, 0.643319
10.118363, 3.183814, 0.637524, 0.637524
10.185696, 3.052614, 0.631225, 0.631225
10.223396, 2.907593, 0.624817, 0.624817
10.248585, 2.759659, 0.618364, 0.618364
10.268285, 2.610926, 0.612058, 0.612058
10.270855, 2.460866, 0.606079, 0.606079
10.284277, 2.311438, 0.600588, 0.600588
10.295082, 2.161771, 0.595723, 0.595723
10.308869, 2.012404, 0.591598, 0.591598
10.323518, 1.863181, 0.588297, 0.588297
10.327185, 1.713161, 0.585880, 0.585880
10.323510, 1.563124, 0.584379, 0.584379
10.328311, 1.413147, 0.583802, 0.583802
10.327572, 1.263129, 0.584138, 0.584138
10.324057, 1.113088, 0.585361, 0.585361
10.316329, 0.963346, 0.587428, 0.587428
10.301356, 0.814209, 0.590290, 0.590290
