# x_m, y_m, w_tr_right_m, w_tr_left_m
-10.742844, 5.320064, 0.964159, 0.964159
-10.872172, 5.243745, 0.963339, 0.963339
-10.989838, 5.152334, 0.962525, 0.962525
-11.096323, 5.046453, 0.961717, 0.961717
-11.153718, 4.909653, 0.960919, 0.960919
-11.200142, 4.767289, 0.960131, 0.960131
-11.206506, 4.617257, 0.959355, 0.959355
-11.208355, 4.467289, 0.958594, 0.958594
-11.197729, 4.317499, 0.957849, 0.957849
-11.181569, 4.168317, 0.957121, 0.957121
-11.159405, 4.019795, 0.956413, 0.956413
-11.139066, 3.871017, 0.955726, 0.955726
-11.119567, 3.722121, 0.955062, 0.955062
-11.063165, 3.583912, 0.954423, 0.954423
-10.999149, 3.448093, 0.953809, 0.953809
-10.930563, 3.314504, 0.953224, 0.953224
-10.858229, 3.182965, 0.952668, 0.952668
-10.782744, 3.053149, 0.952142, 0.952142
-10.706619, 2.923708, 0.951649, 0.951649
-10.632417, 2.793204, 0.951189, 0.951189
-10.563154, 2.659965, 0.950763, 0.950763
-10.492900, 2.527248, 0.950374, 0.950374
-10.421973, 2.394891, 0.950022, 0.950022
-10.345509, 2.265649, 0.949708, 0.949708
-10.263710, 2.139931, 0.949432, 0.949432
-10.174865, 2.018867, 0.949194, 0.949194
-10.080015, 1.902483, 0.948994, 0.948994
-10.000526, 1.777896, 0.948829, 0.948829
-9.954749, 1.634877, 0.948695, 0.948695
-9.897693, 1.496281, 0.948581, 0.948581
-9.834909, 1.359969, 0.948472, 0.948472
-9.800201, 1.213868, 0.948342, 0.948342
-9.768020, 1.067227, 0.948148, 0.948148
-9.739884, 0.919719, 0.947825, 0.947825
-9.716154, 0.771463, 0.947278, 0.947278
-9.694630, 0.622874, 0.946369, 0.946369
-9.685409, 0.472990, 0.944910, 0.944910
-9.684025, 0.323257, 0.942650, 0.942650
-9.698959, 0.173834, 0.939271, 0.939271
-9.719102, 0.025086, 0.934389, 0.934389
-9.742732, -0.123210, 0.927561, 0.927561
-9.793816, -0.264017, 0.918315, 0.918315
-9.844243, -0.405155, 0.906183, 0.906183
-9.876996, -0.551706, 0.890762, 0.890762
-9.918924, -0.695579, 0.871779, 0.871779
-9.970156, -0.836737, 0.849169, 0.849169
-10.013204, -0.980549, 0.823148, 0.823148
-10.055106, -1.124745, 0.794266, 0.794266
-10.100058, -1.268026, 0.763436, 0.763436
