# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.785643, -2.493155, 0.698530, 0.698530
-4.935431, -2.501484, 0.701286, 0.701286
-5.084260, -2.520713, 0.703976, 0.703976
-5.233369, -2.531088, 0.706579, 0.706579
-5.381260, -2.547956, 0.709075, 0.709075
-5.527432, -2.535127, 0.711444, 0.711444
-5.676722, -2.533992, 0.713667, 0.713667
-5.824283, -2.559764, 0.715727, 0.715727
-5.973001, -2.551028, 0.717608, 0.717608
-6.119436, -2.520333, 0.719295, 0.719295
-6.264221, -2.540315, 0.720774, 0.720774
-6.410176, -2.551908, 0.722032, 0.722032
-6.559445, -2.558463, 0.723058, 0.723058
-6.695771, -2.510535, 0.723842, 0.723842
-6.833853, -2.452440, 0.724376, 0.724376
-6.953607, -2.364564, 0.724651, 0.724651
-7.050898, -2.250828, 0.724664, 0.724664
-7.072203, -2.106233, 0.724408, 0.724408
-7.048950, -1.958516, 0.723882, 0.723882
-7.044382, -1.809138, 0.723083, 0.723083
-7.010004, -1.663357, 0.722012, 0.722012
-6.990264, -1.515578, 0.720669, 0.720669
-6.886897, -1.425725, 0.719058, 0.719058
-6.805436, -1.304973, 0.717181, 0.717181
-6.682182, -1.220371, 0.715045, 0.715045
-6.576622, -1.114689, 0.712655, 0.712655
-6.486115, -0.995082, 0.710019, 0.710019
-6.406850, -0.868462, 0.707146, 0.707146
-6.299441, -0.766271, 0.704046, 0.704046
-6.203092, -0.651700, 0.700728, 0.700728
-6.137141, -0.517314, 0.697205, 0.697205
-6.091691, -0.374295, 0.693490, 0.693490
-6.069334, -0.228052, 0.689595, 0.689595
-6.077002, -0.078171, 0.685535, 0.685535
-6.091923, 0.071055, 0.681325, 0.681325
-6.136827, 0.213309, 0.676979, 0.676979
-6.210034, 0.343914, 0.672514, 0.672514
-6.303634, 0.460405, 0.667946, 0.667946
-6.375306, 0.590151, 0.663291, 0.663291
-6.470971, 0.704949, 0.658566, 0.658566
-6.577411, 0.808122, 0.653789, 0.653789
-6.678448, 0.918371, 0.648976, 0.648976
-6.772900, 1.034909, 0.644144, 0.644144
-6.847412, 1.164190, 0.639311, 0.639311
-6.931493, 1.287596, 0.634493, 0.634493
-6.967377, 1.430704, 0.629707, 0.629707
-6.961651, 1.580534, 0.624970, 0.624970
-6.915289, 1.719539, 0.620297, 0.620297
-6.876610, 1.862206, 0.615704, 0.615704
-6.765795, 1.960847, 0.611207, 0.611207
-6.639614, 2.033539, 0.606820, 0.606820
-6.491829, 2.059239, 0.602556, 0.602556
-6.343612, 2.082774, 0.598430, 0.598430
-6.194781, 2.072652, 0.594454, 0.594454
-6.047885, 2.099433, 0.590640, 0.590640
-5.898046, 2.098293, 0.587000, 0.587000
-5.748447, 2.110233, 0.583543, 0.583543
-5.602347, 2.141168, 0.580280, 0.580280
-5.454247, 2.148553, 0.577219, 0.577219
-5.306841, 2.173318, 0.574368, 0.574368
-5.157195, 2.164365, 0.571735, 0.571735
-5.008060, 2.155163, 0.569325, 0.569325
-4.858825, 2.170877, 0.567144, 0.567144
-4.709786, 2.188471, 0.565197, 0.565197
-4.561438, 2.176663, 0.563487, 0.563487
-4.416191, 2.139341, 0.562017, 0.562017
-4.271095, 2.103135, 0.560789, 0.560789
-4.121870, 2.099736, 0.559804, 0.559804
-3.975641, 2.093223, 0.559063, 0.559063
-3.827984, 2.111082, 0.558566, 0.558566
-3.681253, 2.085158, 0.558310, 0.558310
-3.532507, 2.078099, 0.558296, 0.558296
-3.382447, 2.079969, 0.558520, 0.558520
-3.232709, 2.073084, 0.558979, 0.558979
-3.083996, 2.053010, 0.559671, 0.559671
-2.935052, 2.034643, 0.560592, 0.560592
-2.785860, 2.036474, 0.561736, 0.561736
-2.636206, 2.031556, 0.563099, 0.563099
-2.490298, 2.062327, 0.564677, 0.564677
-2.343103, 2.033220, 0.566465, 0.566465
-2.198477, 1.993631, 0.568455, 0.568455
-2.053058, 1.963787, 0.570644, 0.570644
-1.905644, 1.940676, 0.573024, 0.573024
-1.763772, 1.892360, 0.575591, 0.575591
-1.618459, 1.855789, 0.578338, 0.578338
-1.470644, 1.874407, 0.581259, 0.581259
-1.322313, 1.857341, 0.584350, 0.584350
-1.173192, 1.873249, 0.587603, 0.587603
-1.025465, 1.870814, 0.591014, 0.591014
-0.876447, 1.860216, 0.594578, 0.594578
-0.726432, 1.864059, 0.598290, 0.598290
-0.576769, 1.874428, 0.602145, 0.602145
-0.428549, 1.897895, 0.606138, 0.606138
-0.282396, 1.893914, 0.610266, 0.610266
-0.141300, 1.887949, 0.614526, 0.614526
0.004105, 1.903939, 0.618914, 0.618914
0.153899, 1.897351, 0.623428, 0.623428
0.303957, 1.894986, 0.628065, 0.628065
0.452044, 1.906526, 0.632824, 0.632824
0.595372, 1.869124, 0.637703, 0.637703
0.744134, 1.885487, 0.642701, 0.642701
0.889279, 1.880576, 0.647819, 0.647819
1.036542, 1.869523, 0.653055, 0.653055
1.184880, 1.852549, 0.658411, 0.658411
1.334341, 1.855501, 0.663888, 0.663888
1.481336, 1.827032, 0.669486, 0.669486
