# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.294578, 4.738544, 0.725300, 0.725300
-8.151054, 4.695210, 0.724769, 0.724769
-8.008108, 4.650033, 0.724008, 0.724008
-7.864319, 4.610415, 0.723043, 0.723043
-7.714564, 4.603312, 0.721900, 0.721900
-7.568126, 4.573757, 0.720606, 0.720606
-7.422647, 4.537524, 0.719182, 0.719182
-7.277050, 4.501767, 0.717649, 0.717649
-7.132564, 4.461760, 0.716027, 0.716027
-6.988247, 4.421149, 0.714332, 0.714332
-6.844480, 4.378716, 0.712580, 0.712580
-6.702179, 4.331520, 0.710785, 0.710785
-6.559564, 4.285282, 0.708960, 0.708960
-6.421854, 4.227073, 0.707115, 0.707115
-6.286292, 4.163791, 0.705262, 0.705262
-6.142185, 4.122437, 0.703409, 0.703409
-6.003886, 4.065293, 0.701564, 0.701564
-5.867910, 4.002171, 0.699736, 0.699736
-5.732980, 3.936819, 0.697930, 0.697930
-5.595470, 3.877098, 0.696154, 0.696154
-5.453671, 3.829852, 0.694412, 0.694412
-5.309707, 3.788998, 0.692710, 0.692710
-5.172677, 3.728173, 0.691053, 0.691053
-5.041428, 3.656035, 0.689443, 0.689443
-4.906134, 3.594904, 0.687886, 0.687886
-4.760324, 3.560023, 0.686383, 0.686383
-4.628875, 3.488317, 0.684937, 0.684937
-4.497568, 3.415963, 0.683549, 0.683549
-4.364904, 3.346385, 0.682221, 0.682221
-4.225896, 3.290226, 0.680951, 0.680951
-4.092466, 3.222271, 0.679740, 0.679740
-3.961511, 3.149300, 0.678584, 0.678584
-3.831723, 3.074253, 0.677481, 0.677481
-3.701931, 2.999212, 0.676424, 0.676424
-3.576433, 2.917516, 0.675409, 0.675409
-3.453214, 2.832497, 0.674425, 0.674425
-3.317626, 2.768520, 0.673464, 0.673464
-3.185250, 2.698286, 0.672513, 0.672513
-3.051969, 2.630108, 0.671556, 0.671556
-2.913251, 2.573236, 0.670577, 0.670577
-2.776562, 2.511664, 0.669557, 0.669557
-2.641348, 2.446959, 0.668472, 0.668472
-2.508162, 2.378271, 0.667298, 0.667298
-2.380062, 2.300378, 0.666007, 0.666007
-2.252020, 2.222389, 0.664568, 0.664568
-2.119994, 2.152444, 0.662950, 0.662950
-1.980371, 2.097832, 0.661118, 0.661118
-1.849896, 2.024098, 0.659034, 0.659034
-1.723836, 1.943203, 0.656662, 0.656662
-1.598531, 1.861400, 0.653963, 0.653963
-1.463448, 1.796365, 0.650898, 0.650898
-1.327699, 1.732736, 0.647431, 0.647431
-1.192033, 1.668930, 0.643526, 0.643526
-1.056804, 1.604199, 0.639152, 0.639152
-0.923363, 1.535858, 0.634281, 0.634281
-0.789654, 1.468043, 0.628892, 0.628892
-0.653954, 1.404855, 0.622969, 0.622969
-0.512418, 1.355411, 0.616508, 0.616508
-0.383818, 1.279482, 0.609512, 0.609512
-0.253589, 1.205950, 0.601996, 0.601996
-0.117221, 1.143666, 0.593987, 0.593987
0.021730, 1.087365, 0.585527, 0.585527
0.159308, 1.027845, 0.576671, 0.576671
0.293594, 0.961812, 0.567486, 0.567486
0.420553, 0.882073, 0.558058, 0.558058
0.551894, 0.809866, 0.548484, 0.548484
0.683583, 0.738213, 0.538875, 0.538875
0.814717, 0.665545, 0.529354, 0.529354
0.944914, 0.591209, 0.520057, 0.520057
1.076690, 0.519745, 0.511124, 0.511124
1.212234, 0.456915, 0.502706, 0.502706
1.355423, 0.412484, 0.494953, 0.494953
1.485250, 0.338517, 0.488017, 0.488017
1.615901, 0.265226, 0.482047, 0.482047
1.749715, 0.197620, 0.477184, 0.477184
1.884106, 0.131166, 0.473560, 0.473560
2.024452, 0.079733, 0.471293, 0.471293
2.169102, 0.041410, 0.470484, 0.470484
2.317207, 0.018126, 0.471216, 0.471216
2.460281, -0.025878, 0.473548, 0.473548
2.604908, -0.064187, 0.477517, 0.477517
2.752324, -0.090567, 0.483137, 0.483137
2.902194, -0.094578, 0.490393, 0.490393
3.050471, -0.114267, 0.499247, 0.499247
3.198721, -0.135135, 0.509638, 0.509638
3.348362, -0.144342, 0.521480, 0.521480
3.498115, -0.138523, 0.534666, 0.534666
3.647958, -0.134191, 0.549074, 0.549074
3.797852, -0.131334, 0.564562, 0.564562
3.947703, -0.126655, 0.580981, 0.580981
4.097400, -0.133277, 0.598170, 0.598170
4.246281, -0.126376, 0.615966, 0.615966
4.394486, -0.104365, 0.634202, 0.634202
4.544292, -0.098433, 0.652716, 0.652716
4.691822, -0.119563, 0.671352, 0.671352
4.839640, -0.140839, 0.689959, 0.689959
4.989526, -0.144195, 0.708400, 0.708400
5.139367, -0.149189, 0.726550, 0.726550
5.287320, -0.170133, 0.744299, 0.744299
5.434978, -0.191950, 0.761551, 0.761551
5.584891, -0.190147, 0.778229, 0.778229
5.732758, -0.166809, 0.794269, 0.794269
5.879605, -0.136841, 0.809624, 0.809624
6.025242, -0.101650, 0.824263, 0.824263
6.163595, -0.043897, 0.838168, 0.838168
6.295689, 0.026190, 0.851332, 0.851332
6.421117, 0.107501, 0.863764, 0.863764
6.529250, 0.211349, 0.875478, 0.875478
6.613204, 0.332837, 0.886498, 0.886498
6.679088, 0.467508, 0.896855, 0.896855
6.706054, 0.614136, 0.906583, 0.906583
6.724470, 0.762818, 0.915722, 0.915722
6.731184, 0.912592, 0.924313, 0.924313
6.734506, 1.062446, 0.932396, 0.932396
6.734999, 1.212369, 0.940013, 0.940013
6.733879, 1.362288, 0.947206, 0.947206
6.726934, 1.511879, 0.954012, 0.954012
6.711073, 1.660961, 0.960468, 0.960468
6.697029, 1.810224, 0.966609, 0.966609
6.684780, 1.959633, 0.972465, 0.972465
6.675112, 2.109245, 0.978065, 0.978065
6.666781, 2.258936, 0.983434, 0.983434
6.657046, 2.408525, 0.988594, 0.988594
6.644081, 2.557887, 0.993565, 0.993565
6.633813, 2.707453, 0.998364, 0.998364
6.621550, 2.856806, 1.003005, 1.003005
6.601553, 3.005390, 1.007499, 1.007499
6.585660, 3.154447, 1.011858, 1.011858
6.570384, 3.303579, 1.016090, 1.016090
6.551792, 3.452346, 1.020202, 1.020202
6.556922, 3.601443, 1.024198, 1.024198
6.575028, 3.750114, 1.028084, 1.028084
6.605411, 3.896927, 1.031862, 1.031862
6.667332, 4.032039, 1.035536, 1.035536
6.750530, 4.155058, 1.039108, 1.039108
6.858953, 4.258602, 1.042579, 1.042579
6.992826, 4.323877, 1.045950, 1.045950
7.135649, 4.365641, 1.049221, 1.049221
7.283853, 4.385876, 1.052394, 1.052394
7.433763, 4.383915, 1.055469, 1.055469
7.582046, 4.403899, 1.058446, 1.058446
7.730914, 4.412525, 1.061325, 1.061325
7.880699, 4.406402, 1.064107, 1.064107
8.030618, 4.405246, 1.066791, 1.066791
8.180535, 4.403908, 1.069378, 1.069378
8.330422, 4.401075, 1.071867, 1.071867
8.480249, 4.395869, 1.074260, 1.074260
8.629734, 4.384412, 1.076555, 1.076555
8.779236, 4.373169, 1.078755, 1.078755
8.928872, 4.366357, 1.080858, 1.080858
9.078777, 4.368723, 1.082865, 1.082865
9.228433, 4.377568, 1.084776, 1.084776
9.375842, 4.401775, 1.086593, 1.086593
9.522126, 4.434255, 1.088316, 1.088316
9.670359, 4.456710, 1.089944, 1.089944
9.819964, 4.460966, 1.091480, 1.091480
9.969639, 4.466737, 1.092923, 1.092923
10.118986, 4.477394, 1.094274, 1.094274
10.268088, 4.461716, 1.095535, 1.095535
10.416760, 4.442524, 1.096705, 1.096705
10.561059, 4.407731, 1.097785, 1.097785
10.696774, 4.344024, 1.098777, 1.098777
10.808074, 4.244578, 1.099682, 1.099682
10.906654, 4.132685, 1.100499, 1.100499
10.991550, 4.009115, 1.101231, 1.101231
11.042214, 3.868475, 1.101877, 1.101877
11.081557, 3.724231, 1.102440, 1.102440
11.106901, 3.576465, 1.102919, 1.102919
11.131154, 3.428517, 1.103316, 1.103316
11.152494, 3.280177, 1.103632, 1.103632
11.167664, 3.131023, 1.103868, 1.103868
11.162669, 2.981592, 1.104024, 1.104024
11.155130, 2.831998, 1.104101, 1.104101
11.159413, 2.682136, 1.104101, 1.104101
11.172969, 2.532946, 1.104024, 1.104024
11.188476, 2.383881, 1.103872, 1.103872
11.195394, 2.234117, 1.103644, 1.103644
11.205004, 2.084514, 1.103342, 1.103342
11.213712, 1.934977, 1.102967, 1.102967
11.205435, 1.785282, 1.102518, 1.102518
11.197605, 1.635563, 1.101998, 1.101998
11.190425, 1.485817, 1.101407, 1.101407
11.188183, 1.335911, 1.100745, 1.100745
11.184820, 1.186028, 1.100013, 1.100013
11.180641, 1.036166, 1.099212, 1.099212
11.184273, 0.886287, 1.098342, 1.098342
11.184816, 0.736397, 1.097404, 1.097404
11.182207, 0.586496, 1.096397, 1.096397
11.174682, 0.436764, 1.095324, 1.095324
11.176275, 0.287215, 1.094183, 1.094183
11.189685, 0.137892, 1.092976, 1.092976
11.183937, -0.011790, 1.091702, 1.091702
11.181377, -0.161551, 1.090362, 1.090362
11.186918, -0.311372, 1.088957, 1.088957
11.195091, -0.461069, 1.087485, 1.087485
11.191501, -0.609939, 1.085948, 1.085948
11.163231, -0.757174, 1.084345, 1.084345
11.157115, -0.906495, 1.082677, 1.082677
11.155623, -1.056381, 1.080944, 1.080944
11.149000, -1.206158, 1.079145, 1.079145
11.147792, -1.356040, 1.077280, 1.077280
11.149724, -1.505935, 1.075350, 1.075350
11.156012, -1.655727, 1.073353, 1.073353
11.145962, -1.804916, 1.071291, 1.071291
11.134264, -1.953894, 1.069163, 1.069163
11.148608, -2.103130, 1.066968, 1.066968
