# x_m, y_m, w_tr_right_m, w_tr_left_m
-5.912110, -2.904797, 0.697225, 0.697225
-5.762975, -2.918934, 0.697345, 0.697345
-5.613688, -2.931177, 0.697547, 0.697547
-5.464037, -2.937654, 0.697832, 0.697832
-5.314611, -2.948263, 0.698202, 0.698202
-5.165024, -2.955988, 0.698658, 0.698658
-5.015272, -2.959942, 0.699202, 0.699202
-4.865653, -2.966693, 0.699834, 0.699834
-4.716168, -2.976360, 0.700555, 0.700555
-4.566477, -2.980874, 0.701366, 0.701366
-4.416923, -2.974909, 0.702268, 0.702268
-4.267801, -2.960759, 0.703262, 0.703262
-4.119379, -2.940728, 0.704348, 0.704348
-3.970503, -2.924711, 0.705527, 0.705527
-3.821736, -2.907335, 0.706798, 0.706798
-3.673523, -2.885604, 0.708161, 0.708161
-3.524655, -2.869094, 0.709617, 0.709617
-3.376065, -2.850109, 0.711165, 0.711165
-3.227702, -2.829377, 0.712803, 0.712803
-3.080279, -2.802839, 0.714533, 0.714533
-2.935024, -2.766505, 0.716351, 0.716351
-2.793861, -2.716365, 0.718258, 0.718258
-2.652287, -2.667396, 0.720251, 0.720251
-2.511609, -2.616072, 0.722329, 0.722329
-2.373381, -2.558329, 0.724490, 0.724490
-2.235109, -2.500695, 0.726732, 0.726732
-2.097605, -2.441262, 0.729052, 0.729052
-1.961457, -2.378800, 0.731448, 0.731448
-1.826894, -2.312986, 0.733916, 0.733916
-1.694225, -2.243450, 0.736454, 0.736454
-1.562251, -2.172570, 0.739058, 0.739058
-1.429048, -2.104046, 0.741724, 0.741724
-1.298068, -2.031436, 0.744450, 0.744450
-1.169117, -1.955199, 0.747230, 0.747230
-1.038845, -1.881251, 0.750061, 0.750061
-0.911018, -1.803165, 0.752938, 0.752938
-0.786772, -1.719490, 0.755857, 0.755857
-0.664178, -1.633400, 0.758812, 0.758812
-0.543765, -1.544301, 0.761800, 0.761800
-0.419894, -1.460056, 0.764814, 0.764814
-0.295334, -1.376853, 0.767850, 0.767850
-0.169174, -1.296093, 0.770902, 0.770902
-0.047039, -1.209572, 0.773965, 0.773965
0.069620, -1.115594, 0.777034, 0.777034
0.187902, -1.023698, 0.780102, 0.780102
0.309768, -0.936645, 0.783164, 0.783164
0.435123, -0.854657, 0.786214, 0.786214
0.561552, -0.774302, 0.789247, 0.789247
0.686439, -0.691594, 0.792256, 0.792256
0.810132, -0.607089, 0.795236, 0.795236
0.934419, -0.523462, 0.798181, 0.798181
1.057812, -0.438527, 0.801086, 0.801086
1.183705, -0.357372, 0.803944, 0.803944
1.314990, -0.285317, 0.806750, 0.806750
1.450177, -0.220808, 0.809499, 0.809499
1.588405, -0.163133, 0.812185, 0.812185
1.732302, -0.121481, 0.814803, 0.814803
1.876608, -0.081846, 0.817348, 0.817348
2.025015, -0.062149, 0.819815, 0.819815
2.174541, -0.053125, 0.822200, 0.822200
2.323833, -0.040821, 0.824497, 0.824497
2.473035, -0.027499, 0.826703, 0.826703
2.622498, -0.017466, 0.828813, 0.828813
2.772090, -0.015851, 0.830825, 0.830825
2.921716, -0.023158, 0.832733, 0.832733
3.071350, -0.030301, 0.834536, 0.834536
3.220928, -0.038470, 0.836230, 0.836230
3.370467, -0.047371, 0.837812, 0.837812
3.519952, -0.057135, 0.839281, 0.839281
3.669566, -0.064514, 0.840635, 0.840635
3.819336, -0.067048, 0.841871, 0.841871
3.969029, -0.072577, 0.842990, 0.842990
4.118574, -0.081352, 0.843989, 0.843989
4.268356, -0.083465, 0.844869, 0.844869
4.418121, -0.080164, 0.845630, 0.845630
4.567843, -0.081800, 0.846272, 0.846272
4.716120, -0.100705, 0.846796, 0.846796
4.855303, -0.151652, 0.847203, 0.847203
4.966281, -0.249429, 0.847495, 0.847495
5.037979, -0.379634, 0.847673, 0.847673
5.077988, -0.523617, 0.847740, 0.847740
5.096397, -0.671947, 0.847700, 0.847700
5.098503, -0.821649, 0.847554, 0.847554
5.093496, -0.971359, 0.847307, 0.847307
5.089518, -1.121095, 0.846963, 0.846963
5.086431, -1.270866, 0.846527, 0.846527
5.079845, -1.420512, 0.846002, 0.846002
5.073809, -1.570191, 0.845394, 0.845394
5.062798, -1.719565, 0.844709, 0.844709
5.042489, -1.867950, 0.843952, 0.843952
5.022606, -2.016428, 0.843130, 0.843130
5.011540, -2.165805, 0.842249, 0.842249
5.015940, -2.315317, 0.841317, 0.841317
5.053450, -2.460201, 0.840339, 0.840339
5.113986, -2.596405, 0.839323, 0.839323
5.211776, -2.707558, 0.838277, 0.838277
5.341410, -2.781742, 0.837210, 0.837210
5.482559, -2.829774, 0.836128, 0.836128
5.630219, -2.854571, 0.835040, 0.835040
5.779227, -2.869250, 0.833954, 0.833954
5.928741, -2.878569, 0.832879, 0.832879
6.078167, -2.889146, 0.831824, 0.831824
6.227758, -2.896196, 0.830798, 0.830798
6.377500, -2.900481, 0.829808, 0.829808
6.527281, -2.902773, 0.828865, 0.828865
6.677079, -2.902054, 0.827976, 0.827976
6.826832, -2.905263, 0.827151, 0.827151
6.976213, -2.916188, 0.826399, 0.826399
7.125714, -2.925687, 0.825727, 0.825727
7.275479, -2.928754, 0.825146, 0.825146
7.425158, -2.923570, 0.824664, 0.824664
7.573675, -2.904561, 0.824289, 0.824289
7.718903, -2.868941, 0.824029, 0.824029
7.854700, -2.807434, 0.823892, 0.823892
7.970857, -2.714289, 0.823886, 0.823886
8.061249, -2.595679, 0.824020, 0.824020
8.128256, -2.462065, 0.824299, 0.824299
8.175225, -2.320197, 0.824732, 0.824732
8.205788, -2.173645, 0.825325, 0.825325
8.224644, -2.025145, 0.826085, 0.826085
8.232227, -1.875615, 0.827016, 0.827016
8.237274, -1.725899, 0.828126, 0.828126
8.239374, -1.576129, 0.829420, 0.829420
8.240903, -1.426334, 0.830902, 0.830902
8.251326, -1.276950, 0.832576, 0.832576
8.262512, -1.127565, 0.834447, 0.834447
8.269598, -0.977933, 0.836518, 0.836518
8.278306, -0.828383, 0.838793, 0.838793
8.283699, -0.678676, 0.841273, 0.841273
8.287977, -0.528934, 0.843961, 0.843961
8.292085, -0.379209, 0.846857, 0.846857
8.291730, -0.229424, 0.849964, 0.849964
8.294051, -0.079661, 0.853282, 0.853282
8.291447, 0.070118, 0.856810, 0.856810
8.290720, 0.219867, 0.860547, 0.860547
8.294453, 0.369623, 0.864493, 0.864493
8.293427, 0.519369, 0.868645, 0.868645
8.287769, 0.669066, 0.873002, 0.873002
8.283592, 0.818803, 0.877560, 0.877560
8.277377, 0.968458, 0.882316, 0.882316
8.269838, 1.118072, 0.887265, 0.887265
8.253523, 1.266894, 0.892404, 0.892404
8.221352, 1.413059, 0.897727, 0.897727
8.173312, 1.554847, 0.903229, 0.903229
8.110220, 1.690644, 0.908902, 0.908902
8.025387, 1.813972, 0.914742, 0.914742
7.917001, 1.917114, 0.920740, 0.920740
7.790083, 1.996248, 0.926889, 0.926889
7.651004, 2.050879, 0.933181, 0.933181
7.504064, 2.078311, 0.939607, 0.939607
7.354482, 2.084954, 0.946159, 0.946159
7.204698, 2.083017, 0.952826, 0.952826
7.054970, 2.082742, 0.959600, 0.959600
6.905340, 2.089806, 0.966470, 0.966470
6.755704, 2.096632, 0.973425, 0.973425
6.606102, 2.104029, 0.980456, 0.980456
6.456460, 2.110539, 0.987550, 0.987550
6.306776, 2.116445, 0.994696, 0.994696
6.157647, 2.129946, 1.001884, 1.001884
6.008187, 2.139256, 1.009100, 1.009100
5.858639, 2.147970, 1.016334, 1.016334
5.708958, 2.153904, 1.023572, 1.023572
5.559256, 2.159438, 1.030803, 1.030803
5.409469, 2.161589, 1.038015, 1.038015
5.259801, 2.167681, 1.045194, 1.045194
5.110523, 2.180043, 1.052329, 1.052329
4.960856, 2.186449, 1.059407, 1.059407
4.811233, 2.193571, 1.066415, 1.066415
4.661828, 2.204493, 1.073341, 1.073341
4.512358, 2.213806, 1.080173, 1.080173
4.362715, 2.220150, 1.086899, 1.086899
4.213286, 2.230723, 1.093506, 1.093506
4.063851, 2.241196, 1.099982, 1.099982
3.914253, 2.248848, 1.106316, 1.106316
3.764637, 2.256264, 1.112497, 1.112497
3.615123, 2.265571, 1.118512, 1.118512
3.465436, 2.270545, 1.124352, 1.124352
3.315702, 2.275023, 1.130005, 1.130005
3.166070, 2.282129, 1.135461, 1.135461
3.016449, 2.289533, 1.140710, 1.140710
2.866798, 2.296310, 1.141105, 1.141105
2.717093, 2.301743, 1.141105, 1.141105
2.567289, 2.302133, 1.141105, 1.141105
2.417496, 2.303715, 1.141105, 1.141105
2.267756, 2.308095, 1.141105, 1.141105
2.118009, 2.311994, 1.141105, 1.141105
1.968223, 2.311764, 1.141105, 1.141105
1.818514, 2.311403, 1.141105, 1.141105
1.668955, 2.319858, 1.141105, 1.141105
1.519638, 2.331773, 1.141105, 1.141105
1.370643, 2.347263, 1.141105, 1.141105
1.221706, 2.363344, 1.141105, 1.141105
1.072475, 2.376269, 1.141105, 1.141105
0.922825, 2.380934, 1.141105, 1.141105
0.773336, 2.389261, 1.141105, 1.141105
0.623826, 2.398519, 1.141105, 1.141105
0.474379, 2.408811, 1.141105, 1.141105
0.324944, 2.419334, 1.141105, 1.141105
0.175775, 2.433071, 1.141105, 1.141105
0.026449, 2.445012, 1.141105, 1.141105
-0.123012, 2.455138, 1.141105, 1.141105
-0.272299, 2.467562, 1.141105, 1.141105
-0.421755, 2.477701, 1.141105, 1.141105
-0.571346, 2.485643, 1.141105, 1.141105
-0.720744, 2.496512, 1.141105, 1.141105
-0.869884, 2.510598, 1.141105, 1.141105
-1.018781, 2.526839, 1.141105, 1.141105
-1.167473, 2.544950, 1.141105, 1.141105
-1.316758, 2.556627, 1.141105, 1.141105
-1.466466, 2.561605, 1.141105, 1.141105
-1.616220, 2.565456, 1.141105, 1.141105
-1.765868, 2.572076, 1.141105, 1.141105
-1.915341, 2.581940, 1.141105, 1.141105
-2.064931, 2.589753, 1.141105, 1.141105
-2.214666, 2.594129, 1.141105, 1.141105
-2.363977, 2.605762, 1.141105, 1.141105
-2.513644, 2.611611, 1.141105, 1.141105
-2.663135, 2.621217, 1.137333, 1.137333
-2.812674, 2.630127, 1.132017, 1.132017
-2.962297, 2.637493, 1.126506, 1.126506
-3.111957, 2.644063, 1.120809, 1.120809
-3.261576, 2.651452, 1.114937, 1.114937
-3.411156, 2.659464, 1.108898, 1.108898
-3.560673, 2.667511, 1.102702, 1.102702
-3.709875, 2.680710, 1.096360, 1.096360
-3.859369, 2.690335, 1.089882, 1.089882
-4.008905, 2.699296, 1.083278, 1.083278
-4.158493, 2.707304, 1.076557, 1.076557
-4.308161, 2.713630, 1.069732, 1.069732
-4.457886, 2.718474, 1.062811, 1.062811
-4.607443, 2.726660, 1.055805, 1.055805
-4.756775, 2.738491, 1.048724, 1.048724
-4.906359, 2.746201, 1.041579, 1.041579
-5.056082, 2.751091, 1.034378, 1.034378
-5.205791, 2.756405, 1.027134, 1.027134
-5.355575, 2.758776, 1.019854, 1.019854
-5.505101, 2.767543, 1.012549, 1.012549
-5.653558, 2.787223, 1.005228, 1.005228
-5.803174, 2.794746, 0.997901, 0.997901
-5.952789, 2.802269, 0.990576, 0.990576
-6.102404, 2.809792, 0.983263, 0.983263
-6.252037, 2.816932, 0.975969, 0.975969
-6.401661, 2.817811, 0.968703, 0.968703
-6.549487, 2.797698, 0.961474, 0.961474
-6.690595, 2.749329, 0.954288, 0.954288
-6.819651, 2.674533, 0.947154, 0.947154
-6.931770, 2.576133, 0.940078, 0.940078
-7.022703, 2.457846, 0.933067, 0.933067
-7.088997, 2.324137, 0.926127, 0.926127
-7.128123, 2.180057, 0.919265, 0.919265
-7.138573, 2.031054, 0.912487, 0.912487
-7.119921, 1.882766, 0.905797, 0.905797
-7.072833, 1.740814, 0.899200, 0.899200
-6.998994, 1.610626, 0.892703, 0.892703
-6.900218, 1.498185, 0.886307, 0.886307
-6.781814, 1.406723, 0.880019, 0.880019
-6.650827, 1.334124, 0.873841, 0.873841
-6.516060, 1.268708, 0.867776, 0.867776
-6.381293, 1.203292, 0.861827, 0.861827
-6.246527, 1.137876, 0.855997, 0.855997
-6.111760, 1.072460, 0.850289, 0.850289
-5.976993, 1.007044, 0.844703, 0.844703
-5.842226, 0.941628, 0.839241, 0.839241
-5.707459, 0.876212, 0.833905, 0.833905
-5.572693, 0.810797, 0.828695, 0.828695
-5.437926, 0.745381, 0.823612, 0.823612
-5.303159, 0.679965, 0.818657, 0.818657
-5.168392, 0.614549, 0.813829, 0.813829
-5.033625, 0.549133, 0.809127, 0.809127
-4.898859, 0.483717, 0.804553, 0.804553
-4.765785, 0.414934, 0.800104, 0.800104
-4.641681, 0.331142, 0.795779, 0.795779
-4.536183, 0.224973, 0.791578, 0.791578
-4.452517, 0.101002, 0.787499, 0.787499
-4.393612, -0.036369, 0.783541, 0.783541
-4.361525, -0.182269, 0.779702, 0.779702
-4.357366, -0.331532, 0.775980, 0.775980
-4.381261, -0.478878, 0.772372, 0.772372
-4.432351, -0.619094, 0.768877, 0.768877
-4.508818, -0.747225, 0.765493, 0.765493
-4.607951, -0.858739, 0.762218, 0.762218
-4.726243, -0.949691, 0.759048, 0.759048
-4.859511, -1.016862, 0.755981, 0.755981
-5.003046, -1.057866, 0.753016, 0.753016
-5.151775, -1.071241, 0.750149, 0.750149
-5.300443, -1.056496, 0.747378, 0.747378
-5.443791, -1.014129, 0.744701, 0.744701
-5.576748, -0.945610, 0.742114, 0.742114
-5.700242, -0.860896, 0.739617, 0.739617
-5.821500, -0.772931, 0.737206, 0.737206
-5.944068, -0.686858, 0.734878, 0.734878
-6.073025, -0.610909, 0.732633, 0.732633
