# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.188517, -3.013270, 0.513234, 0.513234
-6.038862, -3.009949, 0.517505, 0.517505
-5.891395, -2.983247, 0.522194, 0.522194
-5.744600, -2.953627, 0.527323, 0.527323
-5.599766, -2.915136, 0.532909, 0.532909
-5.454415, -2.878633, 0.538959, 0.538959
-5.308113, -2.846327, 0.545471, 0.545471
-5.161310, -2.816196, 0.552429, 0.552429
-5.018838, -2.770837, 0.559808, 0.559808
-4.873664, -2.734716, 0.567565, 0.567565
-4.727954, -2.699700, 0.575645, 0.575645
-4.578365, -2.698821, 0.583976, 0.583976
-4.429518, -2.681920, 0.592474, 0.592474
-4.279754, -2.676444, 0.601040, 0.601040
-4.130231, -2.667152, 0.609566, 0.609566
-3.981193, -2.651424, 0.617933, 0.617933
-3.831807, -2.644540, 0.626019, 0.626019
-3.682045, -2.649886, 0.633698, 0.633698
-3.532244, -2.653732, 0.640846, 0.640846
-3.382464, -2.658507, 0.647345, 0.647345
-3.232620, -2.659720, 0.653089, 0.653089
-3.084124, -2.678830, 0.657983, 0.657983
-2.935987, -2.700700, 0.661951, 0.661951
-2.786168, -2.698428, 0.664937, 0.664937
-2.636535, -2.690433, 0.666908, 0.666908
-2.487280, -2.680480, 0.667854, 0.667854
-2.339261, -2.657030, 0.667792, 0.667792
-2.190709, -2.637821, 0.666759, 0.666759
-2.041785, -2.621161, 0.664818, 0.664818
-1.893673, -2.598513, 0.662050, 0.662050
-1.745031, -2.579723, 0.658556, 0.658556
-1.597183, -2.555439, 0.654448, 0.654448
-1.453522, -2.513252, 0.649847, 0.649847
-1.303929, -2.504908, 0.644883, 0.644883
-1.155030, -2.488757, 0.639685, 0.639685
-1.005242, -2.486112, 0.634378, 0.634378
-0.855442, -2.486762, 0.629084, 0.629084
-0.706905, -2.470866, 0.623911, 0.623911
-0.561539, -2.434993, 0.618959, 0.618959
-0.413963, -2.416601, 0.614310, 0.614310
-0.264262, -2.409807, 0.610036, 0.610036
-0.114785, -2.399117, 0.606188, 0.606188
0.033253, -2.376185, 0.602805, 0.602805
0.182507, -2.363312, 0.599909, 0.599909
0.332341, -2.364686, 0.597511, 0.597511
0.482120, -2.359824, 0.595607, 0.595607
0.631654, -2.363887, 0.594185, 0.594185
0.780510, -2.381246, 0.593222, 0.593222
0.929789, -2.386396, 0.592692, 0.592692
1.079331, -2.376743, 0.592561, 0.592561
1.228837, -2.366383, 0.592792, 0.592792
1.376691, -2.343230, 0.593350, 0.593350
1.522469, -2.308613, 0.594197, 0.594197
1.664890, -2.262086, 0.595294, 0.595294
1.810307, -2.226220, 0.596609, 0.596609
1.959134, -2.209465, 0.598108, 0.598108
2.108912, -2.207283, 0.599760, 0.599760
2.258670, -2.212963, 0.601540, 0.601540
2.407787, -2.225611, 0.603423, 0.603423
2.556660, -2.242019, 0.605386, 0.605386
2.705336, -2.260072, 0.607413, 0.607413
2.854109, -2.277870, 0.609488, 0.609488
3.002957, -2.295281, 0.611595, 0.611595
3.152154, -2.309337, 0.613725, 0.613725
3.301273, -2.295889, 0.615866, 0.615866
3.449180, -2.272121, 0.618011, 0.618011
3.598053, -2.256237, 0.620153, 0.620153
3.745493, -2.229567, 0.622285, 0.622285
3.894352, -2.214830, 0.624403, 0.624403
4.043927, -2.219340, 0.626501, 0.626501
4.193528, -2.226316, 0.628576, 0.628576
4.342909, -2.217444, 0.630625, 0.630625
4.492480, -2.208884, 0.632644, 0.632644
