# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.962216, 3.861822, 1.173974, 1.173974
-9.112195, 3.856021, 1.173974, 1.173974
-9.261854, 3.864539, 1.173974, 1.173974
-9.411638, 3.866762, 1.173974, 1.173974
-9.561371, 3.857443, 1.173974, 1.173974
-9.710374, 3.840053, 1.173974, 1.173974
-9.856486, 3.805717, 1.173974, 1.173974
-9.994314, 3.747359, 1.173974, 1.173974
-10.116386, 3.662493, 1.173974, 1.173974
-10.213784, 3.551113, 1.173974, 1.173974
-10.277726, 3.416966, 1.173974, 1.173974
-10.298578, 3.268330, 1.173974, 1.173974
-10.290606, 3.118608, 1.173974, 1.173974
-10.259462, 2.972432, 1.173974, 1.173974
-10.216534, 2.828650, 1.173974, 1.173974
-10.164219, 2.688402, 1.173974, 1.173974
-10.094650, 2.555414, 1.173974, 1.173974
-10.018405, 2.426130, 1.173974, 1.173974
-9.943979, 2.295795, 1.173974, 1.173974
-9.873875, 2.163136, 1.173974, 1.173974
-9.799537, 2.033252, 1.173974, 1.173974
-9.710592, 1.912413, 1.173813, 1.173813
-9.613408, 1.798033, 1.168312, 1.168312
-9.516399, 1.683505, 1.162644, 1.162644
-9.420730, 1.567861, 1.156817, 1.156817
-9.324656, 1.452560, 1.150838, 1.150838
-9.226598, 1.338935, 1.144714, 1.144714
-9.126562, 1.227040, 1.138452, 1.138452
-9.029135, 1.112871, 1.132060, 1.132060
-8.941938, 0.991001, 1.125546, 1.125546
-8.866188, 0.861746, 1.118917, 1.118917
-8.801204, 0.726511, 1.112181, 1.112181
-8.744014, 0.587742, 1.105347, 1.105347
-8.694635, 0.446023, 1.098422, 1.098422
-8.666199, 0.299381, 1.091414, 1.091414
-8.655958, 0.149965, 1.084333, 1.084333
-8.661399, 0.000274, 1.077185, 1.077185
-8.690332, -0.147003, 1.069980, 1.069980
-8.736835, -0.289541, 1.062726, 1.062726
-8.800096, -0.425082, 1.055431, 1.055431
-8.877986, -0.553075, 1.048103, 1.048103
-8.966500, -0.674272, 1.040751, 1.040751
-9.059543, -0.792046, 1.033383, 1.033383
-9.153752, -0.908888, 1.026007, 1.026007
-9.248568, -1.025237, 1.018631, 1.018631
-9.342410, -1.142359, 1.011264, 1.011264
-9.433773, -1.261427, 1.003913, 1.003913
-9.521843, -1.382963, 0.996586, 0.996586
-9.611447, -1.503373, 0.989292, 0.989292
-9.694117, -1.628503, 0.982037, 0.982037
-9.769915, -1.757966, 0.974829, 0.974829
-9.839087, -1.891081, 0.967676, 0.967676
-9.898564, -2.028885, 0.960584, 0.960584
-9.948140, -2.170516, 0.953562, 0.953562
-9.998153, -2.312026, 0.946614, 0.946614
-10.045378, -2.454422, 0.939749, 0.939749
-10.084770, -2.599074, 0.932972, 0.932972
-10.103665, -2.747972, 0.926290, 0.926290
-10.093006, -2.896928, 0.919708, 0.919708
-10.062977, -3.043430, 0.913233, 0.913233
-10.014427, -3.184526, 0.906870, 0.906870
-9.925587, -3.305501, 0.900624, 0.900624
-9.810920, -3.400071, 0.894500, 0.894500
-9.678476, -3.465525, 0.888503, 0.888503
-9.532581, -3.499938, 0.882638, 0.882638
-9.383349, -3.515983, 0.876908, 0.876908
-9.233480, -3.512023, 0.871317, 0.871317
-9.083477, -3.506964, 0.865870, 0.865870
-8.933655, -3.499080, 0.860569, 0.860569
-8.784143, -3.485906, 0.855418, 0.855418
-8.634693, -3.472043, 0.850419, 0.850419
-8.484958, -3.461716, 0.845575, 0.845575
-8.335055, -3.454367, 0.840888, 0.840888
-8.185414, -3.443569, 0.836360, 0.836360
-8.035956, -3.429926, 0.831992, 0.831992
-7.886273, -3.418928, 0.827786, 0.827786
-7.736968, -3.403575, 0.823744, 0.823744
-7.587181, -3.394384, 0.819864, 0.819864
-7.437214, -3.388503, 0.816149, 0.816149
-7.287269, -3.382218, 0.812598, 0.812598
-7.137513, -3.372394, 0.809210, 0.809210
-6.988096, -3.358173, 0.805986, 0.805986
-6.838597, -3.344857, 0.802924, 0.802924
-6.689365, -3.328892, 0.800023, 0.800023
-6.540004, -3.314296, 0.797280, 0.797280
-6.390323, -3.303421, 0.794694, 0.794694
-6.240448, -3.295613, 0.792260, 0.792260
-6.091249, -3.279260, 0.789973, 0.789973
-5.941322, -3.274853, 0.787826, 0.787826
-5.791708, -3.264854, 0.785809, 0.785809
-5.642168, -3.252629, 0.783910, 0.783910
-5.492228, -3.245990, 0.782109, 0.782109
-5.342185, -3.242142, 0.780384, 0.780384
-5.192426, -3.232287, 0.778702, 0.778702
-5.042606, -3.223297, 0.777019, 0.777019
-4.892740, -3.215083, 0.775281, 0.775281
-4.742807, -3.209576, 0.773418, 0.773418
-4.592727, -3.210892, 0.771343, 0.771343
-4.442750, -3.205005, 0.768950, 0.768950
-4.292766, -3.199324, 0.766114, 0.766114
-4.142877, -3.191697, 0.762694, 0.762694
-3.992999, -3.183834, 0.758531, 0.758531
-3.843074, -3.177099, 0.753459, 0.753459
-3.693460, -3.165136, 0.747310, 0.747310
-3.543760, -3.154303, 0.739925, 0.739925
-3.393988, -3.144525, 0.731170, 0.731170
-3.244385, -3.132710, 0.720952, 0.720952
-3.094838, -3.120886, 0.709233, 0.709233
-2.944793, -3.117359, 0.696051, 0.696051
-2.795154, -3.105707, 0.681531, 0.681531
-2.645416, -3.095420, 0.665896, 0.665896
-2.495715, -3.084626, 0.649470, 0.649470
-2.345920, -3.076040, 0.632678, 0.632678
-2.195859, -3.073068, 0.616027, 0.616027
-2.045770, -3.072160, 0.600088, 0.600088
-1.895788, -3.066640, 0.585464, 0.585464
-1.746548, -3.051881, 0.572758, 0.572758
-1.597731, -3.032366, 0.562527, 0.562527
-1.448733, -3.015182, 0.555247, 0.555247
-1.298788, -3.008550, 0.551279, 0.551279
-1.148961, -2.999630, 0.550836, 0.550836
-0.998954, -2.995261, 0.553972, 0.553972
-0.848973, -2.997881, 0.560572, 0.560572
-0.699010, -3.002201, 0.570364, 0.570364
-0.548934, -3.000006, 0.582936, 0.582936
-0.398855, -2.998053, 0.597770, 0.597770
-0.249079, -2.988742, 0.614275, 0.614275
-0.099159, -2.982193, 0.631831, 0.631831
0.050863, -2.977622, 0.649825, 0.649825
0.200886, -2.973100, 0.667689, 0.667689
0.350942, -2.969814, 0.684928, 0.684928
0.500928, -2.975269, 0.701136, 0.701136
0.650642, -2.967859, 0.716013, 0.716013
0.800298, -2.956438, 0.729362, 0.729362
0.950084, -2.947328, 0.741083, 0.741083
1.100059, -2.941986, 0.751163, 0.751163
1.249454, -2.927540, 0.759658, 0.759658
1.399233, -2.918094, 0.766677, 0.766677
1.548872, -2.906658, 0.772363, 0.772363
1.698555, -2.896043, 0.776880, 0.776880
1.848520, -2.890553, 0.780395, 0.780395
1.998610, -2.891198, 0.783070, 0.783070
2.148521, -2.884047, 0.785056, 0.785056
2.298274, -2.874084, 0.786485, 0.786485
2.448097, -2.865357, 0.787472, 0.787472
2.597674, -2.854761, 0.788109, 0.788109
2.746330, -2.834106, 0.788473, 0.788473
2.895769, -2.820121, 0.788624, 0.788624
3.044829, -2.802626, 0.788606, 0.788606
3.194241, -2.788829, 0.788454, 0.788454
3.343931, -2.777860, 0.788192, 0.788192
3.493535, -2.765905, 0.787840, 0.787840
3.642739, -2.749608, 0.787409, 0.787409
3.792542, -2.740562, 0.786909, 0.786909
