# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.941461, -0.851639, 1.059677, 1.059677
-8.022145, -0.978025, 1.062605, 1.062605
-8.104965, -1.103021, 1.065341, 1.065341
-8.186051, -1.229149, 1.067887, 1.067887
-8.281799, -1.344540, 1.070244, 1.070244
-8.376553, -1.460750, 1.072413, 1.072413
-8.466216, -1.580932, 1.074395, 1.074395
-8.551071, -1.704556, 1.076191, 1.076191
-8.644599, -1.821753, 1.077804, 1.077804
-8.745992, -1.932217, 1.079235, 1.079235
-8.843179, -2.046400, 1.080487, 1.080487
-8.942019, -2.159156, 1.081562, 1.081562
-9.040157, -2.272523, 1.082463, 1.082463
-9.132263, -2.390842, 1.083191, 1.083191
-9.223606, -2.509752, 1.083751, 1.083751
-9.315511, -2.628228, 1.084145, 1.084145
-9.409018, -2.745444, 1.084377, 1.084377
-9.499677, -2.864877, 1.084449, 1.084449
-9.587099, -2.986698, 1.084365, 1.084365
-9.670316, -3.111430, 1.084130, 1.084130
-9.744521, -3.241720, 1.083746, 1.083746
-9.810958, -3.376140, 1.083218, 1.083218
-9.864761, -3.516091, 1.082550, 1.082550
-9.896390, -3.662639, 1.081746, 1.081746
-9.919009, -3.810864, 1.080811, 1.080811
-9.905963, -3.960185, 1.079749, 1.079749
-9.881093, -4.108047, 1.078563, 1.078563
-9.823219, -4.246317, 1.077260, 1.077260
-9.741058, -4.371708, 1.075844, 1.075844
-9.636757, -4.479386, 1.074320, 1.074320
-9.515318, -4.567290, 1.072691, 1.072691
-9.381539, -4.634961, 1.070965, 1.070965
-9.237850, -4.677714, 1.069144, 1.069144
-9.091643, -4.710964, 1.067235, 1.067235
-8.942251, -4.723600, 1.065243, 1.065243
-8.792323, -4.722113, 1.063173, 1.063173
-8.642788, -4.711096, 1.061029, 1.061029
-8.496771, -4.677109, 1.058817, 1.058817
-8.351676, -4.639286, 1.056543, 1.056543
-8.206058, -4.603528, 1.054211, 1.054211
-8.059536, -4.571685, 1.051827, 1.051827
-7.922344, -4.511279, 1.049395, 1.049395
-7.784324, -4.452682, 1.046922, 1.046922
-7.647167, -4.392091, 1.044412, 1.044412
-7.512396, -4.326369, 1.041870, 1.041870
-7.373510, -4.269870, 1.039302, 1.039302
-7.234513, -4.213628, 1.036712, 1.036712
-7.094729, -4.159371, 1.034106, 1.034106
-6.954200, -4.107077, 1.031487, 1.031487
-6.815942, -4.049049, 1.028863, 1.028863
-6.671857, -4.007614, 1.026236, 1.026236
-6.524963, -3.977562, 1.023612, 1.023612
-6.377041, -3.953033, 1.020995, 1.020995
-6.229486, -3.926374, 1.018391, 1.018391
-6.080449, -3.909976, 1.015803, 1.015803
-5.930678, -3.902885, 1.013235, 1.013235
-5.780745, -3.901279, 1.010693, 1.010693
-5.630802, -3.900702, 1.008179, 1.008179
-5.480914, -3.896623, 1.005699, 1.005699
-5.331002, -3.893523, 1.003256, 1.003256
-5.181064, -3.892212, 1.000854, 1.000854
-5.031131, -3.893915, 0.998496, 0.998496
-4.881307, -3.899880, 0.996186, 0.996186
-4.731378, -3.898090, 0.993928, 0.993928
-4.581608, -3.890927, 0.991724, 0.991724
-4.431824, -3.883995, 0.989577, 0.989577
-4.281897, -3.881841, 0.987491, 0.987491
-4.132664, -3.867408, 0.985469, 0.985469
-3.983127, -3.856372, 0.983513, 0.983513
-3.833499, -3.846650, 0.981625, 0.981625
-3.684015, -3.834919, 0.979807, 0.979807
-3.535223, -3.816400, 0.978063, 0.978063
-3.385449, -3.809565, 0.976393, 0.976393
-3.236022, -3.797163, 0.974801, 0.974801
-3.086918, -3.781328, 0.973286, 0.973286
-2.937270, -3.771978, 0.971852, 0.971852
-2.787541, -3.763949, 0.970498, 0.970498
-2.637605, -3.764382, 0.969227, 0.969227
-2.487666, -3.765551, 0.968040, 0.968040
-2.337844, -3.759636, 0.966936, 0.966936
-2.188917, -3.742321, 0.965918, 0.965918
-2.039021, -3.739704, 0.964985, 0.964985
-1.889151, -3.735029, 0.964137, 0.964137
-1.739469, -3.726191, 0.963376, 0.963376
-1.589630, -3.720633, 0.962700, 0.962700
-1.440541, -3.704758, 0.962110, 0.962110
-1.291429, -3.688983, 0.961606, 0.961606
-1.141908, -3.677770, 0.961186, 0.961186
-0.992010, -3.674322, 0.960852, 0.960852
-0.842103, -3.677410, 0.960600, 0.960600
-0.692241, -3.672706, 0.960432, 0.960432
-0.542678, -3.662076, 0.960345, 0.960345
-0.393278, -3.649319, 0.960339, 0.960339
-0.243541, -3.641496, 0.960412, 0.960412
-0.093715, -3.635577, 0.960563, 0.960563
0.056059, -3.628444, 0.960791, 0.960791
0.205897, -3.622803, 0.961092, 0.961092
0.355830, -3.621121, 0.961467, 0.961467
0.505192, -3.608134, 0.961912, 0.961912
0.654484, -3.594175, 0.962426, 0.962426
0.804242, -3.586829, 0.963007, 0.963007
0.954173, -3.587893, 0.963652, 0.963652
1.104111, -3.586733, 0.964359, 0.964359
1.253932, -3.580720, 0.965125, 0.965125
1.403725, -3.573997, 0.965949, 0.965949
1.553489, -3.566661, 0.966826, 0.966826
1.703118, -3.556957, 0.967756, 0.967756
1.852655, -3.545923, 0.968734, 0.968734
2.002509, -3.540897, 0.969759, 0.969759
2.152430, -3.538298, 0.970827, 0.970827
2.302319, -3.534236, 0.971935, 0.971935
2.452134, -3.528043, 0.973080, 0.973080
2.602018, -3.531680, 0.974260, 0.974260
2.751952, -3.533302, 0.975470, 0.975470
2.901834, -3.529183, 0.976709, 0.976709
3.051608, -3.522072, 0.977973, 0.977973
3.201534, -3.520034, 0.979259, 0.979259
3.351431, -3.516316, 0.980563, 0.980563
3.501219, -3.509512, 0.981882, 0.981882
3.650932, -3.501200, 0.983214, 0.983214
3.800864, -3.500779, 0.984555, 0.984555
3.950586, -3.492838, 0.985902, 0.985902
4.100377, -3.486059, 0.987251, 0.987251
4.250225, -3.480720, 0.988600, 0.988600
4.399595, -3.467733, 0.989946, 0.989946
4.549447, -3.462919, 0.991284, 0.991284
4.699031, -3.452624, 0.992613, 0.992613
4.848490, -3.440579, 0.993930, 0.993930
4.998299, -3.434370, 0.995230, 0.995230
5.148150, -3.429097, 0.996512, 0.996512
5.298042, -3.425148, 0.997772, 0.997772
5.447983, -3.425141, 0.999007, 0.999007
5.597858, -3.429560, 1.000215, 1.000215
5.747728, -3.434286, 1.001394, 1.001394
5.897667, -3.434200, 1.002539, 1.002539
6.047610, -3.434617, 1.003649, 1.003649
6.197546, -3.433088, 1.004722, 1.004722
6.347240, -3.424600, 1.005754, 1.005754
6.497026, -3.417747, 1.006743, 1.006743
6.646858, -3.411949, 1.007688, 1.007688
6.796522, -3.402831, 1.008585, 1.008585
6.945686, -3.387632, 1.009434, 1.009434
7.094589, -3.370004, 1.010230, 1.010230
7.244383, -3.364024, 1.010974, 1.010974
7.394103, -3.355861, 1.011663, 1.011663
7.543378, -3.341789, 1.012295, 1.012295
7.692519, -3.326298, 1.012868, 1.012868
7.842047, -3.315201, 1.013381, 1.013381
7.991500, -3.303076, 1.013833, 1.013833
8.141130, -3.293394, 1.014222, 1.014222
8.291018, -3.289602, 1.014547, 1.014547
8.440848, -3.283779, 1.014807, 1.014807
8.589822, -3.267003, 1.015000, 1.015000
8.738700, -3.249155, 1.015126, 1.015126
8.888079, -3.236215, 1.015184, 1.015184
9.037869, -3.229625, 1.015173, 1.015173
9.187704, -3.223905, 1.015092, 1.015092
9.337627, -3.225476, 1.014942, 1.014942
9.487256, -3.234982, 1.014720, 1.014720
9.636813, -3.245748, 1.014428, 1.014428
9.785772, -3.230157, 1.014065, 1.014065
9.934297, -3.209592, 1.013630, 1.013630
10.082008, -3.183850, 1.013124, 1.013124
10.227580, -3.148006, 1.012547, 1.012547
10.368058, -3.095767, 1.011898, 1.011898
10.498492, -3.022059, 1.011178, 1.011178
10.611211, -2.923481, 1.010387, 1.010387
10.710748, -2.811429, 1.009525, 1.009525
10.796040, -2.688189, 1.008594, 1.008594
10.849798, -2.548496, 1.007593, 1.007593
10.895187, -2.405597, 1.006523, 1.006523
10.932035, -2.260267, 1.005384, 1.005384
10.952731, -2.111815, 1.004178, 1.004178
10.960796, -1.962119, 1.002905, 1.002905
10.959303, -1.812200, 1.001567, 1.001567
10.947063, -1.662779, 1.000163, 1.000163
10.932171, -1.513578, 0.998695, 0.998695
10.916435, -1.364462, 0.997164, 0.997164
10.904802, -1.214974, 0.995571, 0.995571
10.898275, -1.065177, 0.993917, 0.993917
10.897563, -0.915242, 0.992203, 0.992203
10.897130, -0.765298, 0.990431, 0.990431
10.897062, -0.615354, 0.988601, 0.988601
10.898709, -0.465420, 0.986716, 0.986716
10.905823, -0.315652, 0.984775, 0.984775
10.913563, -0.165907, 0.982781, 0.982781
10.913281, -0.015980, 0.980734, 0.980734
10.917301, 0.133905, 0.978637, 0.978637
10.926946, 0.283531, 0.976490, 0.976490
10.942225, 0.432688, 0.974295, 0.974295
10.955271, 0.582061, 0.972053, 0.972053
10.964409, 0.731723, 0.969765, 0.969765
10.975110, 0.881284, 0.967434, 0.967434
10.983090, 1.031013, 0.965059, 0.965059
10.984165, 1.180942, 0.962642, 0.962642
10.986148, 1.330872, 0.960186, 0.960186
10.989055, 1.480788, 0.957690, 0.957690
10.992593, 1.630690, 0.955157, 0.955157
10.996132, 1.780593, 0.952587, 0.952587
11.000336, 1.930478, 0.949982, 0.949982
11.008393, 2.080201, 0.947343, 0.947343
11.015918, 2.229956, 0.944671, 0.944671
11.020930, 2.379815, 0.941967, 0.941967
11.019110, 2.529736, 0.939232, 0.939232
11.015862, 2.679644, 0.936468, 0.936468
11.013664, 2.829572, 0.933674, 0.933674
11.010971, 2.979492, 0.930853, 0.930853
11.004469, 3.129291, 0.928005, 0.928005
10.983044, 3.277633, 0.925131, 0.925131
10.947304, 3.423203, 0.922232, 0.922232
10.899999, 3.565454, 0.919308, 0.919308
10.847558, 3.705922, 0.916360, 0.916360
10.781215, 3.840320, 0.913389, 0.913389
10.700519, 3.966619, 0.910395, 0.910395
10.609877, 4.086022, 0.907379, 0.907379
10.500759, 4.188624, 0.904341, 0.904341
10.375004, 4.269970, 0.901282, 0.901282
10.236779, 4.327654, 0.898202, 0.898202
10.089562, 4.354898, 0.895101, 0.895101
9.939978, 4.364333, 0.891980, 0.891980
9.790146, 4.359759, 0.888838, 0.888838
9.641019, 4.344367, 0.885677, 0.885677
