# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.444399, 2.639733, 0.878529, 0.878529
-6.294369, 2.639508, 0.877494, 0.877494
-6.144689, 2.631048, 0.876337, 0.876337
-5.994749, 2.632640, 0.875052, 0.875052
-5.847169, 2.644390, 0.873636, 0.873636
-5.701668, 2.652762, 0.872084, 0.872084
-5.553089, 2.644729, 0.870393, 0.870393
-5.403459, 2.656242, 0.868561, 0.868561
-5.253951, 2.649419, 0.866586, 0.866586
-5.106157, 2.671178, 0.864469, 0.864469
-4.956351, 2.674640, 0.862207, 0.862207
-4.808533, 2.649265, 0.859802, 0.859802
-4.658750, 2.642555, 0.857256, 0.857256
-4.509085, 2.640450, 0.854569, 0.854569
-4.361053, 2.616735, 0.851744, 0.851744
-4.214633, 2.620865, 0.848784, 0.848784
-4.066597, 2.623972, 0.845693, 0.845693
-3.916797, 2.616694, 0.842473, 0.842473
-3.769552, 2.589778, 0.839131, 0.839131
-3.619837, 2.582456, 0.835670, 0.835670
-3.470321, 2.569635, 0.832096, 0.832096
-3.320898, 2.558274, 0.828414, 0.828414
-3.172604, 2.536573, 0.824630, 0.824630
-3.029500, 2.503218, 0.820751, 0.820751
-2.896974, 2.432786, 0.816782, 0.816782
-2.760547, 2.370780, 0.812730, 0.812730
-2.618252, 2.323475, 0.808602, 0.808602
-2.484794, 2.256515, 0.804405, 0.804405
-2.348200, 2.194654, 0.800145, 0.800145
-2.220409, 2.117403, 0.795828, 0.795828
-2.072165, 2.095088, 0.791463, 0.791463
-1.929603, 2.048761, 0.787055, 0.787055
-1.801621, 1.974542, 0.782610, 0.782610
-1.685113, 1.883328, 0.778137, 0.778137
-1.565260, 1.798532, 0.773639, 0.773639
-1.458883, 1.693257, 0.769124, 0.769124
-1.330809, 1.618142, 0.764597, 0.764597
-1.227724, 1.515819, 0.760063, 0.760063
-1.106420, 1.434244, 0.755528, 0.755528
-0.965430, 1.383310, 0.750996, 0.750996
-0.831129, 1.316695, 0.746471, 0.746471
-0.687610, 1.275034, 0.741958, 0.741958
-0.565115, 1.188682, 0.737460, 0.737460
-0.439532, 1.108569, 0.732980, 0.732980
-0.326268, 1.010927, 0.728521, 0.728521
-0.215516, 0.912031, 0.724085, 0.724085
-0.111274, 0.804820, 0.719674, 0.719674
0.005565, 0.710738, 0.715290, 0.715290
0.137383, 0.640456, 0.710932, 0.710932
0.255833, 0.549522, 0.706603, 0.706603
0.367369, 0.449140, 0.702301, 0.702301
0.475062, 0.345714, 0.698027, 0.698027
0.604845, 0.270360, 0.693780, 0.693780
0.732749, 0.191862, 0.689558, 0.689558
0.855879, 0.106345, 0.685361, 0.685361
0.988205, 0.041640, 0.681186, 0.681186
1.131854, -0.001753, 0.677031, 0.677031
1.279584, -0.022499, 0.672895, 0.672895
1.425664, -0.054739, 0.668773, 0.668773
1.575002, -0.061576, 0.664664, 0.664664
1.718856, -0.103077, 0.660564, 0.660564
1.862659, -0.062831, 0.656470, 0.656470
2.011267, -0.042485, 0.652379, 0.652379
2.157948, -0.010825, 0.648287, 0.648287
2.306345, 0.006710, 0.644191, 0.644191
2.449476, 0.034059, 0.640088, 0.640088
2.589786, 0.081350, 0.635973, 0.635973
2.738705, 0.099803, 0.631845, 0.631845
2.888235, 0.098704, 0.627699, 0.627699
3.038061, 0.090062, 0.623533, 0.623533
3.188003, 0.093813, 0.619344, 0.619344
3.337305, 0.080022, 0.615130, 0.615130
3.486439, 0.093562, 0.610888, 0.610888
3.632145, 0.122450, 0.606618, 0.606618
3.780366, 0.123287, 0.602316, 0.602316
3.926347, 0.157977, 0.597983, 0.597983
4.074785, 0.176829, 0.593618, 0.593618
4.215612, 0.220519, 0.589220, 0.589220
4.348006, 0.291090, 0.584791, 0.584791
4.438506, 0.408916, 0.580332, 0.580332
4.512881, 0.538657, 0.575844, 0.575844
4.550875, 0.683607, 0.571330, 0.571330
4.560989, 0.832254, 0.566793, 0.566793
4.562545, 0.980639, 0.562235, 0.562235
4.572692, 1.129148, 0.557663, 0.557663
4.585569, 1.277567, 0.553080, 0.553080
4.605978, 1.426168, 0.548492, 0.548492
4.621179, 1.575473, 0.543906, 0.543906
4.562315, 1.712017, 0.539329, 0.539329
4.567118, 1.861231, 0.534768, 0.534768
4.575557, 2.010392, 0.530232, 0.530232
4.605541, 2.157274, 0.525731, 0.525731
4.658979, 2.294162, 0.521274, 0.521274
4.762419, 2.401303, 0.516871, 0.516871
4.895150, 2.470338, 0.512535, 0.512535
5.032908, 2.529597, 0.508276, 0.508276
5.174602, 2.513632, 0.504106, 0.504106
5.323400, 2.515780, 0.500040, 0.500040
5.470343, 2.544886, 0.496090, 0.496090
5.619310, 2.535024, 0.492271, 0.492271
5.763974, 2.502525, 0.488596, 0.488596
5.912613, 2.501922, 0.485080, 0.485080
6.060280, 2.484948, 0.481738, 0.481738
6.208631, 2.504967, 0.478587, 0.478587
6.355330, 2.536637, 0.475640, 0.475640
6.504022, 2.547958, 0.472915, 0.472915
6.651876, 2.525436, 0.470427, 0.470427
6.801473, 2.522181, 0.468192, 0.468192
6.949155, 2.509914, 0.466226, 0.466226
7.081534, 2.441462, 0.464544, 0.464544
7.212517, 2.369309, 0.463164, 0.463164
7.293786, 2.249064, 0.462099, 0.462099
7.388333, 2.134273, 0.461366, 0.461366
7.444573, 1.995166, 0.460980, 0.460980
7.488342, 1.852960, 0.460955, 0.460955
7.506001, 1.703988, 0.461305, 0.461305
7.486911, 1.556567, 0.462044, 0.462044
7.507879, 1.410010, 0.463185, 0.463185
7.498360, 1.261071, 0.464740, 0.464740
7.534690, 1.115552, 0.466721, 0.466721
7.551275, 0.966744, 0.469139, 0.469139
7.549951, 0.816675, 0.472003, 0.472003
7.545924, 0.666719, 0.475324, 0.475324
7.566729, 0.520304, 0.479108, 0.479108
7.587190, 0.372438, 0.483363, 0.483363
7.588459, 0.222429, 0.488095, 0.488095
7.627708, 0.078163, 0.493309, 0.493309
7.664818, -0.067073, 0.499009, 0.499009
7.714645, -0.207207, 0.505198, 0.505198
7.723111, -0.356898, 0.511876, 0.511876
7.723157, -0.504702, 0.519045, 0.519045
7.695088, -0.651959, 0.526702, 0.526702
7.693458, -0.801019, 0.534845, 0.534845
7.681457, -0.949235, 0.543471, 0.543471
7.656276, -1.097181, 0.552574, 0.552574
7.601965, -1.236291, 0.562148, 0.562148
7.558267, -1.379683, 0.572185, 0.572185
7.462949, -1.494632, 0.582676, 0.582676
7.358951, -1.602668, 0.593610, 0.593610
7.270752, -1.721036, 0.604976, 0.604976
7.131099, -1.775819, 0.616760, 0.616760
6.994110, -1.833993, 0.628947, 0.628947
6.844591, -1.846377, 0.641523, 0.641523
6.694955, -1.855081, 0.654469, 0.654469
6.549658, -1.888273, 0.667768, 0.667768
6.408160, -1.924587, 0.681401, 0.681401
6.259514, -1.904585, 0.695346, 0.695346
6.111088, -1.882677, 0.709582, 0.709582
5.965538, -1.848128, 0.724087, 0.724087
5.818499, -1.819699, 0.738837, 0.738837
5.668827, -1.819282, 0.753807, 0.753807
5.520037, -1.838313, 0.768973, 0.768973
5.370390, -1.843150, 0.784307, 0.784307
5.223881, -1.868230, 0.799784, 0.799784
