# x_m, y_m, w_tr_right_m, w_tr_left_m
13.367879, -0.599322, 0.475142, 0.416683
13.466887, -0.612637, 0.461894, 0.397262
13.566260, -0.622906, 0.451672, 0.399427
13.665851, -0.630813, 0.443798, 0.407313
13.765686, -0.634746, 0.439878, 0.411240
13.865587, -0.635361, 0.439268, 0.411854
13.965448, -0.632157, 0.442471, 0.408651
14.065272, -0.628009, 0.446621, 0.404503
14.165176, -0.628224, 0.446409, 0.404718
14.265085, -0.629014, 0.445623, 0.405507
14.364918, -0.632909, 0.441742, 0.409396
14.464659, -0.638794, 0.435880, 0.415270
14.564446, -0.643807, 0.430887, 0.420274
14.664333, -0.645795, 0.428907, 0.437770
14.764203, -0.643422, 0.431280, 0.456838
14.863757, -0.635271, 0.439440, 0.486196
14.962450, -0.619992, 0.454768, 0.526772
15.059187, -0.595239, 0.479676, 0.573924
15.152329, -0.559382, 0.515924, 0.614182
15.238578, -0.509236, 0.566652, 0.648659
15.314332, -0.444490, 0.629821, 0.679787
15.374916, -0.365257, 0.708789, 0.680413
15.417332, -0.275013, 0.799300, 0.664132
15.443544, -0.178755, 0.896354, 0.638355
15.457291, -0.079861, 0.836174, 0.614864
15.460291, 0.019942, 0.779032, 0.596318
15.452998, 0.119535, 0.740647, 0.583904
15.436343, 0.218025, 0.706006, 0.567213
15.409221, 0.314104, 0.674449, 0.539992
15.373937, 0.407552, 0.651013, 0.504583
15.331657, 0.498039, 0.635895, 0.472529
15.285343, 0.586564, 0.640749, 0.455858
15.236558, 0.673758, 0.625990, 0.457976
15.185170, 0.759437, 0.599144, 0.463042
15.131337, 0.843579, 0.553647, 0.481753
15.074573, 0.925798, 0.526915, 0.499588
15.015142, 1.006110, 0.512150, 0.501973
14.952514, 1.083955, 0.501392, 0.492008
14.889693, 1.161648, 0.463816, 0.483860
14.825575, 1.238267, 0.446844, 0.474136
14.761022, 1.314527, 0.438559, 0.462476
14.696789, 1.391058, 0.429855, 0.454849
14.633323, 1.468215, 0.420164, 0.439145
14.572527, 1.547480, 0.421539, 0.417542
14.516214, 1.629999, 0.440647, 0.424742
14.466800, 1.716817, 0.434015, 0.424893
14.422654, 1.806399, 0.401575, 0.448019
14.386981, 1.899642, 0.379208, 0.461534
14.361664, 1.996208, 0.371640, 0.503694
14.346577, 2.094936, 0.379691, 0.537873
14.339531, 2.194560, 0.380895, 0.593140
14.341647, 2.294358, 0.378773, 0.544436
14.356489, 2.393075, 0.363881, 0.501050
14.384041, 2.489037, 0.356995, 0.462129
14.419096, 2.582568, 0.369862, 0.420266
14.461859, 2.672858, 0.386856, 0.403999
14.511953, 2.759269, 0.386440, 0.396770
14.567205, 2.842495, 0.384727, 0.376895
14.625596, 2.923566, 0.369384, 0.360807
14.687903, 3.001661, 0.359497, 0.370991
14.751764, 3.078502, 0.368684, 0.377026
14.815684, 3.155293, 0.377795, 0.367935
14.879250, 3.232376, 0.387364, 0.382766
14.942669, 3.309584, 0.397126, 0.384371
15.004420, 3.388122, 0.409021, 0.373744
15.066329, 3.466543, 0.420718, 0.368385
15.126726, 3.546135, 0.434325, 0.381356
