# x_m, y_m, w_tr_right_m, w_tr_left_m
-6.836664, -2.807914, 0.555205, 0.555205
-6.686924, -2.815550, 0.571198, 0.571198
-6.537230, -2.819506, 0.587310, 0.587310
-6.389143, -2.797618, 0.603331, 0.603331
-6.239422, -2.802461, 0.619085, 0.619085
-6.090098, -2.788979, 0.634435, 0.634435
-5.940924, -2.776887, 0.649283, 0.649283
-5.791329, -2.782234, 0.663569, 0.663569
-5.641848, -2.772499, 0.677268, 0.677268
-5.492052, -2.771912, 0.690385, 0.690385
-5.342528, -2.761096, 0.702949, 0.702949
-5.192738, -2.758040, 0.715009, 0.715009
-5.043047, -2.766110, 0.726627, 0.726627
-4.893548, -2.777431, 0.737874, 0.737874
-4.743832, -2.781306, 0.748821, 0.748821
-4.594561, -2.769519, 0.759538, 0.759538
-4.449773, -2.734239, 0.770086, 0.770086
-4.306453, -2.692013, 0.780512, 0.780512
-4.166341, -2.642967, 0.790838, 0.790838
-4.031032, -2.578564, 0.801049, 0.801049
-3.900557, -2.505811, 0.811070, 0.811070
-3.779354, -2.417723, 0.820735, 0.820735
-3.656306, -2.332292, 0.829752, 0.829752
-3.527831, -2.255079, 0.837652, 0.837652
-3.393522, -2.188822, 0.843757, 0.843757
-3.262544, -2.116386, 0.847165, 0.847165
-3.137239, -2.034122, 0.846792, 0.846792
-3.012997, -1.950193, 0.841477, 0.841477
-2.885481, -1.871415, 0.830191, 0.830191
-2.757242, -1.793731, 0.812312, 0.812312
-2.628643, -1.716645, 0.787944, 0.787944
-2.490309, -1.660021, 0.758197, 0.758197
-2.357382, -1.591358, 0.725330, 0.725330
-2.217743, -1.537725, 0.692668, 0.692668
-2.075295, -1.490954, 0.664250, 0.664250
-1.948572, -1.412451, 0.644246, 0.644246
-1.813327, -1.348541, 0.636235, 0.636235
-1.686222, -1.269463, 0.642526, 0.642526
-1.553438, -1.200023, 0.663700, 0.663700
-1.418177, -1.135344, 0.698484, 0.698484
-1.291748, -1.054918, 0.744012, 0.744012
-1.162526, -0.978898, 0.796378, 0.796378
-1.049878, -0.880136, 0.851354, 0.851354
-0.925700, -0.796203, 0.905072, 0.905072
-0.801657, -0.711979, 0.954533, 0.954533
-0.674368, -0.632795, 0.997857, 0.997857
-0.558470, -0.537723, 1.034279, 1.034279
