# x_m, y_m, w_tr_right_m, w_tr_left_m
11.150310, -8.509108, 0.723581, 0.552029
11.248160, -8.489174, 0.797956, 0.567715
11.342561, -8.456675, 0.766235, 0.587576
11.430616, -8.409975, 0.695571, 0.608411
11.508007, -8.347039, 0.625211, 0.618636
11.572222, -8.270840, 0.560769, 0.617480
11.620197, -8.183415, 0.519225, 0.612661
11.654538, -8.089707, 0.509549, 0.583611
11.676576, -7.992340, 0.531665, 0.546572
11.689256, -7.893293, 0.520667, 0.506668
11.694202, -7.793546, 0.493147, 0.476720
11.693046, -7.693668, 0.491112, 0.460546
11.687130, -7.593947, 0.497002, 0.454640
11.680227, -7.494290, 0.476881, 0.447751
11.670814, -7.394833, 0.465785, 0.438365
11.659925, -7.295536, 0.475298, 0.427515
11.649677, -7.196166, 0.485547, 0.417303
11.640699, -7.096678, 0.477515, 0.408356
11.632951, -6.997077, 0.467496, 0.400630
11.625202, -6.897476, 0.458559, 0.392906
11.617798, -6.797848, 0.465966, 0.385525
11.609508, -6.698300, 0.470263, 0.377266
11.600286, -6.598828, 0.445763, 0.368083
11.589535, -6.499506, 0.443498, 0.357387
11.580123, -6.400050, 0.452915, 0.348022
11.570727, -6.300595, 0.452996, 0.338675
11.565263, -6.200858, 0.426880, 0.333231
11.566094, -6.100995, 0.417035, 0.334055
11.575768, -6.001621, 0.422099, 0.343735
11.596644, -5.904027, 0.427456, 0.370806
11.631598, -5.810581, 0.431508, 0.431735
11.682366, -5.724726, 0.440995, 0.500137
11.746625, -5.648423, 0.456280, 0.513308
11.820673, -5.581429, 0.479327, 0.471927
11.901506, -5.522903, 0.502500, 0.434443
11.988304, -5.473512, 0.500538, 0.414408
12.079112, -5.431988, 0.487196, 0.394155
12.172049, -5.395368, 0.479983, 0.391219
12.266738, -5.363595, 0.472825, 0.378300
12.362347, -5.334625, 0.463597, 0.387150
12.458128, -5.306226, 0.454199, 0.374535
12.554545, -5.280103, 0.440877, 0.383647
12.651547, -5.256211, 0.425372, 0.378914
12.748507, -5.232150, 0.407499, 0.386930
12.845461, -5.208084, 0.376390, 0.385735
12.941987, -5.182390, 0.370886, 0.388920
13.038135, -5.155259, 0.393066, 0.388206
13.133614, -5.125961, 0.396982, 0.380189
13.227309, -5.091378, 0.382217, 0.349435
13.318860, -5.051423, 0.396704, 0.340093
13.408384, -5.007141, 0.403232, 0.354859
13.494330, -4.956295, 0.412201, 0.377219
13.574905, -4.897257, 0.452750, 0.402834
13.648225, -4.829428, 0.518314, 0.439893
13.713468, -4.753874, 0.593459, 0.485517
13.769233, -4.671112, 0.668625, 0.536433
13.813503, -4.581693, 0.740416, 0.580548
13.845346, -4.487095, 0.825488, 0.612389
13.865447, -4.389352, 0.893151, 0.632501
13.873030, -4.289830, 0.860954, 0.647088
13.868096, -4.190109, 0.828001, 0.651217
13.850330, -4.091860, 0.817741, 0.656155
13.819094, -3.997090, 0.827918, 0.662336
13.775433, -3.907353, 0.771947, 0.656284
13.721579, -3.823277, 0.736328, 0.639682
13.658039, -3.746334, 0.704753, 0.626419
13.586407, -3.676828, 0.692026, 0.617930
13.507850, -3.615207, 0.695492, 0.615025
13.423511, -3.561756, 0.681532, 0.618304
13.334556, -3.516356, 0.691271, 0.628363
13.242374, -3.477891, 0.707837, 0.619493
13.149025, -3.442333, 0.716779, 0.606323
13.054960, -3.408720, 0.741211, 0.607398
12.960159, -3.377223, 0.779823, 0.622481
12.865627, -3.344935, 0.826679, 0.653454
12.771607, -3.311165, 0.837955, 0.686862
12.678132, -3.275931, 0.843011, 0.721793
12.586819, -3.235430, 0.854141, 0.762015
12.497500, -3.190700, 0.872068, 0.806562
12.409108, -3.144188, 0.898879, 0.853042
12.322993, -3.093555, 0.911709, 0.879887
12.236961, -3.042772, 0.906327, 0.879302
12.152595, -2.989283, 0.908758, 0.877337
12.069033, -2.934533, 0.900909, 0.878204
11.986581, -2.878128, 0.891035, 0.876311
11.904900, -2.820611, 0.890957, 0.881178
11.823036, -2.763353, 0.902323, 0.879174
11.740319, -2.707335, 0.900679, 0.883515
11.657604, -2.651313, 0.898805, 0.878865
11.575170, -2.594875, 0.878241, 0.883587
11.492140, -2.539332, 0.865976, 0.878639
11.409200, -2.483658, 0.864987, 0.881300
11.325222, -2.429545, 0.877320, 0.875932
11.242086, -2.374165, 0.899168, 0.877097
11.159964, -2.317276, 0.886715, 0.876360
11.077861, -2.260361, 0.878979, 0.878215
10.995114, -2.204397, 0.883699, 0.877672
10.912767, -2.147843, 0.898859, 0.877935
10.830212, -2.091596, 0.905370, 0.879040
10.746553, -2.036991, 0.895354, 0.879008
