# x_m, y_m, w_tr_right_m, w_tr_left_m
14.772358, -3.189605, 0.745198, 0.698615
14.871556, -3.178445, 0.774007, 0.717154
14.967784, -3.152579, 0.826884, 0.734326
15.056674, -3.107494, 0.877095, 0.744378
15.128400, -3.038763, 0.815927, 0.738422
15.174291, -2.950539, 0.770438, 0.713413
15.199964, -2.854226, 0.744598, 0.680197
15.208451, -2.754861, 0.724319, 0.643431
15.205846, -2.655102, 0.700788, 0.609801
15.196384, -2.555709, 0.665779, 0.574097
15.179723, -2.457269, 0.644252, 0.543143
15.157741, -2.359882, 0.643224, 0.524079
15.131825, -2.263467, 0.619096, 0.519646
15.103177, -2.167825, 0.612800, 0.531404
15.073933, -2.072358, 0.614214, 0.551375
15.045768, -1.976573, 0.594697, 0.578591
15.015633, -1.881388, 0.593667, 0.595031
14.978153, -1.788851, 0.602411, 0.602094
14.939636, -1.696733, 0.597333, 0.624163
14.898146, -1.605930, 0.601229, 0.629927
14.852190, -1.517294, 0.613543, 0.621487
14.805672, -1.428943, 0.620833, 0.619570
14.759519, -1.340402, 0.629047, 0.622866
14.714378, -1.251342, 0.643700, 0.632485
14.670791, -1.161514, 0.641746, 0.643108
14.630525, -1.070178, 0.646902, 0.658861
14.596290, -0.976389, 0.648247, 0.668549
14.565957, -0.881258, 0.630811, 0.676569
14.543451, -0.783984, 0.614374, 0.696730
14.530415, -0.685112, 0.588627, 0.727032
14.528981, -0.585391, 0.559759, 0.712907
14.535944, -0.485792, 0.539405, 0.667761
14.552183, -0.387331, 0.527798, 0.625377
14.577449, -0.290749, 0.514732, 0.597131
14.611429, -0.196900, 0.509245, 0.587734
14.651042, -0.105282, 0.517174, 0.562908
14.695754, -0.016013, 0.538329, 0.557610
14.743867, 0.071445, 0.572775, 0.565668
14.794333, 0.157582, 0.618322, 0.552654
14.847420, 0.242148, 0.618798, 0.560524
14.901382, 0.326159, 0.618819, 0.568823
14.956433, 0.409460, 0.624404, 0.564875
15.014078, 0.490975, 0.623283, 0.581461
15.073009, 0.571579, 0.619876, 0.589589
15.130211, 0.653421, 0.617709, 0.591855
15.188455, 0.734519, 0.616957, 0.611894
15.244788, 0.816940, 0.614213, 0.611369
15.298740, 0.900958, 0.620446, 0.613101
15.350641, 0.986221, 0.621371, 0.619533
15.398165, 1.074036, 0.636645, 0.612107
15.445600, 1.161899, 0.641346, 0.605496
15.488283, 1.252150, 0.663232, 0.593229
15.529796, 1.342950, 0.681843, 0.586183
15.568179, 1.435115, 0.701237, 0.570478
15.604406, 1.528157, 0.718011, 0.561590
15.641303, 1.620940, 0.741851, 0.571025
15.674908, 1.714962, 0.762535, 0.593911
15.705925, 1.809841, 0.793823, 0.629463
15.731431, 1.906370, 0.823348, 0.673066
15.750422, 2.004329, 0.866209, 0.722333
15.760883, 2.103561, 0.909646, 0.774404
15.758429, 2.203250, 0.971746, 0.824816
15.740721, 2.301430, 1.049786, 0.871067
15.701559, 2.392928, 1.001107, 0.906174
15.640080, 2.471128, 0.935401, 0.926331
15.561447, 2.532397, 0.891320, 0.933097
15.472009, 2.576348, 0.860387, 0.930071
15.377803, 2.609309, 0.852125, 0.921314
15.280755, 2.632517, 0.841571, 0.907655
15.182401, 2.649705, 0.839694, 0.898698
15.083586, 2.664017, 0.850149, 0.884458
14.984528, 2.676496, 0.849371, 0.872192
14.885261, 2.687236, 0.855883, 0.869518
14.786369, 2.700972, 0.869488, 0.866584
14.688250, 2.719424, 0.858540, 0.862054
14.589709, 2.735536, 0.861503, 0.866687
14.491392, 2.752890, 0.868020, 0.863952
14.392992, 2.769744, 0.860557, 0.859676
14.294610, 2.786702, 0.858002, 0.867058
14.196594, 2.805753, 0.860413, 0.862580
14.098231, 2.822811, 0.860088, 0.860398
13.999774, 2.839337, 0.866361, 0.869213
13.901664, 2.857897, 0.864804, 0.860785
13.802997, 2.873189, 0.862653, 0.858702
13.704882, 2.891681, 0.864563, 0.867933
13.606849, 2.910644, 0.863399, 0.859908
13.508240, 2.926279, 0.862767, 0.860065
13.410071, 2.944474, 0.871054, 0.865538
13.311809, 2.962135, 0.863567, 0.858065
13.213350, 2.978648, 0.863916, 0.861005
13.115408, 2.998070, 0.870989, 0.878285
13.017284, 3.016484, 0.861139, 0.877102
12.918838, 3.033094, 0.863259, 0.876030
12.820904, 3.052559, 0.868249, 0.883891
12.722897, 3.071651, 0.858181, 0.883066
12.624414, 3.087999, 0.862442, 0.878298
12.526212, 3.106063, 0.865430, 0.886565
12.427924, 3.123649, 0.858746, 0.893177
12.329493, 3.140422, 0.864453, 0.890407
12.231118, 3.157519, 0.864977, 0.895474
12.132657, 3.174111, 0.861181, 0.904094
12.034038, 3.189735, 0.869891, 0.892821
11.935459, 3.205617, 0.868224, 0.891451
11.836839, 3.221218, 0.867317, 0.900929
11.738632, 3.239239, 0.871495, 0.895438
11.639854, 3.253828, 0.871668, 0.894415
11.541030, 3.268099, 0.873965, 0.902154
11.442648, 3.285153, 0.884788, 0.903898
11.343720, 3.298687, 0.878813, 0.894691
11.245049, 3.313881, 0.882007, 0.896421
11.146678, 3.331002, 0.889823, 0.897993
11.047988, 3.346062, 0.883719, 0.890240
10.949237, 3.360719, 0.889261, 0.893236
10.850841, 3.377694, 0.893865, 0.906288
10.752193, 3.393032, 0.889333, 0.900275
10.653226, 3.406278, 0.898071, 0.896486
10.554728, 3.422617, 0.900006, 0.903127
10.456079, 3.437957, 0.897310, 0.894743
10.357114, 3.451227, 0.907753, 0.888995
10.258626, 3.467609, 0.906391, 0.897549
10.159846, 3.482141, 0.906323, 0.896693
10.061064, 3.496705, 0.917162, 0.893776
9.962786, 3.514294, 0.911371, 0.899993
9.864250, 3.530392, 0.911505, 0.905767
9.765705, 3.546485, 0.922517, 0.895594
9.667286, 3.563261, 0.914343, 0.897188
9.568896, 3.580228, 0.915367, 0.906781
9.470476, 3.597061, 0.923843, 0.899030
9.372035, 3.613776, 0.916039, 0.902210
9.273733, 3.631280, 0.918283, 0.913820
9.175575, 3.649581, 0.922040, 0.914451
9.077277, 3.667058, 0.915214, 0.909944
8.978869, 3.683855, 0.919929, 0.915262
8.880759, 3.702416, 0.920199, 0.913936
8.782266, 3.718729, 0.916305, 0.909607
8.683945, 3.736034, 0.922254, 0.917200
8.585927, 3.755070, 0.918820, 0.928560
8.487506, 3.771801, 0.916259, 0.926084
8.389145, 3.788882, 0.924181, 0.926852
8.291080, 3.807677, 0.917773, 0.937717
8.192612, 3.824123, 0.917258, 0.926954
8.094502, 3.842681, 0.925434, 0.928641
7.996432, 3.861449, 0.915828, 0.941191
7.898194, 3.879309, 0.915644, 0.939774
7.799870, 3.896697, 0.924112, 0.941741
7.701572, 3.914233, 0.915175, 0.948531
