# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.235088, 3.213217, 0.901751, 0.901751
-7.384957, 3.211945, 0.907331, 0.907331
-7.528992, 3.169996, 0.912687, 0.912687
-7.666923, 3.113889, 0.917812, 0.917812
-7.764602, 3.007363, 0.922699, 0.922699
-7.805606, 2.864423, 0.927345, 0.927345
-7.814674, 2.715199, 0.931744, 0.931744
-7.807169, 2.565355, 0.935893, 0.935893
-7.793260, 2.416791, 0.939791, 0.939791
-7.737907, 2.277363, 0.943435, 0.943435
-7.699454, 2.132342, 0.946826, 0.946826
-7.646335, 1.992151, 0.949962, 0.949962
-7.582811, 1.856340, 0.952847, 0.952847
-7.509120, 1.725819, 0.955480, 0.955480
-7.417161, 1.608611, 0.957866, 0.957866
-7.319304, 1.495676, 0.960008, 0.960008
-7.235730, 1.371116, 0.961909, 0.961909
-7.151670, 1.247532, 0.963576, 0.963576
-7.047305, 1.140355, 0.965013, 0.965013
-6.982174, 1.005197, 0.966228, 0.966228
-6.939879, 0.861487, 0.967227, 0.967227
-6.908852, 0.714796, 0.968018, 0.968018
-6.917327, 0.568749, 0.968610, 0.968610
-6.962508, 0.425913, 0.969011, 0.969011
-7.021452, 0.288145, 0.969231, 0.969231
-7.090840, 0.155127, 0.969280, 0.969280
-7.158895, 0.021483, 0.969168, 0.969168
-7.241813, -0.103555, 0.968907, 0.968907
-7.330849, -0.224301, 0.968506, 0.968506
-7.418479, -0.346079, 0.967978, 0.967978
-7.509072, -0.465648, 0.967335, 0.967335
-7.584854, -0.594320, 0.966588, 0.966588
-7.648581, -0.730114, 0.965750, 0.965750
-7.717836, -0.862545, 0.964833, 0.964833
-7.800816, -0.987420, 0.963849, 0.963849
-7.873091, -1.118732, 0.962812, 0.962812
-7.924503, -1.259681, 0.961733, 0.961733
-7.983563, -1.397575, 0.960625, 0.960625
-8.024159, -1.541493, 0.959500, 0.959500
-8.046096, -1.689507, 0.958372, 0.958372
-8.053263, -1.839214, 0.957252, 0.957252
-8.050159, -1.989210, 0.956152, 0.956152
-8.043349, -2.139088, 0.955084, 0.955084
-7.991495, -2.277511, 0.954059, 0.954059
-7.898864, -2.389209, 0.953090, 0.953090
-7.771321, -2.467318, 0.952187, 0.952187
-7.632860, -2.523871, 0.951360, 0.951360
-7.486791, -2.557532, 0.950620, 0.950620
-7.338401, -2.579621, 0.949976, 0.949976
-7.190293, -2.599485, 0.949439, 0.949439
-7.040760, -2.587339, 0.949016, 0.949016
-6.890954, -2.581051, 0.948717, 0.948717
-6.741183, -2.587334, 0.948549, 0.948549
-6.591913, -2.573100, 0.948519, 0.948519
-6.445049, -2.542435, 0.948635, 0.948635
-6.298458, -2.510665, 0.948902, 0.948902
-6.149511, -2.492685, 0.949327, 0.949327
-6.001185, -2.470877, 0.949914, 0.949914
-5.851359, -2.478614, 0.950668, 0.950668
-5.702151, -2.494251, 0.951593, 0.951593
-5.552171, -2.497611, 0.952693, 0.952693
-5.403465, -2.477705, 0.953969, 0.953969
-5.253455, -2.475698, 0.955425, 0.955425
-5.103648, -2.483809, 0.957061, 0.957061
-4.956561, -2.513195, 0.958879, 0.958879
-4.807898, -2.496289, 0.960880, 0.960880
-4.658083, -2.500985, 0.963061, 0.963061
-4.508292, -2.509465, 0.965424, 0.965424
-4.358284, -2.510082, 0.967967, 0.967967
-4.208698, -2.499082, 0.970688, 0.970688
-4.058938, -2.490121, 0.973585, 0.973585
-3.909114, -2.482216, 0.976654, 0.976654
-3.763023, -2.449362, 0.979892, 0.979892
-3.618476, -2.409204, 0.983297, 0.983297
-3.475816, -2.439213, 0.986862, 0.986862
-3.327925, -2.448726, 0.990585, 0.990585
-3.183623, -2.482538, 0.994459, 0.994459
-3.036012, -2.498638, 0.998480, 0.998480
-2.889448, -2.472768, 1.002642, 1.002642
-2.743210, -2.477751, 1.006939, 1.006939
-2.594695, -2.497098, 1.011364, 1.011364
-2.446020, -2.488163, 1.015911, 1.015911
-2.296915, -2.478489, 1.020574, 1.020574
-2.147087, -2.474431, 1.025345, 1.025345
-1.997239, -2.470297, 1.030217, 1.030217
-1.847214, -2.470702, 1.035184, 1.035184
-1.697187, -2.469383, 1.040238, 1.040238
-1.547310, -2.463778, 1.045371, 1.045371
-1.398243, -2.448025, 1.050577, 1.050577
-1.250609, -2.421656, 1.055847, 1.055847
-1.102710, -2.413957, 1.061175, 1.061175
-0.953233, -2.421625, 1.066553, 1.066553
-0.804063, -2.409100, 1.071974, 1.071974
-0.656373, -2.382883, 1.077431, 1.077431
-0.508148, -2.363516, 1.082917, 1.082917
-0.358945, -2.351428, 1.088424, 1.088424
-0.210973, -2.326652, 1.093946, 1.093946
-0.064178, -2.296436, 1.099478, 1.099478
0.081706, -2.276187, 1.105011, 1.105011
0.230525, -2.293492, 1.110541, 1.110541
0.379914, -2.290005, 1.116060, 1.116060
0.528441, -2.274024, 1.121565, 1.121565
0.678352, -2.277949, 1.127049, 1.127049
0.827782, -2.268547, 1.132508, 1.132508
0.976101, -2.247262, 1.137936, 1.137936
1.123888, -2.229028, 1.143329, 1.143329
1.267110, -2.189327, 1.148683, 1.148683
1.417129, -2.188861, 1.153995, 1.153995
1.566885, -2.181724, 1.159260, 1.159260
1.715429, -2.160900, 1.164475, 1.164475
1.863065, -2.134986, 1.169638, 1.169638
2.012670, -2.124348, 1.174746, 1.174746
2.161266, -2.103708, 1.179797, 1.179797
2.310492, -2.088169, 1.184788, 1.184788
2.459533, -2.071031, 1.189718, 1.189718
2.607920, -2.050309, 1.194585, 1.194585
2.757828, -2.055098, 1.199386, 1.199386
2.907553, -2.045530, 1.204121, 1.204121
3.057391, -2.041225, 1.208785, 1.208785
3.205273, -2.066522, 1.213373, 1.213373
3.352276, -2.096521, 1.217876, 1.217876
3.502104, -2.103715, 1.222279, 1.222279
3.651848, -2.113010, 1.226557, 1.226557
3.801238, -2.099947, 1.230667, 1.230667
3.951072, -2.106215, 1.234541, 1.234541
4.100567, -2.094489, 1.238077, 1.238077
4.250114, -2.104662, 1.241115, 1.241115
4.398357, -2.127530, 1.243427, 1.243427
4.546742, -2.110484, 1.244689, 1.244689
4.696340, -2.099894, 1.244460, 1.244460
4.846277, -2.094755, 1.242161, 1.242161
4.996277, -2.096569, 1.237066, 1.237066
5.143452, -2.123860, 1.228295, 1.228295
5.292834, -2.132745, 1.214845, 1.214845
5.442763, -2.128714, 1.195635, 1.195635
5.592082, -2.140331, 1.169595, 1.169595
5.738029, -2.114357, 1.135776, 1.135776
5.886614, -2.098663, 1.093505, 1.093505
6.035730, -2.082834, 1.042540, 1.042540
6.185066, -2.086669, 0.983235, 0.983235
6.333463, -2.108003, 0.916667, 0.916667
6.482831, -2.114666, 0.844714, 0.844714
6.629449, -2.140447, 0.770045, 0.770045
6.777609, -2.146609, 0.696016, 0.696016
6.926808, -2.155863, 0.626457, 0.626457
7.076483, -2.163196, 0.565380, 0.565380
7.226367, -2.169202, 0.516613, 0.516613
7.374995, -2.158777, 0.483427, 0.483427
7.519969, -2.122248, 0.468196, 0.468196
7.655864, -2.061696, 0.472133, 0.472133
7.773293, -1.968313, 0.495161, 0.495161
7.869875, -1.853795, 0.535918, 0.535918
7.950114, -1.727687, 0.591906, 0.591906
8.012844, -1.592148, 0.659764, 0.659764
8.056191, -1.448613, 0.735614, 0.735614
8.082515, -1.300908, 0.815439, 0.815439
8.098201, -1.151797, 0.895439, 0.895439
8.106545, -1.002052, 0.972318, 0.972318
8.108799, -0.852073, 1.043486, 1.043486
8.102772, -0.702352, 1.107151, 1.107151
8.084266, -0.553616, 1.162318, 1.162318
8.088108, -0.403633, 1.208705, 1.208705
8.108670, -0.255058, 1.246605, 1.246605
8.108920, -0.105372, 1.276732, 1.276732
8.114392, 0.044370, 1.300048, 1.300048
8.112200, 0.193706, 1.317628, 1.317628
8.102544, 0.342850, 1.330543, 1.330543
8.112470, 0.492306, 1.339779, 1.339779
8.091138, 0.640815, 1.346190, 1.346190
8.105774, 0.789605, 1.350480, 1.350480
8.101749, 0.938786, 1.353203, 1.353203
8.089801, 1.088322, 1.354777, 1.354777
8.075773, 1.237550, 1.355506, 1.355506
8.050605, 1.385405, 1.355602, 1.355602
8.016521, 1.531515, 1.355208, 1.355208
8.016389, 1.681377, 1.354413, 1.354413
7.989740, 1.828308, 1.353275, 1.353275
7.987019, 1.976307, 1.351826, 1.351826
7.989784, 2.125512, 1.350082, 1.350082
7.976502, 2.274924, 1.348050, 1.348050
7.968417, 2.424713, 1.345731, 1.345731
7.937495, 2.571524, 1.343123, 1.343123
7.892174, 2.714322, 1.340222, 1.340222
7.832628, 2.851657, 1.337023, 1.337023
7.753620, 2.977277, 1.333522, 1.333522
7.643649, 3.078828, 1.329713, 1.329713
7.513574, 3.153597, 1.325593, 1.325593
7.367867, 3.187659, 1.321157, 1.321157
7.219124, 3.206719, 1.316401, 1.316401
7.069429, 3.216142, 1.311323, 1.311323
6.922547, 3.190527, 1.305920, 1.305920
6.775054, 3.163288, 1.300189, 1.300189
6.626670, 3.141181, 1.294131, 1.294131
6.478834, 3.156585, 1.287744, 1.287744
6.329580, 3.169266, 1.281028, 1.281028
6.179644, 3.174440, 1.273985, 1.273985
6.029936, 3.167545, 1.266616, 1.266616
5.881149, 3.148853, 1.258922, 1.258922
5.733867, 3.164126, 1.250908, 1.250908
5.586962, 3.154357, 1.242576, 1.242576
5.438093, 3.142867, 1.233932, 1.233932
