# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.930354, -2.236239, 0.607497, 0.607497
-8.035243, -2.129975, 0.581062, 0.581062
-8.091982, -1.991275, 0.560047, 0.560047
-8.130718, -1.846772, 0.545497, 0.545497
-8.147731, -1.697931, 0.538158, 0.538158
-8.159190, -1.548437, 0.538412, 0.538412
-8.171134, -1.398969, 0.546246, 0.546246
-8.160749, -1.249682, 0.561252, 0.561252
-8.146666, -1.100893, 0.582662, 0.582662
-8.157959, -0.951687, 0.609415, 0.609415
-8.162988, -0.802222, 0.640240, 0.640240
-8.149233, -0.655368, 0.673762, 0.673762
-8.132077, -0.506985, 0.708595, 0.708595
-8.132349, -0.357086, 0.743441, 0.743441
-8.148295, -0.208032, 0.777160, 0.777160
-8.170405, -0.059767, 0.808828, 0.808828
-8.197905, 0.087071, 0.837760, 0.837760
-8.192135, 0.230647, 0.861110, 0.861110
-8.193841, 0.377081, 0.879618, 0.879618
-8.184107, 0.525847, 0.894231, 0.894231
-8.212469, 0.672400, 0.905198, 0.905198
-8.216668, 0.821823, 0.912878, 0.912878
-8.234215, 0.970538, 0.917690, 0.917690
-8.225551, 1.119349, 0.920077, 0.920077
-8.176234, 1.259471, 0.920470, 0.920470
-8.099538, 1.387959, 0.919266, 0.919266
-7.989922, 1.487776, 0.916815, 0.916815
-7.869179, 1.576679, 0.913414, 0.913414
-7.735446, 1.642976, 0.909307, 0.909307
-7.593445, 1.690633, 0.904690, 0.904690
-7.447709, 1.725538, 0.899714, 0.899714
-7.300672, 1.754900, 0.894494, 0.894494
-7.152673, 1.744852, 0.889119, 0.889119
-7.003382, 1.745242, 0.883651, 0.883651
-6.854062, 1.736587, 0.878138, 0.878138
-6.706324, 1.711618, 0.872615, 0.872615
-6.559131, 1.726066, 0.867109, 0.867109
-6.409907, 1.736293, 0.861640, 0.861640
-6.264373, 1.768890, 0.856223, 0.856223
-6.116422, 1.766260, 0.850872, 0.850872
-5.967785, 1.778313, 0.845597, 0.845597
-5.818183, 1.784423, 0.840408, 0.840408
-5.670282, 1.806616, 0.835313, 0.835313
-5.522332, 1.830952, 0.830321, 0.830321
-5.372722, 1.834149, 0.825437, 0.825437
-5.222909, 1.828179, 0.820669, 0.820669
-5.072993, 1.827978, 0.816021, 0.816021
-4.923994, 1.843588, 0.811500, 0.811500
-4.774204, 1.845850, 0.807109, 0.807109
-4.624442, 1.852851, 0.802854, 0.802854
-4.475414, 1.869211, 0.798737, 0.798737
-4.325953, 1.881175, 0.794761, 0.794761
-4.176049, 1.881159, 0.790930, 0.790930
-4.026198, 1.875908, 0.787245, 0.787245
-3.877917, 1.897474, 0.783708, 0.783708
-3.728033, 1.894838, 0.780320, 0.780320
-3.578544, 1.906514, 0.777081, 0.777081
-3.429031, 1.895446, 0.773991, 0.773991
-3.280041, 1.878637, 0.771050, 0.771050
-3.130255, 1.884359, 0.768257, 0.768257
-2.980989, 1.871797, 0.765610, 0.765610
-2.832207, 1.889027, 0.763107, 0.763107
-2.682960, 1.876809, 0.760747, 0.760747
-2.534079, 1.893304, 0.758527, 0.758527
-2.384320, 1.885951, 0.756443, 0.756443
-2.234951, 1.888031, 0.754492, 0.754492
-2.089981, 1.923310, 0.752670, 0.752670
-1.940302, 1.915390, 0.750974, 0.750974
-1.790661, 1.915624, 0.749398, 0.749398
-1.642855, 1.896582, 0.747938, 0.747938
-1.495207, 1.921283, 0.746590, 0.746590
-1.345271, 1.923021, 0.745348, 0.745348
-1.195324, 1.922894, 0.744206, 0.744206
-1.045399, 1.920736, 0.743159, 0.743159
-0.895576, 1.914813, 0.742202, 0.742202
-0.745856, 1.907243, 0.741328, 0.741328
-0.596187, 1.902496, 0.740532, 0.740532
-0.447348, 1.884903, 0.739808, 0.739808
-0.297626, 1.879715, 0.739149, 0.739149
