# x_m, y_m, w_tr_right_m, w_tr_left_m
-5.934710, -2.792257, 0.845645, 0.845645
-5.787325, -2.765188, 0.838204, 0.838204
-5.637671, -2.756599, 0.828795, 0.828795
-5.487921, -2.750933, 0.817330, 0.817330
-5.338090, -2.752689, 0.803751, 0.803751
-5.188339, -2.746387, 0.788047, 0.788047
-5.038452, -2.745526, 0.770255, 0.770255
-4.888853, -2.741985, 0.750469, 0.750469
-4.739852, -2.725578, 0.728846, 0.728846
-4.590755, -2.710074, 0.705607, 0.705607
-4.441346, -2.698799, 0.681038, 0.681038
-4.291511, -2.695234, 0.655491, 0.655491
-4.141705, -2.691011, 0.629375, 0.629375
-3.992888, -2.674775, 0.603152, 0.603152
-3.843912, -2.659219, 0.577324, 0.577324
-3.694150, -2.656305, 0.552420, 0.552420
-3.544255, -2.655625, 0.528983, 0.528983
-3.396018, -2.674457, 0.507549, 0.507549
-3.247300, -2.692866, 0.488630, 0.488630
-3.099021, -2.676446, 0.472700, 0.472700
-2.949835, -2.662188, 0.460173, 0.460173
-2.799980, -2.660367, 0.451387, 0.451387
-2.650574, -2.672235, 0.446594, 0.446594
-2.500677, -2.671093, 0.445952, 0.445952
-2.350801, -2.669513, 0.449511, 0.449511
-2.201113, -2.662087, 0.457220, 0.457220
-2.051213, -2.661658, 0.468922, 0.468922
-1.901576, -2.656166, 0.484366, 0.484366
-1.752544, -2.640747, 0.503214, 0.503214
-1.605477, -2.619589, 0.525052, 0.525052
-1.461498, -2.580164, 0.549412, 0.549412
-1.312557, -2.568103, 0.575782, 0.575782
-1.162691, -2.567377, 0.603629, 0.603629
-1.013311, -2.556706, 0.632416, 0.632416
-0.866122, -2.529800, 0.661617, 0.661617
-0.717939, -2.514002, 0.690733, 0.690733
-0.568377, -2.521074, 0.719306, 0.719306
-0.418646, -2.525802, 0.746932, 0.746932
-0.268771, -2.528429, 0.773260, 0.773260
-0.118959, -2.524867, 0.798008, 0.798008
0.030874, -2.527243, 0.820955, 0.820955
0.180299, -2.538803, 0.841946, 0.841946
0.330145, -2.540336, 0.860887, 0.860887
0.480019, -2.537588, 0.877740, 0.877740
0.629744, -2.530341, 0.892515, 0.892515
0.779566, -2.525633, 0.905267, 0.905267
0.929389, -2.527470, 0.916084, 0.916084
1.078701, -2.537691, 0.925083, 0.925083
1.228205, -2.527202, 0.932397, 0.932397
1.377440, -2.515267, 0.938175, 0.938175
1.526936, -2.521963, 0.942571, 0.942571
1.675943, -2.534329, 0.945738, 0.945738
1.825787, -2.530552, 0.947829, 0.947829
1.975376, -2.532826, 0.948988, 0.948988
