# x_m, y_m, w_tr_right_m, w_tr_left_m
-8.417828, 3.509298, 0.622498, 0.622498
-8.567823, 3.510029, 0.622498, 0.622498
-8.717634, 3.516852, 0.622498, 0.622498
-8.867229, 3.527636, 0.622498, 0.622498
-9.016799, 3.538846, 0.622498, 0.622498
-9.166406, 3.549470, 0.622498, 0.622498
-9.315714, 3.563807, 0.622498, 0.622498
-9.464520, 3.582659, 0.622498, 0.622498
-9.614212, 3.590528, 0.622498, 0.622498
-9.763926, 3.586173, 0.622498, 0.622498
-9.912277, 3.567147, 0.622498, 0.622498
-10.057690, 3.530859, 0.622498, 0.622498
-10.193099, 3.466335, 0.622498, 0.622498
-10.301433, 3.367367, 0.622498, 0.622498
-10.387547, 3.245442, 0.622498, 0.622498
-10.455840, 3.111895, 0.622498, 0.622498
-10.479518, 2.964132, 0.622498, 0.622498
-10.475553, 2.815442, 0.622498, 0.622498
-10.446168, 2.669215, 0.622498, 0.622498
-10.393430, 2.528869, 0.622498, 0.622498
-10.325240, 2.395269, 0.622498, 0.622498
-10.247113, 2.267346, 0.622498, 0.622498
-10.159103, 2.146126, 0.622498, 0.622498
-10.067620, 2.027286, 0.622498, 0.622498
-9.979897, 1.905651, 0.622498, 0.622498
-9.896817, 1.780768, 0.622498, 0.622498
-9.805044, 1.662123, 0.624323, 0.624323
-9.713958, 1.542951, 0.626998, 0.626998
-9.623653, 1.423187, 0.629800, 0.629800
-9.540131, 1.298918, 0.632725, 0.632725
-9.468864, 1.167119, 0.635773, 0.635773
-9.409924, 1.029270, 0.638939, 0.638939
-9.367371, 0.885436, 0.642223, 0.642223
-9.319821, 0.743186, 0.645621, 0.645621
-9.295076, 0.595949, 0.649130, 0.649130
-9.289173, 0.446321, 0.652748, 0.652748
-9.301114, 0.297296, 0.656472, 0.656472
-9.337083, 0.152664, 0.660297, 0.660297
-9.398766, 0.015938, 0.664220, 0.664220
-9.460202, -0.120888, 0.668238, 0.668238
-9.534812, -0.251013, 0.672347, 0.672347
-9.613898, -0.378447, 0.676543, 0.676543
-9.693825, -0.505374, 0.680821, 0.680821
-9.776039, -0.630800, 0.685179, 0.685179
-9.856333, -0.757215, 0.689610, 0.689610
-9.924779, -0.890684, 0.694111, 0.694111
-9.993858, -1.023826, 0.698678, 0.698678
-10.068370, -1.153982, 0.703305, 0.703305
-10.142422, -1.284420, 0.707987, 0.707987
-10.206251, -1.419698, 0.712721, 0.712721
-10.261124, -1.559264, 0.717500, 0.717500
-10.318382, -1.697701, 0.722320, 0.722320
-10.352257, -1.843822, 0.727176, 0.727176
-10.399108, -1.986229, 0.732063, 0.732063
-10.438059, -2.130933, 0.736975, 0.736975
-10.461839, -2.278641, 0.741908, 0.741908
-10.476346, -2.427930, 0.746855, 0.746855
-10.481404, -2.576296, 0.751812, 0.751812
-10.443105, -2.721239, 0.756773, 0.756773
-10.392262, -2.862355, 0.761733, 0.761733
-10.285020, -2.966732, 0.766687, 0.766687
-10.157287, -3.043899, 0.771630, 0.771630
-10.017002, -3.093961, 0.776556, 0.776556
-9.869998, -3.121417, 0.781460, 0.781460
-9.720529, -3.132034, 0.786336, 0.786336
-9.570541, -3.130493, 0.791181, 0.791181
-9.420591, -3.126761, 0.795988, 0.795988
-9.270773, -3.132784, 0.800752, 0.800752
-9.121251, -3.126651, 0.805469, 0.805469
-8.972260, -3.109705, 0.810134, 0.810134
-8.823634, -3.089514, 0.814742, 0.814742
-8.675021, -3.069912, 0.819288, 0.819288
-8.530179, -3.030928, 0.823769, 0.823769
-8.385321, -2.992007, 0.828178, 0.828178
-8.240503, -2.952934, 0.832512, 0.832512
-8.095527, -2.914460, 0.836768, 0.836768
-7.949913, -2.878596, 0.840940, 0.840940
-7.803238, -2.847206, 0.845025, 0.845025
-7.656743, -2.814989, 0.849019, 0.849019
